counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.831195,1,,,,,,219,WORD,UN,33,voyage,BUCKET,m,0.831195,,,,,,-0.006944444,-0.418055556,0,0,0,,0,133,133,158,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.750185,1,,,,,,207,WORD,UN,33,hockey,WREATH,m,0.750185,,,,,,-0.006944444,-0.418055556,0,0,0,,0,134,134,146,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.74805,1,,,,,,56,WORD,UN,16,change,AMBUSH,m,0.74805,,,,,,-0.006944444,-0.418055556,0,0,0,,0,135,135,235,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.98406,1,,,,,,262,NW,UN,16,dolica,QUILEW,z,0.98406,,,,,,-0.006944444,-0.418055556,0,0,0,,0,136,136,441,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.798365,1,,,,,,279,NW,UN,16,curbol,CELOND,z,0.798365,,,,,,-0.006944444,-0.418055556,0,0,0,,0,137,137,458,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.780635,1,,,,,,331,NW,"ID",33,gilfew,GILFEW,z,0.780635,,,,,,-0.006944444,-0.418055556,0,0,0,,0,138,138,270,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.73098,1,,,,,,80,WORD,"ID",33,family,FAMILY,m,0.73098,,,,,,-0.006944444,-0.418055556,0,0,0,,0,139,139,19,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.81424,1,,,,,,309,NW,"ID",33,amiloy,AMILOY,z,0.81424,,,,,,-0.006944444,-0.418055556,0,0,0,,0,140,140,248,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.770105,1,,,,,,177,WORD,"ID",16,advent,ADVENT,m,0.770105,,,,,,-0.006944444,-0.418055556,0,0,0,,0,141,141,116,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.953445,1,,,,,,19,WORD,UN,16,breast,PATRON,m,0.953445,,,,,,-0.006944444,-0.418055556,0,0,0,,0,142,142,198,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.81415,1,,,,,,301,NW,"ID",33,fainch,FAINCH,z,0.81415,,,,,,-0.006944444,-0.418055556,0,0,0,,0,143,143,240,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.93076,1,,,,,,101,WORD,"ID",33,wrench,WRENCH,m,0.93076,,,,,,-0.006944444,-0.418055556,0,0,0,,0,144,144,40,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.853835,1,,,,,,321,NW,"ID",33,miator,MIATOR,z,0.853835,,,,,,-0.006944444,-0.418055556,0,0,0,,0,145,145,260,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.98476,1,,,,,,438,NW,UN,33,limpor,BAITCH,z,0.98476,,,,,,-0.006944444,-0.418055556,0,0,0,,0,146,146,377,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.83225,1,,,,,,337,NW,"ID",33,rejols,REJOLS,z,0.83225,,,,,,-0.006944444,-0.418055556,0,0,0,,0,147,147,276,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.747005,1,,,,,,26,WORD,UN,16,butler,SPRINT,m,0.747005,,,,,,-0.006944444,-0.418055556,0,0,0,,0,148,148,205,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.84737,1,,,,,,408,NW,"ID",16,hurnia,HURNIA,z,0.84737,,,,,,-0.006944444,-0.418055556,0,0,0,,0,149,149,347,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,1.015275,1,,,,,,9,WORD,UN,16,bridge,HUSTLE,m,1.015275,,,,,,-0.006944444,-0.418055556,0,0,0,,0,150,150,188,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,1.1863,1,,,,,,67,WORD,"ID",33,policy,POLICY,m,1.1863,,,,,,-0.006944444,-0.418055556,0,0,0,,0,151,151,6,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.88076,1,,,,,,35,WORD,UN,16,vanish,SOCKET,m,0.88076,,,,,,-0.006944444,-0.418055556,0,0,0,,0,152,152,214,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.89771,1,,,,,,416,NW,"ID",16,pathel,PATHEL,z,0.89771,,,,,,-0.006944444,-0.418055556,0,0,0,,0,153,153,355,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.923525,1,,,,,,461,NW,UN,33,absult,JUSTRE,z,0.923525,,,,,,-0.006944444,-0.418055556,0,0,0,,0,154,154,400,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,0,,,,,,,,1.173045,0,,,,,,22,WORD,UN,16,wealth,JOCKEY,m,1.173045,,,,,,-0.006944444,-0.418055556,0,0,0,,0,155,155,201,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.1016,1,,,,,,392,NW,"ID",16,rouncy,ROUNCY,z,1.1016,,,,,,-0.006944444,-0.418055556,0,0,0,,0,156,156,331,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.782045,1,,,,,,45,WORD,UN,16,single,CLERGY,m,0.782045,,,,,,-0.006944444,-0.418055556,0,0,0,,0,157,157,224,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.270055,1,,,,,,434,NW,UN,33,impurb,PITROM,z,1.270055,,,,,,-0.006944444,-0.418055556,0,0,0,,0,158,158,373,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.60436,1,,,,,,401,NW,"ID",16,mustil,MUSTIL,z,1.60436,,,,,,-0.006944444,-0.418055556,0,0,0,,0,159,159,340,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.8488,1,,,,,,31,WORD,UN,16,buckle,WEAPON,m,0.8488,,,,,,-0.006944444,-0.418055556,0,0,0,,0,160,160,210,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,1.216185,1,,,,,,55,WORD,UN,16,ambush,STROKE,m,1.216185,,,,,,-0.006944444,-0.418055556,0,0,0,,0,161,161,234,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.797225,1,,,,,,328,NW,"ID",33,broake,BROAKE,z,0.797225,,,,,,-0.006944444,-0.418055556,0,0,0,,0,162,162,267,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.73661,1,,,,,,394,NW,"ID",16,spaqux,SPAQUX,z,0.73661,,,,,,-0.006944444,-0.418055556,0,0,0,,0,163,163,333,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.852485,1,,,,,,342,NW,"ID",33,randow,RANDOW,z,0.852485,,,,,,-0.006944444,-0.418055556,0,0,0,,0,164,164,281,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,1.36459,1,,,,,,10,WORD,UN,16,cruise,ETHNIC,m,1.36459,,,,,,-0.006944444,-0.418055556,0,0,0,,0,165,165,189,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.847765,1,,,,,,365,NW,"ID",16,guairt,GUAIRT,z,0.847765,,,,,,-0.006944444,-0.418055556,0,0,0,,0,166,166,304,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.79767,1,,,,,,30,WORD,UN,16,weapon,ORIENT,m,0.79767,,,,,,-0.006944444,-0.418055556,0,0,0,,0,167,167,209,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.33159,1,,,,,,344,NW,"ID",33,scrily,SCRILY,z,1.33159,,,,,,-0.006944444,-0.418055556,0,0,0,,0,168,168,283,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.785455,1,,,,,,11,WORD,UN,16,amount,CRUISE,m,0.785455,,,,,,-0.006944444,-0.418055556,0,0,0,,0,169,169,190,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,1.73006,1,,,,,,167,WORD,"ID",16,design,DESIGN,m,1.73006,,,,,,-0.006944444,-0.418055556,0,0,0,,0,170,170,106,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,1.019815,1,,,,,,140,WORD,"ID",16,prince,PRINCE,m,1.019815,,,,,,-0.006944444,-0.418055556,0,0,0,,0,171,171,79,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,1.051965,1,,,,,,208,WORD,UN,33,search,HOCKEY,m,1.051965,,,,,,-0.006944444,-0.418055556,0,0,0,,0,172,172,147,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.81827,1,,,,,,292,NW,UN,16,swance,ABLINT,z,0.81827,,,,,,-0.006944444,-0.418055556,0,0,0,,0,173,173,471,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,1.0478,1,,,,,,175,WORD,"ID",16,fabric,FABRIC,m,1.0478,,,,,,-0.006944444,-0.418055556,0,0,0,,0,174,174,114,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.819585,1,,,,,,236,WORD,UN,33,grumpy,PIRATE,m,0.819585,,,,,,-0.006944444,-0.418055556,0,0,0,,0,175,175,175,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.8143,1,,,,,,415,NW,"ID",16,higsta,HIGSTA,z,0.8143,,,,,,-0.006944444,-0.418055556,0,0,0,,0,176,176,354,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,0,,,,,,,,1.74059,0,,,,,,348,NW,"ID",33,dumple,DUMPLE,z,1.74059,,,,,,-0.006944444,-0.418055556,0,0,0,,0,177,177,287,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,,0,,,,,,,,1.74059,-1,,,,,,380,NW,"ID",16,cavory,CAVORY,z,,,,,,,-0.006944444,-0.418055556,0,0,0,,0,178,178,319,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,0,,,,,,,,1.003665,0,,,,,,128,WORD,"ID",16,senior,SENIOR,m,1.003665,,,,,,-0.006944444,-0.418055556,0,0,0,,0,179,179,67,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.84798,1,,,,,,235,WORD,UN,33,pirate,GRUMPY,m,0.84798,,,,,,-0.006944444,-0.418055556,0,0,0,,0,180,180,174,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.84182,1,,,,,,391,NW,"ID",16,theldy,THELDY,z,0.84182,,,,,,-0.006944444,-0.418055556,0,0,0,,0,181,181,330,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.93198,1,,,,,,84,WORD,"ID",33,mortal,MORTAL,m,0.93198,,,,,,-0.006944444,-0.418055556,0,0,0,,0,182,182,23,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.082025,1,,,,,,346,NW,"ID",33,saudic,SAUDIC,z,1.082025,,,,,,-0.006944444,-0.418055556,0,0,0,,0,183,183,285,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.867385,1,,,,,,133,WORD,"ID",16,chrome,CHROME,m,0.867385,,,,,,-0.006944444,-0.418055556,0,0,0,,0,184,184,72,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.131645,1,,,,,,425,NW,UN,33,urivel,FRUDGE,z,1.131645,,,,,,-0.006944444,-0.418055556,0,0,0,,0,185,185,364,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.93143,1,,,,,,93,WORD,"ID",33,public,PUBLIC,m,0.93143,,,,,,-0.006944444,-0.418055556,0,0,0,,0,186,186,32,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.17189,1,,,,,,475,NW,UN,33,josted,PEBRIC,z,1.17189,,,,,,-0.006944444,-0.418055556,0,0,0,,0,187,187,414,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.913475,1,,,,,,178,WORD,"ID",16,inform,INFORM,m,0.913475,,,,,,-0.006944444,-0.418055556,0,0,0,,0,188,188,117,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.81317,1,,,,,,288,NW,UN,16,starby,YACEUP,z,0.81317,,,,,,-0.006944444,-0.418055556,0,0,0,,0,189,189,467,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,1.899455,1,,,,,,39,WORD,UN,16,convey,INSECT,m,1.899455,,,,,,-0.006944444,-0.418055556,0,0,0,,0,190,190,218,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.788445,1,,,,,,72,WORD,"ID",33,bright,BRIGHT,m,0.788445,,,,,,-0.006944444,-0.418055556,0,0,0,,0,191,191,11,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.73134,1,,,,,,233,WORD,UN,33,clumsy,NATURE,m,0.73134,,,,,,-0.006944444,-0.418055556,0,0,0,,0,192,192,172,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.798165,1,,,,,,192,WORD,UN,33,object,PLAGUE,m,0.798165,,,,,,-0.006944444,-0.418055556,0,0,0,,0,193,193,131,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.784645,1,,,,,,118,WORD,"ID",33,flight,FLIGHT,m,0.784645,,,,,,-0.006944444,-0.418055556,0,0,0,,0,194,194,57,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.98147,1,,,,,,343,NW,"ID",33,aimosy,AIMOSY,z,0.98147,,,,,,-0.006944444,-0.418055556,0,0,0,,0,195,195,282,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.947955,1,,,,,,349,NW,"ID",33,asylen,ASYLEN,z,0.947955,,,,,,-0.006944444,-0.418055556,0,0,0,,0,196,196,288,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.907235,1,,,,,,447,NW,UN,33,sadent,GIRCUE,z,0.907235,,,,,,-0.006944444,-0.418055556,0,0,0,,0,197,197,386,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.83793,1,,,,,,265,NW,UN,16,varmit,DISTAR,z,0.83793,,,,,,-0.006944444,-0.418055556,0,0,0,,0,198,198,444,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.897385,1,,,,,,305,NW,"ID",33,forgle,FORGLE,z,0.897385,,,,,,-0.006944444,-0.418055556,0,0,0,,0,199,199,244,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.85023,1,,,,,,347,NW,"ID",33,kerift,KERIFT,z,0.85023,,,,,,-0.006944444,-0.418055556,0,0,0,,0,200,200,286,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.739155,1,,,,,,53,WORD,UN,16,ramble,POLICE,m,0.739155,,,,,,-0.006944444,-0.418055556,0,0,0,,0,201,201,232,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.85501,1,,,,,,25,WORD,UN,16,sprint,DOMAIN,m,0.85501,,,,,,-0.006944444,-0.418055556,0,0,0,,0,202,202,204,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.763975,1,,,,,,34,WORD,UN,16,socket,JUNGLE,m,0.763975,,,,,,-0.006944444,-0.418055556,0,0,0,,0,203,203,213,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.93284,1,,,,,,310,NW,"ID",33,daniet,DANIET,z,0.93284,,,,,,-0.006944444,-0.418055556,0,0,0,,0,204,204,249,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.85333,1,,,,,,414,NW,"ID",16,serbol,SERBOL,z,0.85333,,,,,,-0.006944444,-0.418055556,0,0,0,,0,205,205,353,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.80607,1,,,,,,130,WORD,"ID",16,stupid,STUPID,m,0.80607,,,,,,-0.006944444,-0.418055556,0,0,0,,0,206,206,69,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.740015,1,,,,,,112,WORD,"ID",33,breath,BREATH,m,0.740015,,,,,,-0.006944444,-0.418055556,0,0,0,,0,207,207,51,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.236405,1,,,,,,282,NW,UN,16,veralf,PORLEX,z,1.236405,,,,,,-0.006944444,-0.418055556,0,0,0,,0,208,208,461,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.95128,1,,,,,,377,NW,"ID",16,injore,INJORE,z,0.95128,,,,,,-0.006944444,-0.418055556,0,0,0,,0,209,209,316,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.86948,1,,,,,,152,WORD,"ID",16,rocket,ROCKET,m,0.86948,,,,,,-0.006944444,-0.418055556,0,0,0,,0,210,210,91,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.91433,1,,,,,,243,NW,UN,16,eatric,MUSIED,z,0.91433,,,,,,-0.006944444,-0.418055556,0,0,0,,0,211,211,422,1
