counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.62338,,,,,,,,0.62338,1,,,,,,397,NW,UN,16,blunde,CAMBLE,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,132,132,456,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.54243,,,,,,,,0.54243,1,,,,,,71,WORD,UN,33,bright,GARDEN,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,133,133,130,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,0,0.592305,,,,,,,,0.592305,0,,,,,,116,WORD,UN,33,branch,TUMBLE,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,134,134,175,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.596495,,,,,,,,0.596495,1,,,,,,155,WORD,UN,16,cradle,LIZARD,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,135,135,214,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.583475,,,,,,,,0.583475,1,,,,,,118,WORD,UN,33,spider,FLIGHT,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,136,136,177,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.499915,,,,,,,,0.499915,1,,,,,,196,WORD,"ID",33,credit,CREDIT,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,137,137,15,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.64374,,,,,,,,0.64374,1,,,,,,162,WORD,UN,16,string,CANDLE,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,138,138,221,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.532255,,,,,,,,0.532255,1,,,,,,89,WORD,UN,33,relish,PERMIT,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,139,139,148,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.55289,,,,,,,,0.55289,1,,,,,,65,WORD,UN,33,gospel,SYMBOL,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,140,140,124,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.58324,,,,,,,,0.58324,1,,,,,,138,WORD,UN,16,debris,MELODY,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,141,141,197,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.51747,,,,,,,,0.51747,1,,,,,,70,WORD,UN,33,garden,SQUARE,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,142,142,129,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.565055,,,,,,,,0.565055,1,,,,,,149,WORD,UN,16,random,INVADE,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,143,143,208,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.59268,,,,,,,,0.59268,1,,,,,,49,WORD,"ID",16,survey,SURVEY,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,144,144,108,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.518335,,,,,,,,0.518335,1,,,,,,173,WORD,UN,16,turkey,SHOWER,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,145,145,232,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.56544,,,,,,,,0.56544,1,,,,,,160,WORD,UN,16,pastor,VIOLET,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,146,146,219,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.64858,,,,,,,,0.64858,1,,,,,,270,NW,"ID",16,wrimsy,WRIMSY,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,147,147,329,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.732155,,,,,,,,0.732155,1,,,,,,124,WORD,UN,16,nickel,BLOUSE,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,148,148,183,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.58268,,,,,,,,0.58268,1,,,,,,337,NW,UN,33,wreash,REJOLS,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,149,149,396,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.71396,,,,,,,,0.71396,1,,,,,,257,NW,"ID",16,veniod,VENIOD,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,150,150,316,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.69167,,,,,,,,0.69167,1,,,,,,139,WORD,UN,16,prince,DEBRIS,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,151,151,198,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.631825,,,,,,,,0.631825,1,,,,,,185,WORD,"ID",33,bother,BOTHER,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,152,152,4,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.747455,,,,,,,,0.747455,1,,,,,,322,NW,UN,33,rosail,SLANCH,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,153,153,381,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.702345,,,,,,,,0.702345,1,,,,,,102,WORD,UN,33,bounce,DIRECT,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,154,154,161,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,0,1.1355,,,,,,,,1.1355,0,,,,,,345,NW,UN,33,saudic,ABSEND,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,155,155,404,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.64529,,,,,,,,0.64529,1,,,,,,317,NW,UN,33,reagly,WORBAL,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,156,156,376,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.62236,,,,,,,,0.62236,1,,,,,,240,WORD,"ID",33,forest,FOREST,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,157,157,59,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.699305,,,,,,,,0.699305,1,,,,,,222,WORD,"ID",33,hinder,HINDER,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,158,158,41,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.70943,,,,,,,,0.70943,1,,,,,,407,NW,UN,16,hurnia,SUIVER,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,159,159,466,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.72669,,,,,,,,0.72669,1,,,,,,281,NW,"ID",16,melaty,MELATY,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,160,160,340,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.682235,,,,,,,,0.682235,1,,,,,,358,NW,UN,33,fonver,FLEACK,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,161,161,417,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.66529,,,,,,,,0.66529,1,,,,,,220,WORD,"ID",33,voyage,VOYAGE,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,162,162,39,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.614865,,,,,,,,0.614865,1,,,,,,330,NW,UN,33,gilfew,KENSOM,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,163,163,389,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.681945,,,,,,,,0.681945,1,,,,,,395,NW,UN,16,flengy,COLURY,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,164,164,454,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.559635,,,,,,,,0.559635,1,,,,,,241,NW,"ID",16,smenco,SMENCO,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,165,165,300,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.55285,,,,,,,,0.55285,1,,,,,,408,NW,UN,16,elopia,HURNIA,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,166,166,467,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.537875,,,,,,,,0.537875,1,,,,,,311,NW,UN,33,nerawl,SPROLY,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,167,167,370,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.62004,,,,,,,,0.62004,1,,,,,,229,WORD,"ID",33,mother,MOTHER,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,168,168,48,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.56617,,,,,,,,0.56617,1,,,,,,255,NW,"ID",16,apight,APIGHT,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,169,169,314,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.616705,,,,,,,,0.616705,1,,,,,,112,WORD,UN,33,chorus,BREATH,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,170,170,171,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.539525,,,,,,,,0.539525,1,,,,,,414,NW,UN,16,higsta,SERBOL,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,171,171,473,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.724025,,,,,,,,0.724025,1,,,,,,179,WORD,UN,16,silent,BASKET,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,172,172,238,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.755945,,,,,,,,0.755945,1,,,,,,107,WORD,UN,33,reckon,SLOGAN,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,173,173,166,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.700475,,,,,,,,0.700475,1,,,,,,233,WORD,"ID",33,nature,NATURE,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,174,174,52,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.77039,,,,,,,,0.77039,1,,,,,,111,WORD,UN,33,breath,INDUCE,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,175,175,170,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.683475,,,,,,,,0.683475,1,,,,,,301,NW,UN,33,miluer,FAINCH,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,176,176,360,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.642245,,,,,,,,0.642245,1,,,,,,79,WORD,UN,33,family,THEORY,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,177,177,138,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.95867,,,,,,,,0.95867,1,,,,,,285,NW,"ID",16,prudge,PRUDGE,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,178,178,344,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.597765,,,,,,,,0.597765,1,,,,,,405,NW,UN,16,nouply,FLUMNI,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,179,179,464,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.80472,,,,,,,,0.80472,1,,,,,,166,WORD,UN,16,design,STARCH,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,180,180,225,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.615105,,,,,,,,0.615105,1,,,,,,217,WORD,"ID",33,liquor,LIQUOR,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,181,181,36,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.532655,,,,,,,,0.532655,1,,,,,,73,WORD,UN,33,plaque,SOURCE,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,182,182,132,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.540835,,,,,,,,0.540835,1,,,,,,39,WORD,"ID",16,insect,INSECT,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,183,183,98,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.58626,,,,,,,,0.58626,1,,,,,,203,WORD,"ID",33,phrase,PHRASE,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,184,184,22,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.56478,,,,,,,,0.56478,1,,,,,,200,WORD,"ID",33,beacon,BEACON,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,185,185,19,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.539375,,,,,,,,0.539375,1,,,,,,334,NW,UN,33,desion,WATMEG,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,186,186,393,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.58197,,,,,,,,0.58197,1,,,,,,423,NW,"ID",33,streld,STRELD,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,187,187,242,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.768805,,,,,,,,0.768805,1,,,,,,22,WORD,"ID",16,jockey,JOCKEY,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,188,188,81,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.54996,,,,,,,,0.54996,1,,,,,,115,WORD,UN,33,tumble,GUITAR,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,189,189,174,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.67274,,,,,,,,0.67274,1,,,,,,374,NW,UN,16,yorque,SLIANT,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,190,190,433,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.598455,,,,,,,,0.598455,1,,,,,,465,NW,"ID",33,whivex,WHIVEX,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,191,191,284,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.697215,,,,,,,,0.697215,1,,,,,,252,NW,"ID",16,stapod,STAPOD,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,192,192,311,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,0,0.617835,,,,,,,,0.617835,0,,,,,,425,NW,"ID",33,frudge,FRUDGE,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,193,193,244,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.76895,,,,,,,,0.76895,1,,,,,,64,WORD,UN,33,symbol,THRONE,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,194,194,123,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.64582,,,,,,,,0.64582,1,,,,,,25,WORD,"ID",16,domain,DOMAIN,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,195,195,84,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.63099,,,,,,,,0.63099,1,,,,,,86,WORD,UN,33,filter,RODENT,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,196,196,145,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.568855,,,,,,,,0.568855,1,,,,,,375,NW,UN,16,iguare,YORQUE,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,197,197,434,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.774465,,,,,,,,0.774465,1,,,,,,127,WORD,UN,16,senior,CASTLE,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,198,198,186,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.64921,,,,,,,,0.64921,1,,,,,,313,NW,UN,33,sprine,PAURSE,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,199,199,372,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.56009,,,,,,,,0.56009,1,,,,,,421,NW,"ID",33,knisma,KNISMA,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,200,200,240,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.78101,,,,,,,,0.78101,1,,,,,,392,NW,UN,16,ganous,ROUNCY,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,201,201,451,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.665925,,,,,,,,0.665925,1,,,,,,273,NW,"ID",16,sortel,SORTEL,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,202,202,332,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.747845,,,,,,,,0.747845,1,,,,,,480,NW,"ID",33,robuly,ROBULY,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,203,203,299,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.757925,,,,,,,,0.757925,1,,,,,,161,WORD,UN,16,candle,PASTOR,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,204,204,220,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.75773,,,,,,,,0.75773,1,,,,,,350,NW,UN,33,tiesch,NAGURS,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,205,205,409,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.765565,,,,,,,,0.765565,1,,,,,,45,WORD,"ID",16,clergy,CLERGY,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,206,206,104,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.737535,,,,,,,,0.737535,1,,,,,,221,WORD,"ID",33,mascot,MASCOT,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,207,207,40,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.61975,,,,,,,,0.61975,1,,,,,,197,WORD,"ID",33,stream,STREAM,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,208,208,16,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.67196,,,,,,,,0.67196,1,,,,,,4,WORD,"ID",16,trench,TRENCH,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,209,209,63,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.565165,,,,,,,,0.565165,1,,,,,,459,NW,"ID",33,bafent,BAFENT,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,210,210,278,1,,
