counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_touch.clicked_name,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.878725,,,,,,,,0.878725,1,,,,,,290,NW,UN,16,pretch,SPLINO,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,136,136,469,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.74712,,,,,,,,0.74712,1,,,,,,130,WORD,"ID",16,stupid,STUPID,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,137,137,69,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.841905,,,,,,,,0.841905,1,,,,,,147,WORD,"ID",16,garlic,GARLIC,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,138,138,86,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.713835,,,,,,,,0.713835,1,,,,,,223,WORD,UN,33,period,KIDNEY,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,139,139,162,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.71134,,,,,,,,0.71134,1,,,,,,346,NW,"ID",33,saudic,SAUDIC,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,140,140,285,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.14767,,,,,,,,1.14767,1,,,,,,440,NW,UN,33,rastoe,SARIDE,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,141,141,379,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.056585,,,,,,,,1.056585,1,,,,,,463,NW,UN,33,chaite,KISPEL,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,142,142,402,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.616915,,,,,,,,0.616915,1,,,,,,318,NW,"ID",33,reagly,REAGLY,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,143,143,257,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.161245,,,,,,,,1.161245,1,,,,,,9,WORD,UN,16,bridge,HUSTLE,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,144,144,188,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.98023,,,,,,,,0.98023,1,,,,,,325,NW,"ID",33,thruse,THRUSE,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,145,145,264,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.71169,,,,,,,,0.71169,1,,,,,,57,WORD,UN,16,danger,CHANGE,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,146,146,236,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.88949,,,,,,,,0.88949,1,,,,,,382,NW,"ID",16,sarley,SARLEY,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,147,147,321,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.94726,,,,,,,,0.94726,1,,,,,,266,NW,UN,16,pasink,VARMIT,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,148,148,445,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.878195,,,,,,,,0.878195,1,,,,,,244,NW,UN,16,anougs,EATRIC,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,149,149,423,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.973265,,,,,,,,0.973265,1,,,,,,442,NW,UN,33,dorsex,ABOUNE,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,150,150,381,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.623675,,,,,,,,0.623675,1,,,,,,197,WORD,UN,33,wicked,STREAM,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,151,151,136,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.65732,,,,,,,,0.65732,1,,,,,,387,NW,"ID",16,gronce,GRONCE,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,152,152,326,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.65672,,,,,,,,1.65672,1,,,,,,77,WORD,"ID",33,racket,RACKET,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,153,153,16,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.128795,,,,,,,,1.128795,1,,,,,,194,WORD,UN,33,resign,ABSENT,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,154,154,133,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.585445,,,,,,,,0.585445,1,,,,,,25,WORD,UN,16,sprint,DOMAIN,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,155,155,204,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.949265,,,,,,,,0.949265,1,,,,,,243,NW,UN,16,eatric,MUSIED,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,156,156,422,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.274615,,,,,,,,1.274615,1,,,,,,288,NW,UN,16,starby,YACEUP,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,157,157,467,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.584525,,,,,,,,0.584525,1,,,,,,149,WORD,"ID",16,invade,INVADE,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,158,158,88,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.63034,,,,,,,,0.63034,1,,,,,,393,NW,"ID",16,ganous,GANOUS,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,159,159,332,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.20694,,,,,,,,1.20694,1,,,,,,364,NW,"ID",16,impote,IMPOTE,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,160,160,303,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.775955,,,,,,,,1.775955,1,,,,,,332,NW,"ID",33,vangue,VANGUE,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,161,161,271,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.53566,,,,,,,,0.53566,1,,,,,,324,NW,"ID",33,steikh,STEIKH,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,162,162,263,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.126885,,,,,,,,1.126885,1,,,,,,349,NW,"ID",33,asylen,ASYLEN,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,163,163,288,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.82384,,,,,,,,0.82384,1,,,,,,190,WORD,UN,33,stable,BACKUP,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,164,164,129,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.64119,,,,,,,,0.64119,1,,,,,,18,WORD,UN,16,patron,HUMBLE,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,165,165,197,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.92367,,,,,,,,1.92367,1,,,,,,303,NW,"ID",33,fiream,FIREAM,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,166,166,242,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.09646,,,,,,,,1.09646,1,,,,,,219,WORD,UN,33,voyage,BUCKET,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,167,167,158,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.7594,,,,,,,,0.7594,1,,,,,,378,NW,"ID",16,shrile,SHRILE,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,168,168,317,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.234375,,,,,,,,1.234375,1,,,,,,120,WORD,"ID",33,strain,STRAIN,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,169,169,59,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.9701,,,,,,,,0.9701,1,,,,,,453,NW,UN,33,scouge,BOLVIS,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,170,170,392,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.65135,,,,,,,,1.65135,1,,,,,,1,WORD,UN,16,ethnic,FRIGHT,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,171,171,180,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.921625,,,,,,,,0.921625,1,,,,,,441,NW,UN,33,aboune,RASTOE,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,172,172,380,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.82705,,,,,,,,0.82705,1,,,,,,56,WORD,UN,16,change,AMBUSH,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,173,173,235,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.795715,,,,,,,,0.795715,1,,,,,,414,NW,"ID",16,serbol,SERBOL,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,174,174,353,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.64256,,,,,,,,0.64256,1,,,,,,6,WORD,UN,16,anchor,BUNDLE,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,175,175,185,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.69166,,,,,,,,0.69166,1,,,,,,254,NW,UN,16,apight,VAROSH,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,176,176,433,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.647705,,,,,,,,0.647705,1,,,,,,217,WORD,UN,33,shrink,LIQUOR,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,177,177,156,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.786685,,,,,,,,1.786685,1,,,,,,409,NW,"ID",16,elopia,ELOPIA,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,178,178,348,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.68661,,,,,,,,0.68661,1,,,,,,69,WORD,"ID",33,plenty,PLENTY,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,179,179,8,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.747615,,,,,,,,0.747615,1,,,,,,64,WORD,"ID",33,throne,THRONE,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,180,180,3,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.58292,,,,,,,,1.58292,1,,,,,,188,WORD,UN,33,censor,SOCIAL,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,181,181,127,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.129585,,,,,,,,1.129585,1,,,,,,162,WORD,"ID",16,candle,CANDLE,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,182,182,101,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.50254,,,,,,,,0.50254,0,,,,,,402,NW,"ID",16,syntic,SYNTIC,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,183,183,341,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.59784,,,,,,,,0.59784,1,,,,,,177,WORD,"ID",16,advent,ADVENT,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,184,184,116,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.62072,,,,,,,,0.62072,1,,,,,,154,WORD,"ID",16,author,AUTHOR,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,185,185,93,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.84962,,,,,,,,0.84962,1,,,,,,278,NW,UN,16,celond,UNIGHS,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,186,186,457,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,1.30919,,,,,,,,1.30919,0,,,,,,476,NW,UN,33,photie,JOSTED,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,187,187,415,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.72492,,,,,,,,0.72492,1,,,,,,356,NW,"ID",33,othnis,OTHNIS,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,188,188,295,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.190715,,,,,,,,1.190715,1,,,,,,291,NW,UN,16,ablint,PRETCH,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,189,189,470,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.739935,,,,,,,,0.739935,1,,,,,,416,NW,"ID",16,pathel,PATHEL,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,190,190,355,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.958735,,,,,,,,0.958735,1,,,,,,423,NW,UN,33,praile,STRELD,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,191,191,362,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.153835,,,,,,,,1.153835,1,,,,,,358,NW,"ID",33,fleack,FLEACK,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,192,192,297,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.75094,,,,,,,,0.75094,1,,,,,,23,WORD,UN,16,praise,WEALTH,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,193,193,202,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.707165,,,,,,,,0.707165,1,,,,,,439,NW,UN,33,saride,LIMPOR,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,194,194,378,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.607285,,,,,,,,0.607285,1,,,,,,351,NW,"ID",33,tiesch,TIESCH,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,195,195,290,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.86613,,,,,,,,0.86613,1,,,,,,268,NW,UN,16,orchet,PACKES,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,196,196,447,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.703145,,,,,,,,0.703145,1,,,,,,67,WORD,"ID",33,policy,POLICY,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,197,197,6,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,1.613115,,,,,,,,1.613115,0,,,,,,183,WORD,UN,33,sleazy,MILDEW,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,198,198,122,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.65483,,,,,,,,0.65483,1,,,,,,91,WORD,"ID",33,expand,EXPAND,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,199,199,30,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.043425,,,,,,,,1.043425,1,,,,,,144,WORD,"ID",16,sponge,SPONGE,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,200,200,83,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.956305,,,,,,,,0.956305,1,,,,,,21,WORD,UN,16,jockey,SIMPLE,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,201,201,200,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.0489,,,,,,,,1.0489,1,,,,,,116,WORD,"ID",33,tumble,TUMBLE,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,202,202,55,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.065215,,,,,,,,1.065215,1,,,,,,320,NW,"ID",33,jockal,JOCKAL,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,203,203,259,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.76085,,,,,,,,0.76085,1,,,,,,185,WORD,UN,33,portal,BOTHER,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,204,204,124,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.05587,,,,,,,,1.05587,1,,,,,,139,WORD,"ID",16,debris,DEBRIS,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,205,205,78,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.69555,,,,,,,,0.69555,1,,,,,,225,WORD,UN,33,casino,VULGAR,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,206,206,164,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.888425,,,,,,,,0.888425,1,,,,,,369,NW,"ID",16,wronch,WRONCH,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,207,207,308,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.702405,,,,,,,,0.702405,1,,,,,,96,WORD,"ID",33,ignore,IGNORE,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,208,208,35,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.627485,,,,,,,,0.627485,0,,,,,,227,WORD,UN,33,master,SELDOM,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,209,209,166,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.77256,,,,,,,,0.77256,1,,,,,,24,WORD,UN,16,domain,PRAISE,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,210,210,203,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.6793,,,,,,,,0.6793,1,,,,,,319,NW,"ID",33,zomber,ZOMBER,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,211,211,258,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.789905,,,,,,,,0.789905,1,,,,,,112,WORD,"ID",33,breath,BREATH,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,212,212,51,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.71704,,,,,,,,0.71704,1,,,,,,133,WORD,"ID",16,chrome,CHROME,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,213,213,72,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.62171,,,,,,,,0.62171,1,,,,,,459,NW,UN,33,mingar,BAFENT,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,214,214,398,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.94967,,,,,,,,0.94967,1,,,,,,115,WORD,"ID",33,guitar,GUITAR,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,215,215,54,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.61825,,,,,,,,1.61825,1,,,,,,123,WORD,"ID",16,strike,STRIKE,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,216,216,62,1,,
