counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.53252,,,,,,,,0.53252,1,,,,,,19,WORD,"ID",33,patron,PATRON,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,130,130,18,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.6161,,,,,,,,0.6161,1,,,,,,276,NW,"ID",33,yarmon,YARMON,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,131,131,275,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.63305,,,,,,,,0.63305,1,,,,,,317,NW,"ID",16,worbal,WORBAL,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,132,132,316,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.5505,,,,,,,,0.5505,1,,,,,,252,NW,"ID",33,stapod,STAPOD,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,133,133,251,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.61594,,,,,,,,0.61594,1,,,,,,416,NW,UN,33,earoud,PATHEL,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,134,134,415,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.56643,,,,,,,,0.56643,1,,,,,,196,WORD,UN,16,stream,CREDIT,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,135,135,195,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.717125,,,,,,,,0.717125,1,,,,,,120,WORD,"ID",16,strain,STRAIN,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,136,136,119,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.58424,,,,,,,,0.58424,1,,,,,,223,WORD,UN,16,period,KIDNEY,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,137,137,222,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.68151,,,,,,,,0.68151,1,,,,,,74,WORD,"ID",16,plaque,PLAQUE,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,138,138,73,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.617315,,,,,,,,0.617315,1,,,,,,367,NW,UN,33,hornal,SLIQUE,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,139,139,366,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.79979,,,,,,,,0.79979,1,,,,,,161,WORD,UN,33,candle,PASTOR,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,140,140,160,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.58366,,,,,,,,0.58366,1,,,,,,424,NW,UN,16,urivel,PRAILE,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,141,141,423,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.80784,,,,,,,,0.80784,1,,,,,,322,NW,"ID",16,slanch,SLANCH,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,142,142,321,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.823685,,,,,,,,0.823685,1,,,,,,250,NW,"ID",33,milted,MILTED,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,143,143,249,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.867695,,,,,,,,0.867695,1,,,,,,206,WORD,UN,16,wreath,TAILOR,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,144,144,205,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.683285,,,,,,,,0.683285,1,,,,,,303,NW,"ID",16,fiream,FIREAM,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,145,145,302,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,1.205205,,,,,,,,1.205205,1,,,,,,94,WORD,"ID",16,travel,TRAVEL,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,146,146,93,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.602595,,,,,,,,0.602595,1,,,,,,280,NW,"ID",33,curbol,CURBOL,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,147,147,279,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.65042,,,,,,,,0.65042,1,,,,,,311,NW,"ID",16,sproly,SPROLY,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,148,148,310,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.67346,,,,,,,,0.67346,1,,,,,,100,WORD,"ID",16,carbon,CARBON,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,149,149,99,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.538095,,,,,,,,0.538095,1,,,,,,58,WORD,"ID",33,foster,FOSTER,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,150,150,57,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.720725,,,,,,,,0.720725,1,,,,,,46,WORD,"ID",33,single,SINGLE,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,151,151,45,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.577235,,,,,,,,0.577235,1,,,,,,382,NW,UN,33,aungre,SARLEY,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,152,152,381,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.53295,,,,,,,,0.53295,1,,,,,,95,WORD,"ID",16,thread,THREAD,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,153,153,94,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.51644,,,,,,,,0.51644,1,,,,,,42,WORD,"ID",33,chapel,CHAPEL,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,154,154,41,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.600015,,,,,,,,0.600015,1,,,,,,73,WORD,"ID",16,source,SOURCE,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,155,155,72,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.547825,,,,,,,,0.547825,1,,,,,,349,NW,"ID",16,asylen,ASYLEN,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,156,156,348,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.78374,,,,,,,,0.78374,1,,,,,,302,NW,"ID",16,miluer,MILUER,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,157,157,301,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.666665,,,,,,,,0.666665,1,,,,,,160,WORD,UN,33,dragon,VIOLET,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,158,158,159,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.866805,,,,,,,,0.866805,1,,,,,,428,NW,UN,16,chrums,TANDLY,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,159,159,427,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.59948,,,,,,,,0.59948,1,,,,,,171,WORD,UN,33,patrol,DEPART,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,160,160,170,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.67074,,,,,,,,0.67074,1,,,,,,423,NW,UN,16,praile,STRELD,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,161,161,422,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.78462,,,,,,,,0.78462,1,,,,,,261,NW,"ID",33,stunch,STUNCH,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,162,162,260,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.587705,,,,,,,,0.587705,1,,,,,,229,WORD,UN,16,fringe,MOTHER,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,163,163,228,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.570115,,,,,,,,0.570115,1,,,,,,404,NW,UN,33,syntic,CLUIRM,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,164,164,403,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.552265,,,,,,,,0.552265,1,,,,,,413,NW,UN,33,serbol,EQUATS,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,165,165,412,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.559155,,,,,,,,0.559155,1,,,,,,151,WORD,UN,33,rocket,MYSTIC,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,166,166,150,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.46711,,,,,,,,0.46711,1,,,,,,190,WORD,UN,16,stable,BACKUP,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,167,167,189,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.550335,,,,,,,,0.550335,1,,,,,,25,WORD,"ID",33,domain,DOMAIN,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,168,168,24,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.61688,,,,,,,,0.61688,1,,,,,,431,NW,UN,16,lunker,CHRUMS,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,169,169,430,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.68918,,,,,,,,0.68918,1,,,,,,405,NW,UN,33,nouply,FLUMNI,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,170,170,404,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.63407,,,,,,,,0.63407,1,,,,,,140,WORD,UN,33,reason,PRINCE,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,171,171,139,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.59381,,,,,,,,0.59381,1,,,,,,156,WORD,UN,33,pastor,CRADLE,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,172,172,155,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.71594,,,,,,,,0.71594,1,,,,,,52,WORD,"ID",33,impose,IMPOSE,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,173,173,51,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.51904,,,,,,,,0.51904,1,,,,,,12,WORD,"ID",33,orange,ORANGE,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,174,174,11,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.818095,,,,,,,,0.818095,1,,,,,,408,NW,UN,33,flumni,HURNIA,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,175,175,407,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.632815,,,,,,,,0.632815,1,,,,,,164,WORD,UN,33,invest,MARKET,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,176,176,163,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.55063,,,,,,,,0.55063,1,,,,,,28,WORD,"ID",33,comedy,COMEDY,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,177,177,27,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,1.04984,,,,,,,,1.04984,1,,,,,,445,NW,UN,16,runamo,MINKEL,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,178,178,444,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.884555,,,,,,,,0.884555,1,,,,,,439,NW,UN,16,saride,LIMPOR,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,179,179,438,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.600505,,,,,,,,0.600505,1,,,,,,444,NW,UN,16,minkel,JAUNCE,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,180,180,443,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.621235,,,,,,,,0.621235,1,,,,,,56,WORD,"ID",33,ambush,AMBUSH,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,181,181,55,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.802865,,,,,,,,0.802865,1,,,,,,249,NW,"ID",33,batrol,BATROL,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,182,182,248,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.55532,,,,,,,,0.55532,1,,,,,,321,NW,"ID",16,miator,MIATOR,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,183,183,320,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.519885,,,,,,,,0.519885,1,,,,,,447,NW,UN,16,sadent,GIRCUE,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,184,184,446,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.67692,,,,,,,,0.67692,1,,,,,,170,WORD,UN,33,depart,POUNCE,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,185,185,169,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,0,0.564415,,,,,,,,0.564415,0,,,,,,345,NW,"ID",16,absend,ABSEND,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,186,186,344,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,,0,,,,,,,,,0.564415,-1,,,,,,242,NW,"ID",33,unwert,UNWERT,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,187,187,241,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.517045,,,,,,,,0.517045,1,,,,,,394,NW,UN,33,colury,SPAQUX,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,188,188,393,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.81276,,,,,,,,0.81276,1,,,,,,248,NW,"ID",33,strole,STROLE,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,189,189,247,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.785365,,,,,,,,0.785365,1,,,,,,176,WORD,UN,33,advent,STRIFE,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,190,190,175,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.58065,,,,,,,,0.58065,1,,,,,,24,WORD,"ID",33,praise,PRAISE,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,191,191,23,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.771205,,,,,,,,0.771205,1,,,,,,16,WORD,"ID",33,faucet,FAUCET,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,192,192,15,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.55833,,,,,,,,0.55833,1,,,,,,412,NW,UN,33,equats,JILUER,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,193,193,411,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.565805,,,,,,,,0.565805,1,,,,,,277,NW,"ID",33,petain,PETAIN,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,194,194,276,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.50275,,,,,,,,0.50275,1,,,,,,123,WORD,UN,33,enough,STRIKE,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,195,195,122,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.787285,,,,,,,,0.787285,1,,,,,,348,NW,"ID",16,dumple,DUMPLE,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,196,196,347,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.54316,,,,,,,,0.54316,1,,,,,,205,WORD,UN,16,tailor,LOUNGE,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,197,197,204,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.517885,,,,,,,,0.517885,1,,,,,,51,WORD,"ID",33,hungry,HUNGRY,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,198,198,50,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.50591,,,,,,,,0.50591,1,,,,,,278,NW,"ID",33,unighs,UNIGHS,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,199,199,277,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.89266,,,,,,,,0.89266,1,,,,,,398,NW,UN,33,fouret,BLUNDE,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,200,200,397,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.55468,,,,,,,,0.55468,1,,,,,,451,NW,UN,16,surden,CAINKY,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,201,201,450,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.63942,,,,,,,,0.63942,1,,,,,,272,NW,"ID",33,damilt,DAMILT,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,202,202,271,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.60026,,,,,,,,0.60026,1,,,,,,329,NW,"ID",16,yarike,YARIKE,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,203,203,328,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.50255,,,,,,,,0.50255,1,,,,,,240,WORD,UN,16,glance,FOREST,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,204,204,239,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.53849,,,,,,,,0.53849,1,,,,,,118,WORD,"ID",16,flight,FLIGHT,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,205,205,117,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.499685,,,,,,,,0.499685,1,,,,,,375,NW,UN,33,iguare,YORQUE,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,206,206,374,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.61582,,,,,,,,0.61582,1,,,,,,69,WORD,"ID",16,plenty,PLENTY,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,207,207,68,1,
