counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.699395,1,,,,,,282,NW,UN,16,veralf,PORLEX,z,0.699395,,,,,,0.066467289,-0.479062841,0,0,0,,0,134,134,461,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.642395,1,,,,,,205,WORD,UN,33,tailor,LOUNGE,m,0.642395,,,,,,0.066467289,-0.479062841,0,0,0,,0,135,135,144,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.598375,1,,,,,,52,WORD,UN,16,police,IMPOSE,m,0.598375,,,,,,0.066467289,-0.479062841,0,0,0,,0,136,136,231,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.676635,1,,,,,,340,NW,"ID",33,fiatch,FIATCH,z,0.676635,,,,,,0.066467289,-0.479062841,0,0,0,,0,137,137,279,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.5224,1,,,,,,197,WORD,UN,33,wicked,STREAM,m,0.5224,,,,,,0.066467289,-0.479062841,0,0,0,,0,138,138,136,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.693725,1,,,,,,84,WORD,"ID",33,mortal,MORTAL,m,0.693725,,,,,,0.066467289,-0.479062841,0,0,0,,0,139,139,23,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.67612,1,,,,,,196,WORD,UN,33,stream,CREDIT,m,0.67612,,,,,,0.066467289,-0.479062841,0,0,0,,0,140,140,135,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.55819,1,,,,,,3,WORD,UN,16,trench,KNIGHT,m,0.55819,,,,,,0.066467289,-0.479062841,0,0,0,,0,141,141,182,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.673535,1,,,,,,290,NW,UN,16,pretch,SPLINO,z,0.673535,,,,,,0.066467289,-0.479062841,0,0,0,,0,142,142,469,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,0,,,,,,,,0.544375,0,,,,,,461,NW,UN,33,absult,JUSTRE,z,0.544375,,,,,,0.066467289,-0.479062841,0,0,0,,0,143,143,400,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.828555,1,,,,,,450,NW,UN,33,cainky,PHRECT,z,0.828555,,,,,,0.066467289,-0.479062841,0,0,0,,0,144,144,389,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.61131,1,,,,,,102,WORD,"ID",33,direct,DIRECT,m,0.61131,,,,,,0.066467289,-0.479062841,0,0,0,,0,145,145,41,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.690055,1,,,,,,169,WORD,"ID",16,genius,GENIUS,m,0.690055,,,,,,0.066467289,-0.479062841,0,0,0,,0,146,146,108,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.747935,1,,,,,,193,WORD,UN,33,mildew,OBJECT,m,0.747935,,,,,,0.066467289,-0.479062841,0,0,0,,0,147,147,132,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.573825,1,,,,,,72,WORD,"ID",33,bright,BRIGHT,m,0.573825,,,,,,0.066467289,-0.479062841,0,0,0,,0,148,148,11,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.624955,1,,,,,,25,WORD,UN,16,sprint,DOMAIN,m,0.624955,,,,,,0.066467289,-0.479062841,0,0,0,,0,149,149,204,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.498205,1,,,,,,104,WORD,"ID",33,studio,STUDIO,m,0.498205,,,,,,0.066467289,-0.479062841,0,0,0,,0,150,150,43,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.50012,1,,,,,,60,WORD,UN,16,fright,PENCIL,m,0.50012,,,,,,0.066467289,-0.479062841,0,0,0,,0,151,151,239,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.71419,1,,,,,,151,WORD,"ID",16,mystic,MYSTIC,m,0.71419,,,,,,0.066467289,-0.479062841,0,0,0,,0,152,152,90,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.64764,1,,,,,,82,WORD,"ID",33,stigma,STIGMA,m,0.64764,,,,,,0.066467289,-0.479062841,0,0,0,,0,153,153,21,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.65001,1,,,,,,23,WORD,UN,16,praise,WEALTH,m,0.65001,,,,,,0.066467289,-0.479062841,0,0,0,,0,154,154,202,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.663215,1,,,,,,252,NW,UN,16,resait,STAPOD,z,0.663215,,,,,,0.066467289,-0.479062841,0,0,0,,0,155,155,431,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.608845,1,,,,,,393,NW,"ID",16,ganous,GANOUS,z,0.608845,,,,,,0.066467289,-0.479062841,0,0,0,,0,156,156,332,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.63906,1,,,,,,42,WORD,UN,16,tongue,CHAPEL,m,0.63906,,,,,,0.066467289,-0.479062841,0,0,0,,0,157,157,221,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.63399,1,,,,,,2,WORD,UN,16,knight,BRIDGE,m,0.63399,,,,,,0.066467289,-0.479062841,0,0,0,,0,158,158,181,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.8653,1,,,,,,388,NW,"ID",16,cragin,CRAGIN,z,0.8653,,,,,,0.066467289,-0.479062841,0,0,0,,0,159,159,327,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.618435,1,,,,,,140,WORD,"ID",16,prince,PRINCE,m,0.618435,,,,,,0.066467289,-0.479062841,0,0,0,,0,160,160,79,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.642405,1,,,,,,164,WORD,"ID",16,market,MARKET,m,0.642405,,,,,,0.066467289,-0.479062841,0,0,0,,0,161,161,103,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.513755,1,,,,,,186,WORD,UN,33,course,PORTAL,m,0.513755,,,,,,0.066467289,-0.479062841,0,0,0,,0,162,162,125,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.90253,1,,,,,,207,WORD,UN,33,hockey,WREATH,m,0.90253,,,,,,0.066467289,-0.479062841,0,0,0,,0,163,163,146,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.632785,1,,,,,,399,NW,"ID",16,fouret,FOURET,z,0.632785,,,,,,0.066467289,-0.479062841,0,0,0,,0,164,164,338,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.66644,1,,,,,,440,NW,UN,33,rastoe,SARIDE,z,0.66644,,,,,,0.066467289,-0.479062841,0,0,0,,0,165,165,379,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.59361,1,,,,,,423,NW,UN,33,praile,STRELD,z,0.59361,,,,,,0.066467289,-0.479062841,0,0,0,,0,166,166,362,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.63059,1,,,,,,395,NW,"ID",16,colury,COLURY,z,0.63059,,,,,,0.066467289,-0.479062841,0,0,0,,0,167,167,334,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.57625,1,,,,,,308,NW,"ID",33,psetch,PSETCH,z,0.57625,,,,,,0.066467289,-0.479062841,0,0,0,,0,168,168,247,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.63396,1,,,,,,153,WORD,"ID",16,behold,BEHOLD,m,0.63396,,,,,,0.066467289,-0.479062841,0,0,0,,0,169,169,92,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.60275,1,,,,,,439,NW,UN,33,saride,LIMPOR,z,0.60275,,,,,,0.066467289,-0.479062841,0,0,0,,0,170,170,378,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.54724,1,,,,,,444,NW,UN,33,minkel,JAUNCE,z,0.54724,,,,,,0.066467289,-0.479062841,0,0,0,,0,171,171,383,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.79652,1,,,,,,405,NW,"ID",16,flumni,FLUMNI,z,0.79652,,,,,,0.066467289,-0.479062841,0,0,0,,0,172,172,344,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,1.017725,1,,,,,,184,WORD,UN,33,bother,SLEAZY,m,1.017725,,,,,,0.066467289,-0.479062841,0,0,0,,0,173,173,123,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.74247,1,,,,,,330,NW,"ID",33,kensom,KENSOM,z,0.74247,,,,,,0.066467289,-0.479062841,0,0,0,,0,174,174,269,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.700565,1,,,,,,371,NW,"ID",16,geiloy,GEILOY,z,0.700565,,,,,,0.066467289,-0.479062841,0,0,0,,0,175,175,310,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.983245,1,,,,,,304,NW,"ID",33,cludie,CLUDIE,z,0.983245,,,,,,0.066467289,-0.479062841,0,0,0,,0,176,176,243,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.624565,1,,,,,,86,WORD,"ID",33,rodent,RODENT,m,0.624565,,,,,,0.066467289,-0.479062841,0,0,0,,0,177,177,25,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.66381,1,,,,,,426,NW,UN,33,schind,URIVEL,z,0.66381,,,,,,0.066467289,-0.479062841,0,0,0,,0,178,178,365,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.7316,1,,,,,,174,WORD,"ID",16,turkey,TURKEY,m,0.7316,,,,,,0.066467289,-0.479062841,0,0,0,,0,179,179,113,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.666085,1,,,,,,428,NW,UN,33,funtle,TANDLY,z,0.666085,,,,,,0.066467289,-0.479062841,0,0,0,,0,180,180,367,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.576115,1,,,,,,7,WORD,UN,16,abrupt,ANCHOR,m,0.576115,,,,,,0.066467289,-0.479062841,0,0,0,,0,181,181,186,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,0,,,,,,,,0.76864,0,,,,,,156,WORD,"ID",16,cradle,CRADLE,m,0.76864,,,,,,0.066467289,-0.479062841,0,0,0,,0,182,182,95,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.42385,1,,,,,,413,NW,"ID",16,equats,EQUATS,z,1.42385,,,,,,0.066467289,-0.479062841,0,0,0,,0,183,183,352,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.88453,1,,,,,,6,WORD,UN,16,anchor,BUNDLE,m,0.88453,,,,,,0.066467289,-0.479062841,0,0,0,,0,184,184,185,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.800755,1,,,,,,379,NW,"ID",16,auting,AUTING,z,0.800755,,,,,,0.066467289,-0.479062841,0,0,0,,0,185,185,318,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.66687,1,,,,,,302,NW,"ID",33,miluer,MILUER,z,0.66687,,,,,,0.066467289,-0.479062841,0,0,0,,0,186,186,241,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.642335,1,,,,,,385,NW,"ID",16,veigma,VEIGMA,z,0.642335,,,,,,0.066467289,-0.479062841,0,0,0,,0,187,187,324,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,0,,,,,,,,0.665335,0,,,,,,248,NW,UN,16,batrol,STROLE,z,0.665335,,,,,,0.066467289,-0.479062841,0,0,0,,0,188,188,427,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.03553,1,,,,,,471,NW,UN,33,cigney,NOBEST,z,1.03553,,,,,,0.066467289,-0.479062841,0,0,0,,0,189,189,410,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.674425,1,,,,,,8,WORD,UN,16,hustle,ABRUPT,m,0.674425,,,,,,0.066467289,-0.479062841,0,0,0,,0,190,190,187,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.68305,1,,,,,,89,WORD,"ID",33,permit,PERMIT,m,0.68305,,,,,,0.066467289,-0.479062841,0,0,0,,0,191,191,28,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,0,,,,,,,,1.70932,0,,,,,,277,NW,UN,16,unighs,PETAIN,z,1.70932,,,,,,0.066467289,-0.479062841,0,0,0,,0,192,192,456,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.800485,1,,,,,,36,WORD,UN,16,insult,VANISH,m,0.800485,,,,,,0.066467289,-0.479062841,0,0,0,,0,193,193,215,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.68163,1,,,,,,147,WORD,"ID",16,garlic,GARLIC,m,0.68163,,,,,,0.066467289,-0.479062841,0,0,0,,0,194,194,86,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.11757,1,,,,,,261,NW,UN,16,quilew,STUNCH,z,1.11757,,,,,,0.066467289,-0.479062841,0,0,0,,0,195,195,440,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.70873,1,,,,,,39,WORD,UN,16,convey,INSECT,m,0.70873,,,,,,0.066467289,-0.479062841,0,0,0,,0,196,196,218,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.809585,1,,,,,,435,NW,UN,33,frutan,IMPURB,z,0.809585,,,,,,0.066467289,-0.479062841,0,0,0,,0,197,197,374,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.89056,1,,,,,,262,NW,UN,16,dolica,QUILEW,z,0.89056,,,,,,0.066467289,-0.479062841,0,0,0,,0,198,198,441,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.62791,1,,,,,,134,WORD,"ID",16,staple,STAPLE,m,0.62791,,,,,,0.066467289,-0.479062841,0,0,0,,0,199,199,73,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.699995,1,,,,,,475,NW,UN,33,josted,PEBRIC,z,0.699995,,,,,,0.066467289,-0.479062841,0,0,0,,0,200,200,414,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.699935,1,,,,,,350,NW,"ID",33,nagurs,NAGURS,z,0.699935,,,,,,0.066467289,-0.479062841,0,0,0,,0,201,201,289,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.56746,1,,,,,,359,NW,"ID",33,fonver,FONVER,z,0.56746,,,,,,0.066467289,-0.479062841,0,0,0,,0,202,202,298,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.615005,1,,,,,,224,WORD,UN,33,vulgar,PERIOD,m,0.615005,,,,,,0.066467289,-0.479062841,0,0,0,,0,203,203,163,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.70655,1,,,,,,460,NW,UN,33,justre,MINGAR,z,0.70655,,,,,,0.066467289,-0.479062841,0,0,0,,0,204,204,399,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.21064,1,,,,,,251,NW,UN,16,stapod,LUPICT,z,1.21064,,,,,,0.066467289,-0.479062841,0,0,0,,0,205,205,430,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.750365,1,,,,,,155,WORD,"ID",16,lizard,LIZARD,m,0.750365,,,,,,0.066467289,-0.479062841,0,0,0,,0,206,206,94,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.14226,1,,,,,,474,NW,UN,33,acrise,HABLIN,z,1.14226,,,,,,0.066467289,-0.479062841,0,0,0,,0,207,207,413,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.64157,1,,,,,,219,WORD,UN,33,voyage,BUCKET,m,0.64157,,,,,,0.066467289,-0.479062841,0,0,0,,0,208,208,158,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.61405,1,,,,,,58,WORD,UN,16,splint,FOSTER,m,0.61405,,,,,,0.066467289,-0.479062841,0,0,0,,0,209,209,237,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.720535,1,,,,,,141,WORD,"ID",16,orphan,ORPHAN,m,0.720535,,,,,,0.066467289,-0.479062841,0,0,0,,0,210,210,80,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.652325,1,,,,,,479,NW,UN,33,crible,LOBUSH,z,0.652325,,,,,,0.066467289,-0.479062841,0,0,0,,0,211,211,418,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.6092,1,,,,,,324,NW,"ID",33,steikh,STEIKH,z,0.6092,,,,,,0.066467289,-0.479062841,0,0,0,,0,212,212,263,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.75785,1,,,,,,315,NW,"ID",33,laston,LASTON,z,0.75785,,,,,,0.066467289,-0.479062841,0,0,0,,0,213,213,254,1
