counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.799935,1,,,,,,342,NW,UN,33,aimosy,RANDOW,z,0.799935,,,,,,-0.02734375,-0.381510417,0,0,0,,0,132,132,401,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.64866,1,,,,,,459,NW,"ID",33,bafent,BAFENT,z,0.64866,,,,,,-0.02734375,-0.381510417,0,0,0,,0,133,133,278,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,,,,,,,,0.58403,0,,,,,,97,WORD,UN,33,belong,CLIENT,m,0.58403,,,,,,-0.02734375,-0.381510417,0,0,0,,0,134,134,156,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.605235,1,,,,,,61,WORD,UN,33,region,PONDER,m,0.605235,,,,,,-0.02734375,-0.381510417,0,0,0,,0,135,135,120,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.654995,1,,,,,,16,WORD,"ID",16,faucet,FAUCET,m,0.654995,,,,,,-0.02734375,-0.381510417,0,0,0,,0,136,136,75,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.80116,1,,,,,,260,NW,"ID",16,unject,UNJECT,z,0.80116,,,,,,-0.02734375,-0.381510417,0,0,0,,0,137,137,319,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.74902,1,,,,,,128,WORD,UN,16,marvel,SENIOR,m,0.74902,,,,,,-0.02734375,-0.381510417,0,0,0,,0,138,138,187,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.733635,1,,,,,,452,NW,"ID",33,surden,SURDEN,z,0.733635,,,,,,-0.02734375,-0.381510417,0,0,0,,0,139,139,271,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.687985,1,,,,,,231,WORD,"ID",33,export,EXPORT,m,0.687985,,,,,,-0.02734375,-0.381510417,0,0,0,,0,140,140,50,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.652655,1,,,,,,240,WORD,"ID",33,forest,FOREST,m,0.652655,,,,,,-0.02734375,-0.381510417,0,0,0,,0,141,141,59,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.699525,1,,,,,,453,NW,"ID",33,bolvis,BOLVIS,z,0.699525,,,,,,-0.02734375,-0.381510417,0,0,0,,0,142,142,272,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.85908,1,,,,,,10,WORD,"ID",16,ethnic,ETHNIC,m,0.85908,,,,,,-0.02734375,-0.381510417,0,0,0,,0,143,143,69,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.692715,1,,,,,,187,WORD,"ID",33,course,COURSE,m,0.692715,,,,,,-0.02734375,-0.381510417,0,0,0,,0,144,144,6,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.661075,1,,,,,,188,WORD,"ID",33,social,SOCIAL,m,0.661075,,,,,,-0.02734375,-0.381510417,0,0,0,,0,145,145,7,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.67319,1,,,,,,100,WORD,UN,33,wrench,CARBON,m,0.67319,,,,,,-0.02734375,-0.381510417,0,0,0,,0,146,146,159,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.73522,1,,,,,,355,NW,UN,33,othnis,ZINGLY,z,0.73522,,,,,,-0.02734375,-0.381510417,0,0,0,,0,147,147,414,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.88589,1,,,,,,181,WORD,"ID",33,glance,GLANCE,m,0.88589,,,,,,-0.02734375,-0.381510417,0,0,0,,0,148,148,0,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.74937,1,,,,,,306,NW,UN,33,kirafe,SOUNGE,z,0.74937,,,,,,-0.02734375,-0.381510417,0,0,0,,0,149,149,365,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.69574,1,,,,,,101,WORD,UN,33,direct,WRENCH,m,0.69574,,,,,,-0.02734375,-0.381510417,0,0,0,,0,150,150,160,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.717295,1,,,,,,42,WORD,"ID",16,chapel,CHAPEL,m,0.717295,,,,,,-0.02734375,-0.381510417,0,0,0,,0,151,151,101,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.719365,1,,,,,,312,NW,UN,33,paurse,NERAWL,z,0.719365,,,,,,-0.02734375,-0.381510417,0,0,0,,0,152,152,371,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.826865,1,,,,,,291,NW,"ID",16,pretch,PRETCH,z,0.826865,,,,,,-0.02734375,-0.381510417,0,0,0,,0,153,153,350,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.749845,1,,,,,,370,NW,UN,16,geiloy,SLEACT,z,0.749845,,,,,,-0.02734375,-0.381510417,0,0,0,,0,154,154,429,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.64135,1,,,,,,13,WORD,"ID",16,strive,STRIVE,m,0.64135,,,,,,-0.02734375,-0.381510417,0,0,0,,0,155,155,72,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.76629,1,,,,,,236,WORD,"ID",33,pirate,PIRATE,m,0.76629,,,,,,-0.02734375,-0.381510417,0,0,0,,0,156,156,55,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.782705,1,,,,,,215,WORD,"ID",33,phobia,PHOBIA,m,0.782705,,,,,,-0.02734375,-0.381510417,0,0,0,,0,157,157,34,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.60982,1,,,,,,189,WORD,"ID",33,censor,CENSOR,m,0.60982,,,,,,-0.02734375,-0.381510417,0,0,0,,0,158,158,8,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.7216,1,,,,,,258,NW,"ID",16,poluth,POLUTH,z,0.7216,,,,,,-0.02734375,-0.381510417,0,0,0,,0,159,159,317,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.721725,1,,,,,,327,NW,UN,33,broake,PLENAC,z,0.721725,,,,,,-0.02734375,-0.381510417,0,0,0,,0,160,160,386,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.76813,1,,,,,,213,WORD,"ID",33,squeal,SQUEAL,m,0.76813,,,,,,-0.02734375,-0.381510417,0,0,0,,0,161,161,32,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.6331,1,,,,,,57,WORD,"ID",16,change,CHANGE,m,0.6331,,,,,,-0.02734375,-0.381510417,0,0,0,,0,162,162,116,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.677345,1,,,,,,254,NW,"ID",16,varosh,VAROSH,z,0.677345,,,,,,-0.02734375,-0.381510417,0,0,0,,0,163,163,313,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.58671,1,,,,,,147,WORD,UN,16,custom,GARLIC,m,0.58671,,,,,,-0.02734375,-0.381510417,0,0,0,,0,164,164,206,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.71636,1,,,,,,460,NW,"ID",33,mingar,MINGAR,z,0.71636,,,,,,-0.02734375,-0.381510417,0,0,0,,0,165,165,279,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.622755,1,,,,,,226,WORD,"ID",33,casino,CASINO,m,0.622755,,,,,,-0.02734375,-0.381510417,0,0,0,,0,166,166,45,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.634455,1,,,,,,263,NW,"ID",16,dolica,DOLICA,z,0.634455,,,,,,-0.02734375,-0.381510417,0,0,0,,0,167,167,322,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.68285,1,,,,,,125,WORD,UN,16,enough,NICKEL,m,0.68285,,,,,,-0.02734375,-0.381510417,0,0,0,,0,168,168,184,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.65006,1,,,,,,455,NW,"ID",33,tondle,TONDLE,z,0.65006,,,,,,-0.02734375,-0.381510417,0,0,0,,0,169,169,274,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.57822,1,,,,,,28,WORD,"ID",16,comedy,COMEDY,m,0.57822,,,,,,-0.02734375,-0.381510417,0,0,0,,0,170,170,87,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.54435,1,,,,,,351,NW,UN,33,tringe,TIESCH,z,0.54435,,,,,,-0.02734375,-0.381510417,0,0,0,,0,171,171,410,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.65896,1,,,,,,167,WORD,UN,16,answer,DESIGN,m,0.65896,,,,,,-0.02734375,-0.381510417,0,0,0,,0,172,172,226,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.76488,1,,,,,,398,NW,UN,16,fouret,BLUNDE,z,0.76488,,,,,,-0.02734375,-0.381510417,0,0,0,,0,173,173,457,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.63126,1,,,,,,74,WORD,UN,33,trophy,PLAQUE,m,0.63126,,,,,,-0.02734375,-0.381510417,0,0,0,,0,174,174,133,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.61661,1,,,,,,345,NW,UN,33,saudic,ABSEND,z,0.61661,,,,,,-0.02734375,-0.381510417,0,0,0,,0,175,175,404,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.58422,1,,,,,,115,WORD,UN,33,tumble,GUITAR,m,0.58422,,,,,,-0.02734375,-0.381510417,0,0,0,,0,176,176,174,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.652655,1,,,,,,232,WORD,"ID",33,inject,INJECT,m,0.652655,,,,,,-0.02734375,-0.381510417,0,0,0,,0,177,177,51,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.7017,1,,,,,,182,WORD,"ID",33,winter,WINTER,m,0.7017,,,,,,-0.02734375,-0.381510417,0,0,0,,0,178,178,1,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.71018,1,,,,,,325,NW,UN,33,iguade,THRUSE,z,0.71018,,,,,,-0.02734375,-0.381510417,0,0,0,,0,179,179,384,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.69841,1,,,,,,153,WORD,UN,16,author,BEHOLD,m,0.69841,,,,,,-0.02734375,-0.381510417,0,0,0,,0,180,180,212,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.756015,1,,,,,,315,NW,UN,33,scregm,LASTON,z,0.756015,,,,,,-0.02734375,-0.381510417,0,0,0,,0,181,181,374,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.63808,1,,,,,,471,NW,"ID",33,nobest,NOBEST,z,0.63808,,,,,,-0.02734375,-0.381510417,0,0,0,,0,182,182,290,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.73946,1,,,,,,180,WORD,UN,16,thrive,SILENT,m,0.73946,,,,,,-0.02734375,-0.381510417,0,0,0,,0,183,183,239,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.59481,1,,,,,,137,WORD,UN,16,melody,FINGER,m,0.59481,,,,,,-0.02734375,-0.381510417,0,0,0,,0,184,184,196,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.626965,1,,,,,,427,NW,"ID",33,schind,SCHIND,z,0.626965,,,,,,-0.02734375,-0.381510417,0,0,0,,0,185,185,246,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.67551,1,,,,,,253,NW,"ID",16,resait,RESAIT,z,0.67551,,,,,,-0.02734375,-0.381510417,0,0,0,,0,186,186,312,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.650585,1,,,,,,293,NW,"ID",16,swance,SWANCE,z,0.650585,,,,,,-0.02734375,-0.381510417,0,0,0,,0,187,187,352,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.65235,1,,,,,,143,WORD,UN,16,sponge,REASON,m,0.65235,,,,,,-0.02734375,-0.381510417,0,0,0,,0,188,188,202,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.705895,1,,,,,,301,NW,UN,33,miluer,FAINCH,z,0.705895,,,,,,-0.02734375,-0.381510417,0,0,0,,0,189,189,360,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.65929,1,,,,,,56,WORD,"ID",16,ambush,AMBUSH,m,0.65929,,,,,,-0.02734375,-0.381510417,0,0,0,,0,190,190,115,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.585695,1,,,,,,123,WORD,UN,16,blouse,STRIKE,m,0.585695,,,,,,-0.02734375,-0.381510417,0,0,0,,0,191,191,182,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.803025,1,,,,,,289,NW,"ID",16,starby,STARBY,z,0.803025,,,,,,-0.02734375,-0.381510417,0,0,0,,0,192,192,348,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.678325,1,,,,,,54,WORD,"ID",16,ramble,RAMBLE,m,0.678325,,,,,,-0.02734375,-0.381510417,0,0,0,,0,193,193,113,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.733105,1,,,,,,138,WORD,UN,16,debris,MELODY,m,0.733105,,,,,,-0.02734375,-0.381510417,0,0,0,,0,194,194,197,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.611985,1,,,,,,179,WORD,UN,16,silent,BASKET,m,0.611985,,,,,,-0.02734375,-0.381510417,0,0,0,,0,195,195,238,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.592575,1,,,,,,329,NW,UN,33,kensom,YARIKE,z,0.592575,,,,,,-0.02734375,-0.381510417,0,0,0,,0,196,196,388,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.69533,1,,,,,,439,NW,"ID",33,limpor,LIMPOR,z,0.69533,,,,,,-0.02734375,-0.381510417,0,0,0,,0,197,197,258,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.7165,1,,,,,,212,WORD,"ID",33,verify,VERIFY,m,0.7165,,,,,,-0.02734375,-0.381510417,0,0,0,,0,198,198,31,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.765805,1,,,,,,131,WORD,UN,16,strong,QUENCH,m,0.765805,,,,,,-0.02734375,-0.381510417,0,0,0,,0,199,199,190,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.61775,1,,,,,,316,NW,UN,33,worbal,SCREGM,z,0.61775,,,,,,-0.02734375,-0.381510417,0,0,0,,0,200,200,375,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.876705,1,,,,,,462,NW,"ID",33,absult,ABSULT,z,0.876705,,,,,,-0.02734375,-0.381510417,0,0,0,,0,201,201,281,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.74233,1,,,,,,299,NW,"ID",16,sturch,STURCH,z,0.74233,,,,,,-0.02734375,-0.381510417,0,0,0,,0,202,202,358,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.75612,1,,,,,,50,WORD,"ID",16,snatch,SNATCH,m,0.75612,,,,,,-0.02734375,-0.381510417,0,0,0,,0,203,203,109,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.604455,1,,,,,,162,WORD,UN,16,string,CANDLE,m,0.604455,,,,,,-0.02734375,-0.381510417,0,0,0,,0,204,204,221,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.74128,1,,,,,,66,WORD,UN,33,policy,GOSPEL,m,0.74128,,,,,,-0.02734375,-0.381510417,0,0,0,,0,205,205,125,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.693925,1,,,,,,425,NW,"ID",33,frudge,FRUDGE,z,0.693925,,,,,,-0.02734375,-0.381510417,0,0,0,,0,206,206,244,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.69499,1,,,,,,102,WORD,UN,33,bounce,DIRECT,m,0.69499,,,,,,-0.02734375,-0.381510417,0,0,0,,0,207,207,161,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.77434,1,,,,,,6,WORD,"ID",16,bundle,BUNDLE,m,0.77434,,,,,,-0.02734375,-0.381510417,0,0,0,,0,208,208,65,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.632825,1,,,,,,150,WORD,UN,16,mystic,RANDOM,m,0.632825,,,,,,-0.02734375,-0.381510417,0,0,0,,0,209,209,209,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.824275,1,,,,,,88,WORD,UN,33,permit,HUNGER,m,0.824275,,,,,,-0.02734375,-0.381510417,0,0,0,,0,210,210,147,1,
