counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.207965,,,,,,,,1.207965,1,,,,,,476,NW,UN,33,photie,JOSTED,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,134,134,415,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.832355,,,,,,,,0.832355,0,,,,,,157,WORD,"ID",16,dragon,DRAGON,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,135,135,96,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.81866,,,,,,,,0.81866,1,,,,,,320,NW,"ID",33,jockal,JOCKAL,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,136,136,259,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.267685,,,,,,,,1.267685,1,,,,,,175,WORD,"ID",16,fabric,FABRIC,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,137,137,114,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.052025,,,,,,,,1.052025,1,,,,,,293,NW,UN,16,inhort,SWANCE,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,138,138,472,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.918545,,,,,,,,0.918545,1,,,,,,249,NW,UN,16,milted,BATROL,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,139,139,428,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.77099,,,,,,,,0.77099,1,,,,,,8,WORD,UN,16,hustle,ABRUPT,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,140,140,187,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.03405,,,,,,,,1.03405,1,,,,,,85,WORD,"ID",33,sprawl,SPRAWL,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,141,141,24,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.918955,,,,,,,,0.918955,1,,,,,,358,NW,"ID",33,fleack,FLEACK,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,142,142,297,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.69686,,,,,,,,0.69686,1,,,,,,223,WORD,UN,33,period,KIDNEY,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,143,143,162,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.83426,,,,,,,,0.83426,1,,,,,,356,NW,"ID",33,othnis,OTHNIS,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,144,144,295,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.70065,,,,,,,,0.70065,1,,,,,,204,WORD,UN,33,lounge,BURDEN,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,145,145,143,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.718055,,,,,,,,0.718055,1,,,,,,216,WORD,UN,33,liquor,BEHALF,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,146,146,155,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.7339,,,,,,,,0.7339,1,,,,,,240,WORD,UN,33,seldom,FOREST,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,147,147,179,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.066805,,,,,,,,1.066805,1,,,,,,313,NW,"ID",33,paurse,PAURSE,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,148,148,252,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.833995,,,,,,,,0.833995,1,,,,,,235,WORD,UN,33,pirate,GRUMPY,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,149,149,174,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.71676,,,,,,,,0.71676,1,,,,,,387,NW,"ID",16,gronce,GRONCE,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,150,150,326,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.072875,,,,,,,,1.072875,1,,,,,,194,WORD,UN,33,resign,ABSENT,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,151,151,133,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.81754,,,,,,,,0.81754,1,,,,,,141,WORD,"ID",16,orphan,ORPHAN,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,152,152,80,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.98383,,,,,,,,0.98383,1,,,,,,464,NW,UN,33,whivex,CHAITE,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,153,153,403,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.829985,,,,,,,,0.829985,1,,,,,,190,WORD,UN,33,stable,BACKUP,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,154,154,129,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.712445,,,,,,,,0.712445,1,,,,,,120,WORD,"ID",33,strain,STRAIN,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,155,155,59,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.8336,,,,,,,,0.8336,1,,,,,,420,NW,"ID",16,gushop,GUSHOP,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,156,156,359,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.76932,,,,,,,,0.76932,1,,,,,,80,WORD,"ID",33,family,FAMILY,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,157,157,19,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.933895,,,,,,,,0.933895,1,,,,,,405,NW,"ID",16,flumni,FLUMNI,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,158,158,344,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.783755,,,,,,,,0.783755,1,,,,,,193,WORD,UN,33,mildew,OBJECT,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,159,159,132,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.700825,,,,,,,,0.700825,1,,,,,,180,WORD,"ID",16,silent,SILENT,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,160,160,119,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.767265,,,,,,,,0.767265,1,,,,,,222,WORD,UN,33,export,HINDER,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,161,161,161,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.614365,,,,,,,,0.614365,1,,,,,,213,WORD,UN,33,intake,SQUEAL,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,162,162,152,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.650645,,,,,,,,0.650645,1,,,,,,67,WORD,"ID",33,policy,POLICY,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,163,163,6,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.730765,,,,,,,,0.730765,1,,,,,,172,WORD,"ID",16,patrol,PATROL,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,164,164,111,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.83388,,,,,,,,0.83388,1,,,,,,419,NW,"ID",16,slount,SLOUNT,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,165,165,358,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.70521,,,,,,,,0.70521,1,,,,,,179,WORD,"ID",16,basket,BASKET,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,166,166,118,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.7359,,,,,,,,0.7359,1,,,,,,96,WORD,"ID",33,ignore,IGNORE,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,167,167,35,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.583225,,,,,,,,1.583225,1,,,,,,297,NW,UN,16,piergy,FERTIC,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,168,168,476,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.77675,,,,,,,,0.77675,1,,,,,,453,NW,UN,33,scouge,BOLVIS,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,169,169,392,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.89958,,,,,,,,0.89958,0,,,,,,40,WORD,UN,16,spring,CONVEY,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,170,170,219,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.9521,,,,,,,,0.9521,1,,,,,,288,NW,UN,16,starby,YACEUP,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,171,171,467,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.001,,,,,,,,1.001,1,,,,,,273,NW,UN,16,fumblo,SORTEL,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,172,172,452,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.217295,,,,,,,,1.217295,1,,,,,,478,NW,UN,33,pebric,ACRISE,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,173,173,417,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.12928,,,,,,,,1.12928,1,,,,,,418,NW,"ID",16,suidle,SUIDLE,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,174,174,357,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,1.266255,,,,,,,,1.266255,0,,,,,,248,NW,UN,16,batrol,STROLE,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,175,175,427,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.831885,,,,,,,,0.831885,1,,,,,,412,NW,"ID",16,jiluer,JILUER,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,176,176,351,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.652765,,,,,,,,0.652765,1,,,,,,27,WORD,UN,16,comedy,SCREAM,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,177,177,206,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.86646,,,,,,,,0.86646,1,,,,,,128,WORD,"ID",16,senior,SENIOR,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,178,178,67,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.78168,,,,,,,,0.78168,1,,,,,,298,NW,UN,16,sturch,PIERGY,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,179,179,477,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.78392,,,,,,,,0.78392,1,,,,,,264,NW,UN,16,distar,VACKEL,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,180,180,443,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.001575,,,,,,,,1.001575,1,,,,,,300,NW,UN,16,smenco,YARION,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,181,181,479,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.69632,,,,,,,,0.69632,1,,,,,,65,WORD,"ID",33,symbol,SYMBOL,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,182,182,4,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.983755,,,,,,,,0.983755,1,,,,,,19,WORD,UN,16,breast,PATRON,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,183,183,198,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.732375,,,,,,,,0.732375,1,,,,,,278,NW,UN,16,celond,UNIGHS,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,184,184,457,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.66752,,,,,,,,0.66752,1,,,,,,137,WORD,"ID",16,finger,FINGER,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,185,185,76,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.91616,,,,,,,,0.91616,1,,,,,,369,NW,"ID",16,wronch,WRONCH,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,186,186,308,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.167765,,,,,,,,1.167765,1,,,,,,437,NW,UN,33,baitch,SNAPEL,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,187,187,376,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.70148,,,,,,,,0.70148,1,,,,,,165,WORD,"ID",16,invest,INVEST,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,188,188,104,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.22015,,,,,,,,1.22015,1,,,,,,270,NW,UN,16,aubrid,WRIMSY,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,189,189,449,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,1.16691,,,,,,,,1.16691,0,,,,,,268,NW,UN,16,orchet,PACKES,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,190,190,447,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.18921,,,,,,,,1.18921,1,,,,,,462,NW,UN,33,kispel,ABSULT,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,191,191,401,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.017655,,,,,,,,1.017655,1,,,,,,68,WORD,"ID",33,fumble,FUMBLE,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,192,192,7,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.933125,,,,,,,,0.933125,1,,,,,,471,NW,UN,33,cigney,NOBEST,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,193,193,410,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.266925,,,,,,,,1.266925,1,,,,,,285,NW,UN,16,reldon,PRUDGE,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,194,194,464,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.73398,,,,,,,,0.73398,1,,,,,,43,WORD,UN,16,foster,TONGUE,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,195,195,222,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.733685,,,,,,,,0.733685,1,,,,,,9,WORD,UN,16,bridge,HUSTLE,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,196,196,188,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.817075,,,,,,,,0.817075,1,,,,,,457,NW,UN,33,barcet,WANIGH,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,197,197,396,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.666945,,,,,,,,0.666945,1,,,,,,209,WORD,UN,33,monkey,SEARCH,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,198,198,148,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.86703,,,,,,,,0.86703,1,,,,,,140,WORD,"ID",16,prince,PRINCE,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,199,199,79,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,1.1002,,,,,,,,1.1002,0,,,,,,439,NW,UN,33,saride,LIMPOR,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,200,200,378,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.733995,,,,,,,,0.733995,1,,,,,,431,NW,UN,33,lunker,CHRUMS,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,201,201,370,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.883695,,,,,,,,0.883695,1,,,,,,66,WORD,"ID",33,gospel,GOSPEL,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,202,202,5,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.783805,,,,,,,,0.783805,1,,,,,,207,WORD,UN,33,hockey,WREATH,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,203,203,146,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.71729,,,,,,,,0.71729,1,,,,,,233,WORD,UN,33,clumsy,NATURE,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,204,204,172,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.76705,,,,,,,,0.76705,1,,,,,,256,NW,UN,16,veniod,INLORS,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,205,205,435,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.08423,,,,,,,,1.08423,1,,,,,,372,NW,"ID",16,ramily,RAMILY,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,206,206,311,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.63104,,,,,,,,0.63104,1,,,,,,135,WORD,"ID",16,import,IMPORT,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,207,207,74,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.668825,,,,,,,,0.668825,1,,,,,,130,WORD,"ID",16,stupid,STUPID,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,208,208,69,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.78576,,,,,,,,0.78576,1,,,,,,48,WORD,UN,16,survey,WALNUT,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,209,209,227,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,1.06588,,,,,,,,1.06588,0,,,,,,361,NW,"ID",16,pauche,PAUCHE,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,210,210,300,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.750495,,,,,,,,0.750495,1,,,,,,108,WORD,"ID",33,reckon,RECKON,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,211,211,47,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.89223,,,,,,,,0.89223,1,,,,,,208,WORD,UN,33,search,HOCKEY,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,212,212,147,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.81709,,,,,,,,0.81709,1,,,,,,139,WORD,"ID",16,debris,DEBRIS,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,213,213,78,1,,
