counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_touch.clicked_name,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.483,,,,,,,,0.483,1,,,,,,81,WORD,UN,33,stigma,FRIEND,m,,,,,,-0.024509804,-0.132352941,0,0,0,,0,134,134,140,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.502,,,,,,,,0.502,1,,,,,,111,WORD,UN,33,breath,INDUCE,m,,,,,,-0.024509804,-0.132352941,0,0,0,,0,135,135,170,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.537,,,,,,,,0.537,1,,,,,,187,WORD,"ID",33,course,COURSE,m,,,,,,-0.024509804,-0.132352941,0,0,0,,0,136,136,6,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.612,,,,,,,,0.612,1,,,,,,253,NW,"ID",16,resait,RESAIT,z,,,,,,-0.024509804,-0.132352941,0,0,0,,0,137,137,312,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.586,,,,,,,,0.586,1,,,,,,166,WORD,UN,16,design,STARCH,m,,,,,,-0.024509804,-0.132352941,0,0,0,,0,138,138,225,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.603,,,,,,,,0.603,1,,,,,,122,WORD,UN,16,strike,LINGER,m,,,,,,-0.024509804,-0.132352941,0,0,0,,0,139,139,181,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.629,,,,,,,,0.629,1,,,,,,353,NW,UN,33,virlex,CLUREY,z,,,,,,-0.024509804,-0.132352941,0,0,0,,0,140,140,412,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.606,,,,,,,,0.606,1,,,,,,463,NW,"ID",33,kispel,KISPEL,z,,,,,,-0.024509804,-0.132352941,0,0,0,,0,141,141,282,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.672,,,,,,,,0.672,1,,,,,,275,NW,"ID",16,sleirt,SLEIRT,z,,,,,,-0.024509804,-0.132352941,0,0,0,,0,142,142,334,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.585,,,,,,,,0.585,1,,,,,,33,WORD,"ID",16,butler,BUTLER,m,,,,,,-0.024509804,-0.132352941,0,0,0,,0,143,143,92,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.534,,,,,,,,0.534,1,,,,,,272,NW,"ID",16,damilt,DAMILT,z,,,,,,-0.024509804,-0.132352941,0,0,0,,0,144,144,331,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.649,,,,,,,,0.649,1,,,,,,29,WORD,"ID",16,sketch,SKETCH,m,,,,,,-0.024509804,-0.132352941,0,0,0,,0,145,145,88,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.598,,,,,,,,0.598,1,,,,,,101,WORD,UN,33,direct,WRENCH,m,,,,,,-0.024509804,-0.132352941,0,0,0,,0,146,146,160,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.586,,,,,,,,0.586,1,,,,,,384,NW,UN,16,injore,GUESCO,z,,,,,,-0.024509804,-0.132352941,0,0,0,,0,147,147,443,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.552,,,,,,,,0.552,1,,,,,,91,WORD,UN,33,hunger,EXPAND,m,,,,,,-0.024509804,-0.132352941,0,0,0,,0,148,148,150,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.521,,,,,,,,0.521,1,,,,,,88,WORD,UN,33,permit,HUNGER,m,,,,,,-0.024509804,-0.132352941,0,0,0,,0,149,149,147,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.577,,,,,,,,0.577,1,,,,,,428,NW,"ID",33,tandly,TANDLY,z,,,,,,-0.024509804,-0.132352941,0,0,0,,0,150,150,247,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.633,,,,,,,,0.633,1,,,,,,213,WORD,"ID",33,squeal,SQUEAL,m,,,,,,-0.024509804,-0.132352941,0,0,0,,0,151,151,32,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.52,,,,,,,,0.52,1,,,,,,224,WORD,"ID",33,period,PERIOD,m,,,,,,-0.024509804,-0.132352941,0,0,0,,0,152,152,43,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.28,,,,,,,,1.28,1,,,,,,357,NW,UN,33,fleack,DERAIN,z,,,,,,-0.024509804,-0.132352941,0,0,0,,0,153,153,416,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.135,,,,,,,,1.135,1,,,,,,142,WORD,UN,16,reason,SPRUCE,m,,,,,,-0.024509804,-0.132352941,0,0,0,,0,154,154,201,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,0,,,,,,,,,1.135,-1,,,,,,413,NW,UN,16,serbol,EQUATS,z,,,,,,-0.024509804,-0.132352941,0,0,0,,0,155,155,472,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.756,,,,,,,,0.756,1,,,,,,389,NW,UN,16,hatrus,WITMER,z,,,,,,-0.024509804,-0.132352941,0,0,0,,0,156,156,448,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.484,,,,,,,,0.484,1,,,,,,461,NW,"ID",33,justre,JUSTRE,z,,,,,,-0.024509804,-0.132352941,0,0,0,,0,157,157,280,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.619,,,,,,,,0.619,1,,,,,,373,NW,UN,16,sliant,BIGENT,z,,,,,,-0.024509804,-0.132352941,0,0,0,,0,158,158,432,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.635,,,,,,,,0.635,1,,,,,,107,WORD,UN,33,reckon,SLOGAN,m,,,,,,-0.024509804,-0.132352941,0,0,0,,0,159,159,166,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.704,,,,,,,,0.704,1,,,,,,454,NW,"ID",33,scouge,SCOUGE,z,,,,,,-0.024509804,-0.132352941,0,0,0,,0,160,160,273,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.479,,,,,,,,0.479,1,,,,,,290,NW,"ID",16,splino,SPLINO,z,,,,,,-0.024509804,-0.132352941,0,0,0,,0,161,161,349,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.467,,,,,,,,0.467,1,,,,,,310,NW,UN,33,sproly,DANIET,z,,,,,,-0.024509804,-0.132352941,0,0,0,,0,162,162,369,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.55,,,,,,,,0.55,1,,,,,,226,WORD,"ID",33,casino,CASINO,m,,,,,,-0.024509804,-0.132352941,0,0,0,,0,163,163,45,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.684,,,,,,,,0.684,1,,,,,,308,NW,UN,33,amiloy,PSETCH,z,,,,,,-0.024509804,-0.132352941,0,0,0,,0,164,164,367,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.63,,,,,,,,0.63,1,,,,,,443,NW,"ID",33,dorsex,DORSEX,z,,,,,,-0.024509804,-0.132352941,0,0,0,,0,165,165,262,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.532,,,,,,,,0.532,1,,,,,,341,NW,UN,33,randow,MYRTIE,z,,,,,,-0.024509804,-0.132352941,0,0,0,,0,166,166,400,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.562,,,,,,,,0.562,1,,,,,,219,WORD,"ID",33,bucket,BUCKET,m,,,,,,-0.024509804,-0.132352941,0,0,0,,0,167,167,38,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.823,,,,,,,,0.823,1,,,,,,260,NW,"ID",16,unject,UNJECT,z,,,,,,-0.022875817,-0.132352941,0,0,0,,0,168,168,319,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.825,,,,,,,,0.825,1,,,,,,268,NW,"ID",16,packes,PACKES,z,,,,,,-0.022875817,-0.133986928,0,0,0,,0,169,169,327,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.567,,,,,,,,0.567,1,,,,,,323,NW,UN,33,steikh,ROSAIL,z,,,,,,-0.02124183,-0.140522876,0,0,0,,0,170,170,382,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.529,,,,,,,,0.529,1,,,,,,321,NW,UN,33,slanch,MIATOR,z,,,,,,-0.02124183,-0.140522876,0,0,0,,0,171,171,380,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.541,,,,,,,,0.541,1,,,,,,130,WORD,UN,16,quench,STUPID,m,,,,,,-0.019607843,-0.137254902,0,0,0,,0,172,172,189,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.541,,,,,,,,0.541,0,,,,,,158,WORD,UN,16,detail,ISLAND,m,,,,,,-0.014705882,-0.147058824,0,0,0,,0,173,173,217,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.684,,,,,,,,0.684,1,,,,,,440,NW,"ID",33,saride,SARIDE,z,,,,,,-0.014705882,-0.14869281,0,0,0,,0,174,174,259,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.64,,,,,,,,0.64,1,,,,,,289,NW,"ID",16,starby,STARBY,z,,,,,,-0.014705882,-0.14869281,0,0,0,,0,175,175,348,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.69,,,,,,,,0.69,1,,,,,,243,NW,"ID",16,musied,MUSIED,z,,,,,,-0.014705882,-0.14869281,0,0,0,,0,176,176,302,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.653,,,,,,,,0.653,1,,,,,,438,NW,"ID",33,baitch,BAITCH,z,,,,,,-0.014705882,-0.14869281,0,0,0,,0,177,177,257,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.657,,,,,,,,0.657,1,,,,,,266,NW,"ID",16,varmit,VARMIT,z,,,,,,-0.014705882,-0.14869281,0,0,0,,0,178,178,325,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.818,,,,,,,,0.818,1,,,,,,176,WORD,UN,16,advent,STRIFE,m,,,,,,-0.014705882,-0.14869281,0,0,0,,0,179,179,235,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.482,,,,,,,,0.482,1,,,,,,162,WORD,UN,16,string,CANDLE,m,,,,,,-0.019607843,-0.137254902,0,0,0,,0,180,180,221,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.633,,,,,,,,0.633,1,,,,,,365,NW,UN,16,toshel,GUAIRT,z,,,,,,-0.014705882,-0.14869281,0,0,0,,0,181,181,424,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.57,,,,,,,,0.57,0,,,,,,103,WORD,UN,33,studio,BOUNCE,m,,,,,,-0.014705882,-0.14869281,0,0,0,,0,182,182,162,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.606,,,,,,,,0.606,1,,,,,,92,WORD,UN,33,public,STRAND,m,,,,,,-0.014705882,-0.14869281,0,0,0,,0,183,183,151,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.699,,,,,,,,0.699,1,,,,,,447,NW,"ID",33,gircue,GIRCUE,z,,,,,,-0.011437908,-0.153594771,0,0,0,,0,184,184,266,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.119,,,,,,,,1.119,1,,,,,,358,NW,UN,33,fonver,FLEACK,z,,,,,,-0.011437908,-0.155228758,0,0,0,,0,185,185,417,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.533,,,,,,,,0.533,1,,,,,,340,NW,UN,33,myrtie,FIATCH,z,,,,,,-0.011437908,-0.155228758,0,0,0,,0,186,186,399,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.588,,,,,,,,0.588,1,,,,,,427,NW,"ID",33,schind,SCHIND,z,,,,,,-0.011437908,-0.155228758,0,0,0,,0,187,187,246,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.571,,,,,,,,0.571,1,,,,,,387,NW,UN,16,cragin,GRONCE,z,,,,,,-0.011437908,-0.155228758,0,0,0,,0,188,188,446,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.555,,,,,,,,0.555,1,,,,,,148,WORD,UN,16,invade,CUSTOM,m,,,,,,-0.011437908,-0.155228758,0,0,0,,0,189,189,207,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.502,,,,,,,,0.502,1,,,,,,132,WORD,UN,16,orphan,STRONG,m,,,,,,-0.009803922,-0.158496732,0,0,0,,0,190,190,191,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.535,,,,,,,,0.535,1,,,,,,207,WORD,"ID",33,wreath,WREATH,m,,,,,,-0.008169935,-0.161764706,0,0,0,,0,191,191,26,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.879,,,,,,,,0.879,1,,,,,,16,WORD,"ID",16,faucet,FAUCET,m,,,,,,-0.008169935,-0.161764706,0,0,0,,0,192,192,75,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.756,,,,,,,,0.756,1,,,,,,248,NW,"ID",16,strole,STROLE,z,,,,,,-0.004901961,-0.16503268,0,0,0,,0,193,193,307,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.672,,,,,,,,0.672,1,,,,,,295,NW,"ID",16,gleath,GLEATH,z,,,,,,-0.004901961,-0.163398693,0,0,0,,0,194,194,354,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.551,,,,,,,,0.551,1,,,,,,309,NW,UN,33,daniet,AMILOY,z,,,,,,-0.004901961,-0.163398693,0,0,0,,0,195,195,368,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.536,,,,,,,,0.536,1,,,,,,418,NW,UN,16,slount,SUIDLE,z,,,,,,-0.004901961,-0.161764706,0,0,0,,0,196,196,477,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.686,,,,,,,,0.686,1,,,,,,195,WORD,"ID",33,resign,RESIGN,m,,,,,,-0.008169935,-0.153594771,0,0,0,,0,197,197,14,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.538,,,,,,,,0.538,1,,,,,,83,WORD,UN,33,mortal,RESULT,m,,,,,,-0.006535948,-0.160130719,0,0,0,,0,198,198,142,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.5,,,,,,,,0.5,1,,,,,,55,WORD,"ID",16,stroke,STROKE,m,,,,,,-0.003267974,-0.160130719,0,0,0,,0,199,199,114,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.54,,,,,,,,0.54,1,,,,,,110,WORD,UN,33,induce,POLITE,m,,,,,,-0.001633987,-0.16503268,0,0,0,,0,200,200,169,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.633,,,,,,,,0.633,1,,,,,,40,WORD,"ID",16,convey,CONVEY,m,,,,,,-0.003267974,-0.163398693,0,0,0,,0,201,201,99,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.485,,,,,,,,0.485,1,,,,,,223,WORD,"ID",33,kidney,KIDNEY,m,,,,,,0,-0.16503268,0,0,0,,0,202,202,42,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.519,,,,,,,,0.519,1,,,,,,113,WORD,UN,33,placid,CHORUS,m,,,,,,0,-0.171568627,0,0,0,,0,203,203,172,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.549,,,,,,,,0.549,1,,,,,,332,NW,UN,33,catrie,VANGUE,z,,,,,,0.004901961,-0.178104575,0,0,0,,0,204,204,391,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.633,,,,,,,,0.633,1,,,,,,156,WORD,UN,16,depart,CRADLE,m,,,,,,0.004901961,-0.178104575,0,0,0,,0,205,205,215,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.537,,,,,,,,0.537,0,,,,,,399,NW,UN,16,wearox,FOURET,z,,,,,,0.006535948,-0.181372549,0,0,0,,0,206,206,458,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.77,,,,,,,,0.77,1,,,,,,26,WORD,"ID",16,sprint,SPRINT,m,,,,,,0.006535948,-0.181372549,0,0,0,,0,207,207,85,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.685,,,,,,,,0.685,1,,,,,,250,NW,"ID",16,milted,MILTED,z,,,,,,0.014705882,-0.194444444,0,0,0,,0,208,208,309,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.532,,,,,,,,0.532,1,,,,,,359,NW,UN,33,desory,FONVER,z,,,,,,0.014705882,-0.194444444,0,0,0,,0,209,209,418,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.615,,,,,,,,0.615,1,,,,,,3,WORD,"ID",16,knight,KNIGHT,m,,,,,,0.011437908,-0.183006536,0,0,0,,0,210,210,62,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.505,,,,,,,,0.505,1,,,,,,89,WORD,UN,33,relish,PERMIT,m,,,,,,0.016339869,-0.192810458,0,0,0,,0,211,211,148,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.487,,,,,,,,0.487,1,,,,,,225,WORD,"ID",33,vulgar,VULGAR,m,,,,,,0.016339869,-0.192810458,0,0,0,,0,212,212,44,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.009,,,,,,,,1.009,1,,,,,,164,WORD,UN,16,invest,MARKET,m,,,,,,0.017973856,-0.194444444,0,0,0,,0,213,213,223,1,,
