counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.60513,1,,,,,,78,WORD,UN,33,theory,COLUMN,m,0.60513,,,,,,0.140307617,-0.255439453,0,0,0,,0,136,136,137,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.565535,1,,,,,,144,WORD,UN,50,parish,SPONGE,m,0.565535,,,,,,0.140307617,-0.255439453,0,0,0,,0,137,137,203,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.60692,1,,,,,,108,WORD,UN,33,wonder,RECKON,m,0.60692,,,,,,0.140307617,-0.255439453,0,0,0,,0,138,138,167,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.5277,1,,,,,,134,WORD,UN,50,import,STAPLE,m,0.5277,,,,,,0.140307617,-0.255439453,0,0,0,,0,139,139,193,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.44869,1,,,,,,216,WORD,"ID",33,behalf,BEHALF,m,0.44869,,,,,,0.140307617,-0.255439453,0,0,0,,0,140,140,35,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.500695,1,,,,,,333,NW,UN,33,watmeg,CATRIE,z,0.500695,,,,,,0.140307617,-0.255439453,0,0,0,,0,141,141,392,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.519105,1,,,,,,25,WORD,"ID",50,domain,DOMAIN,m,0.519105,,,,,,0.140307617,-0.255439453,0,0,0,,0,142,142,84,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.514165,1,,,,,,235,WORD,"ID",33,grumpy,GRUMPY,m,0.514165,,,,,,0.140307617,-0.255439453,0,0,0,,0,143,143,54,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.41524,1,,,,,,46,WORD,"ID",50,single,SINGLE,m,0.41524,,,,,,0.140307617,-0.255439453,0,0,0,,0,144,144,105,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.42273,1,,,,,,143,WORD,UN,50,sponge,REASON,m,0.42273,,,,,,0.140307617,-0.255439453,0,0,0,,0,145,145,202,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.448325,1,,,,,,79,WORD,UN,33,family,THEORY,m,0.448325,,,,,,0.140307617,-0.255439453,0,0,0,,0,146,146,138,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.51873,1,,,,,,72,WORD,UN,33,source,BRIGHT,m,0.51873,,,,,,0.140307617,-0.255439453,0,0,0,,0,147,147,131,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.85413,1,,,,,,284,NW,"ID",50,shaple,SHAPLE,z,0.85413,,,,,,0.140307617,-0.255439453,0,0,0,,0,148,148,343,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.51693,1,,,,,,457,NW,"ID",33,wanigh,WANIGH,z,0.51693,,,,,,0.140307617,-0.255439453,0,0,0,,0,149,149,276,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.53183,1,,,,,,342,NW,UN,33,aimosy,RANDOW,z,0.53183,,,,,,0.140307617,-0.255439453,0,0,0,,0,150,150,401,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.77068,1,,,,,,343,NW,UN,33,scrily,AIMOSY,z,0.77068,,,,,,0.140307617,-0.255439453,0,0,0,,0,151,151,402,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.48665,1,,,,,,218,WORD,"ID",33,shrink,SHRINK,m,0.48665,,,,,,0.140307617,-0.255439453,0,0,0,,0,152,152,37,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.53375,1,,,,,,123,WORD,UN,50,blouse,STRIKE,m,0.53375,,,,,,0.140307617,-0.255439453,0,0,0,,0,153,153,182,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.472285,1,,,,,,350,NW,UN,33,tiesch,NAGURS,z,0.472285,,,,,,0.140307617,-0.255439453,0,0,0,,0,154,154,409,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.4816,1,,,,,,389,NW,UN,50,hatrus,WITMER,z,0.4816,,,,,,0.140307617,-0.255439453,0,0,0,,0,155,155,448,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.538465,1,,,,,,449,NW,"ID",33,brunge,BRUNGE,z,0.538465,,,,,,0.140307617,-0.255439453,0,0,0,,0,156,156,268,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.451995,1,,,,,,290,NW,"ID",50,splino,SPLINO,z,0.451995,,,,,,0.140307617,-0.255439453,0,0,0,,0,157,157,349,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.49015,1,,,,,,444,NW,"ID",33,jaunce,JAUNCE,z,0.49015,,,,,,0.140307617,-0.255439453,0,0,0,,0,158,158,263,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.469645,1,,,,,,145,WORD,UN,50,couple,PARISH,m,0.469645,,,,,,0.140307617,-0.255439453,0,0,0,,0,159,159,204,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.386835,1,,,,,,109,WORD,UN,33,polite,WONDER,m,0.386835,,,,,,0.140307617,-0.255439453,0,0,0,,0,160,160,168,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.55944,1,,,,,,398,NW,UN,50,fouret,BLUNDE,z,0.55944,,,,,,0.140307617,-0.255439453,0,0,0,,0,161,161,457,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.55028,1,,,,,,400,NW,UN,50,mustil,WEAROX,z,0.55028,,,,,,0.140307617,-0.255439453,0,0,0,,0,162,162,459,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.49794,1,,,,,,358,NW,UN,33,fonver,FLEACK,z,0.49794,,,,,,0.140307617,-0.255439453,0,0,0,,0,163,163,417,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.39947,1,,,,,,433,NW,"ID",33,drance,DRANCE,z,0.39947,,,,,,0.140307617,-0.255439453,0,0,0,,0,164,164,252,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.48128,1,,,,,,26,WORD,"ID",50,sprint,SPRINT,m,0.48128,,,,,,0.140307617,-0.255439453,0,0,0,,0,165,165,85,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.74051,1,,,,,,244,NW,"ID",50,eatric,EATRIC,z,0.74051,,,,,,0.140307617,-0.255439453,0,0,0,,0,166,166,303,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.603125,1,,,,,,310,NW,UN,33,sproly,DANIET,z,0.603125,,,,,,0.140307617,-0.255439453,0,0,0,,0,167,167,369,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.499505,1,,,,,,299,NW,"ID",50,sturch,STURCH,z,0.499505,,,,,,0.140307617,-0.255439453,0,0,0,,0,168,168,358,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.74016,1,,,,,,312,NW,UN,33,paurse,NERAWL,z,0.74016,,,,,,0.140307617,-0.255439453,0,0,0,,0,169,169,371,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.515665,1,,,,,,93,WORD,UN,33,travel,PUBLIC,m,0.515665,,,,,,0.140307617,-0.255439453,0,0,0,,0,170,170,152,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.47162,1,,,,,,369,NW,UN,50,sleact,WRONCH,z,0.47162,,,,,,0.140307617,-0.255439453,0,0,0,,0,171,171,428,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.46783,1,,,,,,412,NW,UN,50,equats,JILUER,z,0.46783,,,,,,0.140307617,-0.255439453,0,0,0,,0,172,172,471,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,0,,,,,,,,0.43961,0,,,,,,425,NW,"ID",33,frudge,FRUDGE,z,0.43961,,,,,,0.140307617,-0.255439453,0,0,0,,0,173,173,244,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.504405,1,,,,,,354,NW,UN,33,zingly,VIRLEX,z,0.504405,,,,,,0.140307617,-0.255439453,0,0,0,,0,174,174,413,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.46592,1,,,,,,49,WORD,"ID",50,survey,SURVEY,m,0.46592,,,,,,0.140307617,-0.255439453,0,0,0,,0,175,175,108,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.46762,1,,,,,,373,NW,UN,50,sliant,BIGENT,z,0.46762,,,,,,0.140307617,-0.255439453,0,0,0,,0,176,176,432,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.70914,1,,,,,,110,WORD,UN,33,induce,POLITE,m,0.70914,,,,,,0.140307617,-0.255439453,0,0,0,,0,177,177,169,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.449495,1,,,,,,280,NW,"ID",50,curbol,CURBOL,z,0.449495,,,,,,0.140307617,-0.255439453,0,0,0,,0,178,178,339,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.651645,1,,,,,,90,WORD,UN,33,expand,RELISH,m,0.651645,,,,,,0.140307617,-0.255439453,0,0,0,,0,179,179,149,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.464735,1,,,,,,40,WORD,"ID",50,convey,CONVEY,m,0.464735,,,,,,0.140307617,-0.255439453,0,0,0,,0,180,180,99,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.546925,1,,,,,,440,NW,"ID",33,saride,SARIDE,z,0.546925,,,,,,0.140307617,-0.255439453,0,0,0,,0,181,181,259,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.499285,1,,,,,,385,NW,UN,50,ancust,VEIGMA,z,0.499285,,,,,,0.140307617,-0.255439453,0,0,0,,0,182,182,444,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.436425,1,,,,,,371,NW,UN,50,ramily,GEILOY,z,0.436425,,,,,,0.140307617,-0.255439453,0,0,0,,0,183,183,430,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.59915,1,,,,,,417,NW,UN,50,suidle,EAROUD,z,0.59915,,,,,,0.140307617,-0.255439453,0,0,0,,0,184,184,476,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.418845,1,,,,,,414,NW,UN,50,higsta,SERBOL,z,0.418845,,,,,,0.140307617,-0.255439453,0,0,0,,0,185,185,473,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,0,,,,,,,,0.44093,0,,,,,,160,WORD,UN,50,pastor,VIOLET,m,0.44093,,,,,,0.140307617,-0.255439453,0,0,0,,0,186,186,219,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.524395,1,,,,,,346,NW,UN,33,kerift,SAUDIC,z,0.524395,,,,,,0.140307617,-0.255439453,0,0,0,,0,187,187,405,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.7027,1,,,,,,309,NW,UN,33,daniet,AMILOY,z,0.7027,,,,,,0.140307617,-0.255439453,0,0,0,,0,188,188,368,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.56383,1,,,,,,460,NW,"ID",33,mingar,MINGAR,z,0.56383,,,,,,0.140307617,-0.255439453,0,0,0,,0,189,189,279,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.885385,1,,,,,,306,NW,UN,33,kirafe,SOUNGE,z,0.885385,,,,,,0.140307617,-0.255439453,0,0,0,,0,190,190,365,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.98968,1,,,,,,142,WORD,UN,50,reason,SPRUCE,m,0.98968,,,,,,0.140307617,-0.255439453,0,0,0,,0,191,191,201,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.45067,1,,,,,,62,WORD,UN,33,launch,REGION,m,0.45067,,,,,,0.140307617,-0.255439453,0,0,0,,0,192,192,121,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.82148,1,,,,,,16,WORD,"ID",50,faucet,FAUCET,m,0.82148,,,,,,0.140307617,-0.255439453,0,0,0,,0,193,193,75,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.616835,1,,,,,,295,NW,"ID",50,gleath,GLEATH,z,0.616835,,,,,,0.140307617,-0.255439453,0,0,0,,0,194,194,354,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.487055,1,,,,,,45,WORD,"ID",50,clergy,CLERGY,m,0.487055,,,,,,0.140307617,-0.255439453,0,0,0,,0,195,195,104,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.537345,1,,,,,,129,WORD,UN,50,stupid,MARVEL,m,0.537345,,,,,,0.140307617,-0.255439453,0,0,0,,0,196,196,188,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.668545,1,,,,,,60,WORD,"ID",50,pencil,PENCIL,m,0.668545,,,,,,0.140307617,-0.255439453,0,0,0,,0,197,197,119,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,0,,,,,,,,1.06736,0,,,,,,303,NW,UN,33,cludie,FIREAM,z,1.06736,,,,,,0.140307617,-0.255439453,0,0,0,,0,198,198,362,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.72252,1,,,,,,338,NW,UN,33,fachow,WREASH,z,0.72252,,,,,,0.140307617,-0.255439453,0,0,0,,0,199,199,397,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,0,,,,,,,,0.42273,0,,,,,,217,WORD,"ID",33,liquor,LIQUOR,m,0.42273,,,,,,0.140307617,-0.255439453,0,0,0,,0,200,200,36,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.554245,1,,,,,,390,NW,UN,50,theldy,HATRUS,z,0.554245,,,,,,0.140307617,-0.255439453,0,0,0,,0,201,201,449,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.500575,1,,,,,,424,NW,"ID",33,praile,PRAILE,z,0.500575,,,,,,0.140307617,-0.255439453,0,0,0,,0,202,202,243,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.47496,1,,,,,,73,WORD,UN,33,plaque,SOURCE,m,0.47496,,,,,,0.140307617,-0.255439453,0,0,0,,0,203,203,132,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.4988,1,,,,,,421,NW,"ID",33,knisma,KNISMA,z,0.4988,,,,,,0.140307617,-0.255439453,0,0,0,,0,204,204,240,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.50172,1,,,,,,336,NW,UN,33,rejols,GHODUS,z,0.50172,,,,,,0.140307617,-0.255439453,0,0,0,,0,205,205,395,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.61609,1,,,,,,247,NW,"ID",50,blarge,BLARGE,z,0.61609,,,,,,0.140307617,-0.255439453,0,0,0,,0,206,206,306,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.423395,1,,,,,,431,NW,"ID",33,chrums,CHRUMS,z,0.423395,,,,,,0.140307617,-0.255439453,0,0,0,,0,207,207,250,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.485705,1,,,,,,467,NW,"ID",33,gorbie,GORBIE,z,0.485705,,,,,,0.140307617,-0.255439453,0,0,0,,0,208,208,286,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.72237,1,,,,,,409,NW,UN,50,tunory,ELOPIA,z,0.72237,,,,,,0.140307617,-0.255439453,0,0,0,,0,209,209,468,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.58125,1,,,,,,106,WORD,UN,33,slogan,RANSOM,m,0.58125,,,,,,0.140307617,-0.255439453,0,0,0,,0,210,210,165,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.56917,1,,,,,,473,NW,"ID",33,crible,CRIBLE,z,0.56917,,,,,,0.140307617,-0.255439453,0,0,0,,0,211,211,292,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.466795,1,,,,,,394,NW,UN,50,colury,SPAQUX,z,0.466795,,,,,,0.140307617,-0.255439453,0,0,0,,0,212,212,453,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.53705,1,,,,,,130,WORD,UN,50,quench,STUPID,m,0.53705,,,,,,0.140307617,-0.255439453,0,0,0,,0,213,213,189,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.485,1,,,,,,13,WORD,"ID",50,strive,STRIVE,m,0.485,,,,,,0.140307617,-0.255439453,0,0,0,,0,214,214,72,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.439195,1,,,,,,27,WORD,"ID",50,scream,SCREAM,m,0.439195,,,,,,0.140307617,-0.255439453,0,0,0,,0,215,215,86,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.819715,1,,,,,,340,NW,UN,33,myrtie,FIATCH,z,0.819715,,,,,,0.140307617,-0.255439453,0,0,0,,0,216,216,399,1,
