counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.56191,1,,,,,,124,WORD,"ID",50,blouse,BLOUSE,m,0.56191,,,,,,0.107407407,-0.142592593,0,0,0,,0,136,136,63,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.48486,1,,,,,,139,WORD,"ID",50,debris,DEBRIS,m,0.48486,,,,,,0.107407407,-0.142592593,0,0,0,,0,137,137,78,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.562455,1,,,,,,47,WORD,UN,50,walnut,INCOME,m,0.562455,,,,,,0.107407407,-0.142592593,0,0,0,,0,138,138,226,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.42223,1,,,,,,132,WORD,"ID",50,strong,STRONG,m,0.42223,,,,,,0.107407407,-0.142592593,0,0,0,,0,139,139,71,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.686405,1,,,,,,358,NW,"ID",33,fleack,FLEACK,z,0.686405,,,,,,0.107407407,-0.142592593,0,0,0,,0,140,140,297,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.554395,1,,,,,,253,NW,UN,50,varosh,RESAIT,z,0.554395,,,,,,0.107407407,-0.142592593,0,0,0,,0,141,141,432,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.53528,1,,,,,,108,WORD,"ID",33,reckon,RECKON,m,0.53528,,,,,,0.107407407,-0.142592593,0,0,0,,0,142,142,47,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.69924,1,,,,,,236,WORD,UN,33,grumpy,PIRATE,m,0.69924,,,,,,0.107407407,-0.142592593,0,0,0,,0,143,143,175,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.67955,1,,,,,,257,NW,UN,50,poluth,VENIOD,z,0.67955,,,,,,0.107407407,-0.142592593,0,0,0,,0,144,144,436,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.74202,1,,,,,,291,NW,UN,50,ablint,PRETCH,z,0.74202,,,,,,0.107407407,-0.142592593,0,0,0,,0,145,145,470,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.634375,1,,,,,,7,WORD,UN,50,abrupt,ANCHOR,m,0.634375,,,,,,0.107407407,-0.142592593,0,0,0,,0,146,146,186,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.722105,1,,,,,,77,WORD,"ID",33,racket,RACKET,m,0.722105,,,,,,0.107407407,-0.142592593,0,0,0,,0,147,147,16,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.686875,1,,,,,,210,WORD,UN,33,infect,MONKEY,m,0.686875,,,,,,0.107407407,-0.142592593,0,0,0,,0,148,148,149,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.652885,1,,,,,,347,NW,"ID",33,kerift,KERIFT,z,0.652885,,,,,,0.107407407,-0.142592593,0,0,0,,0,149,149,286,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,0.67511,0,,,,,,9,WORD,UN,50,bridge,HUSTLE,m,0.67511,,,,,,0.107407407,-0.142592593,0,0,0,,0,150,150,188,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.441935,1,,,,,,145,WORD,"ID",50,parish,PARISH,m,0.441935,,,,,,0.107407407,-0.142592593,0,0,0,,0,151,151,84,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.63261,1,,,,,,383,NW,"ID",50,aungre,AUNGRE,z,0.63261,,,,,,0.107407407,-0.142592593,0,0,0,,0,152,152,322,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.88209,1,,,,,,427,NW,UN,33,tandly,SCHIND,z,0.88209,,,,,,0.107407407,-0.142592593,0,0,0,,0,153,153,366,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.550415,1,,,,,,140,WORD,"ID",50,prince,PRINCE,m,0.550415,,,,,,0.107407407,-0.142592593,0,0,0,,0,154,154,79,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.56001,1,,,,,,167,WORD,"ID",50,design,DESIGN,m,0.56001,,,,,,0.107407407,-0.142592593,0,0,0,,0,155,155,106,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.69231,1,,,,,,479,NW,UN,33,crible,LOBUSH,z,0.69231,,,,,,0.107407407,-0.142592593,0,0,0,,0,156,156,418,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.49912,1,,,,,,472,NW,UN,33,gorbie,CIGNEY,z,0.49912,,,,,,0.107407407,-0.142592593,0,0,0,,0,157,157,411,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,0.590905,0,,,,,,176,WORD,"ID",50,strife,STRIFE,m,0.590905,,,,,,0.107407407,-0.142592593,0,0,0,,0,158,158,115,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.441545,1,,,,,,165,WORD,"ID",50,invest,INVEST,m,0.441545,,,,,,0.107407407,-0.142592593,0,0,0,,0,159,159,104,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.39893,1,,,,,,149,WORD,"ID",50,invade,INVADE,m,0.39893,,,,,,0.107407407,-0.142592593,0,0,0,,0,160,160,88,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.76838,1,,,,,,278,NW,UN,50,celond,UNIGHS,z,0.76838,,,,,,0.107407407,-0.142592593,0,0,0,,0,161,161,457,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.763285,1,,,,,,227,WORD,UN,33,master,SELDOM,m,0.763285,,,,,,0.107407407,-0.142592593,0,0,0,,0,162,162,166,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,0.679345,0,,,,,,212,WORD,UN,33,squeal,VERIFY,m,0.679345,,,,,,0.107407407,-0.142592593,0,0,0,,0,163,163,151,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.54125,1,,,,,,110,WORD,"ID",33,polite,POLITE,m,0.54125,,,,,,0.107407407,-0.142592593,0,0,0,,0,164,164,49,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.61049,1,,,,,,467,NW,UN,33,wictor,GORBIE,z,0.61049,,,,,,0.107407407,-0.142592593,0,0,0,,0,165,165,406,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.46741,1,,,,,,84,WORD,"ID",33,mortal,MORTAL,m,0.46741,,,,,,0.107407407,-0.142592593,0,0,0,,0,166,166,23,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.593535,1,,,,,,87,WORD,"ID",33,filter,FILTER,m,0.593535,,,,,,0.107407407,-0.142592593,0,0,0,,0,167,167,26,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.53966,1,,,,,,251,NW,UN,50,stapod,LUPICT,z,0.53966,,,,,,0.107407407,-0.142592593,0,0,0,,0,168,168,430,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.51892,1,,,,,,119,WORD,"ID",33,spider,SPIDER,m,0.51892,,,,,,0.107407407,-0.142592593,0,0,0,,0,169,169,58,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.523565,1,,,,,,371,NW,"ID",50,geiloy,GEILOY,z,0.523565,,,,,,0.107407407,-0.142592593,0,0,0,,0,170,170,310,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.69575,1,,,,,,58,WORD,UN,50,splint,FOSTER,m,0.69575,,,,,,0.107407407,-0.142592593,0,0,0,,0,171,171,237,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.52522,1,,,,,,91,WORD,"ID",33,expand,EXPAND,m,0.52522,,,,,,0.107407407,-0.142592593,0,0,0,,0,172,172,30,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.72989,1,,,,,,387,NW,"ID",50,gronce,GRONCE,z,0.72989,,,,,,0.107407407,-0.142592593,0,0,0,,0,173,173,326,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.51928,1,,,,,,98,WORD,"ID",33,belong,BELONG,m,0.51928,,,,,,0.107407407,-0.142592593,0,0,0,,0,174,174,37,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.54934,1,,,,,,213,WORD,UN,33,intake,SQUEAL,m,0.54934,,,,,,0.107407407,-0.142592593,0,0,0,,0,175,175,152,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.69388,1,,,,,,397,NW,"ID",50,camble,CAMBLE,z,0.69388,,,,,,0.107407407,-0.142592593,0,0,0,,0,176,176,336,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.49145,1,,,,,,465,NW,UN,33,bafent,WHIVEX,z,0.49145,,,,,,0.107407407,-0.142592593,0,0,0,,0,177,177,404,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.61046,1,,,,,,208,WORD,UN,33,search,HOCKEY,m,0.61046,,,,,,0.107407407,-0.142592593,0,0,0,,0,178,178,147,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.635705,1,,,,,,277,NW,UN,50,unighs,PETAIN,z,0.635705,,,,,,0.107407407,-0.142592593,0,0,0,,0,179,179,456,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.602585,1,,,,,,415,NW,"ID",50,higsta,HIGSTA,z,0.602585,,,,,,0.107407407,-0.142592593,0,0,0,,0,180,180,354,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.68315,1,,,,,,159,WORD,"ID",50,detail,DETAIL,m,0.68315,,,,,,0.107407407,-0.142592593,0,0,0,,0,181,181,98,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.881545,1,,,,,,272,NW,UN,50,sortel,DAMILT,z,0.881545,,,,,,0.107407407,-0.142592593,0,0,0,,0,182,182,451,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.534195,1,,,,,,44,WORD,UN,50,clergy,DANGER,m,0.534195,,,,,,0.107407407,-0.142592593,0,0,0,,0,183,183,223,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.585585,1,,,,,,36,WORD,UN,50,insult,VANISH,m,0.585585,,,,,,0.107407407,-0.142592593,0,0,0,,0,184,184,215,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,0.738295,0,,,,,,11,WORD,UN,50,amount,CRUISE,m,0.738295,,,,,,0.107407407,-0.142592593,0,0,0,,0,185,185,190,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.72721,1,,,,,,109,WORD,"ID",33,wonder,WONDER,m,0.72721,,,,,,0.107407407,-0.142592593,0,0,0,,0,186,186,48,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.93948,1,,,,,,96,WORD,"ID",33,ignore,IGNORE,m,0.93948,,,,,,0.107407407,-0.142592593,0,0,0,,0,187,187,35,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.903845,1,,,,,,264,NW,UN,50,distar,VACKEL,z,0.903845,,,,,,0.107407407,-0.142592593,0,0,0,,0,188,188,443,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.619795,1,,,,,,153,WORD,"ID",50,behold,BEHOLD,m,0.619795,,,,,,0.107407407,-0.142592593,0,0,0,,0,189,189,92,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.540485,1,,,,,,174,WORD,"ID",50,turkey,TURKEY,m,0.540485,,,,,,0.107407407,-0.142592593,0,0,0,,0,190,190,113,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.5913,1,,,,,,171,WORD,"ID",50,depart,DEPART,m,0.5913,,,,,,0.107407407,-0.142592593,0,0,0,,0,191,191,110,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.54568,1,,,,,,194,WORD,UN,33,resign,ABSENT,m,0.54568,,,,,,0.107407407,-0.142592593,0,0,0,,0,192,192,133,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.718185,1,,,,,,338,NW,"ID",33,wreash,WREASH,z,0.718185,,,,,,0.107407407,-0.142592593,0,0,0,,0,193,193,277,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.641735,1,,,,,,5,WORD,UN,50,bundle,PLUNGE,m,0.641735,,,,,,0.107407407,-0.142592593,0,0,0,,0,194,194,184,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.88288,1,,,,,,73,WORD,"ID",33,source,SOURCE,m,0.88288,,,,,,0.107407407,-0.142592593,0,0,0,,0,195,195,12,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.824915,1,,,,,,441,NW,UN,33,aboune,RASTOE,z,0.824915,,,,,,0.107407407,-0.142592593,0,0,0,,0,196,196,380,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.641075,0,,,,,,245,NW,UN,50,piaton,ANOUGS,z,0.641075,,,,,,0.107407407,-0.142592593,0,0,0,,0,197,197,424,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.55248,1,,,,,,287,NW,UN,50,yaceup,NYMBEL,z,0.55248,,,,,,0.107407407,-0.142592593,0,0,0,,0,198,198,466,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.58536,1,,,,,,111,WORD,"ID",33,induce,INDUCE,m,0.58536,,,,,,0.107407407,-0.142592593,0,0,0,,0,199,199,50,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.67743,1,,,,,,114,WORD,"ID",33,placid,PLACID,m,0.67743,,,,,,0.107407407,-0.142592593,0,0,0,,0,200,200,53,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.475145,0,,,,,,398,NW,"ID",50,blunde,BLUNDE,z,0.475145,,,,,,0.107407407,-0.142592593,0,0,0,,0,201,201,337,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.673695,1,,,,,,118,WORD,"ID",33,flight,FLIGHT,m,0.673695,,,,,,0.107407407,-0.142592593,0,0,0,,0,202,202,57,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.64132,1,,,,,,313,NW,"ID",33,paurse,PAURSE,z,0.64132,,,,,,0.107407407,-0.142592593,0,0,0,,0,203,203,252,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.57679,1,,,,,,54,WORD,UN,50,stroke,RAMBLE,m,0.57679,,,,,,0.107407407,-0.142592593,0,0,0,,0,204,204,233,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.60234,1,,,,,,279,NW,UN,50,curbol,CELOND,z,0.60234,,,,,,0.107407407,-0.142592593,0,0,0,,0,205,205,458,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.596145,1,,,,,,204,WORD,UN,33,lounge,BURDEN,m,0.596145,,,,,,0.107407407,-0.142592593,0,0,0,,0,206,206,143,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.599185,1,,,,,,478,NW,UN,33,pebric,ACRISE,z,0.599185,,,,,,0.107407407,-0.142592593,0,0,0,,0,207,207,417,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.59121,1,,,,,,475,NW,UN,33,josted,PEBRIC,z,0.59121,,,,,,0.107407407,-0.142592593,0,0,0,,0,208,208,414,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.5296,1,,,,,,93,WORD,"ID",33,public,PUBLIC,m,0.5296,,,,,,0.107407407,-0.142592593,0,0,0,,0,209,209,32,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.56616,1,,,,,,339,NW,"ID",33,fachow,FACHOW,z,0.56616,,,,,,0.107407407,-0.142592593,0,0,0,,0,210,210,278,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.47269,1,,,,,,135,WORD,"ID",50,import,IMPORT,m,0.47269,,,,,,0.107407407,-0.142592593,0,0,0,,0,211,211,74,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.74298,1,,,,,,113,WORD,"ID",33,chorus,CHORUS,m,0.74298,,,,,,0.107407407,-0.142592593,0,0,0,,0,212,212,52,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.722575,1,,,,,,298,NW,UN,50,sturch,PIERGY,z,0.722575,,,,,,0.107407407,-0.142592593,0,0,0,,0,213,213,477,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.70203,1,,,,,,104,WORD,"ID",33,studio,STUDIO,m,0.70203,,,,,,0.107407407,-0.142592593,0,0,0,,0,214,214,43,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.72496,1,,,,,,51,WORD,UN,50,impose,HUNGRY,m,0.72496,,,,,,0.107407407,-0.142592593,0,0,0,,0,215,215,230,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.58485,1,,,,,,126,WORD,"ID",50,enough,ENOUGH,m,0.58485,,,,,,0.107407407,-0.142592593,0,0,0,,0,216,216,65,1,
