counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.96863,,,,,,,,0.96863,1,,,,,,19,WORD,UN,50,breast,PATRON,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,136,136,198,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.499825,,,,,,,,0.499825,1,,,,,,21,WORD,UN,50,jockey,SIMPLE,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,137,137,200,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,0,0.5323,,,,,,,,0.5323,0,,,,,,284,NW,UN,50,prudge,SHAPLE,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,138,138,463,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.988545,,,,,,,,0.988545,1,,,,,,92,WORD,"ID",33,strand,STRAND,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,139,139,31,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.860255,,,,,,,,0.860255,1,,,,,,246,NW,UN,50,blarge,PIATON,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,140,140,425,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,0,0.73377,,,,,,,,0.73377,0,,,,,,253,NW,UN,50,varosh,RESAIT,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,141,141,432,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.66395,,,,,,,,0.66395,1,,,,,,169,WORD,"ID",50,genius,GENIUS,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,142,142,108,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.5991,,,,,,,,0.5991,1,,,,,,27,WORD,UN,50,comedy,SCREAM,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,143,143,206,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.651175,,,,,,,,0.651175,1,,,,,,379,NW,"ID",50,auting,AUTING,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,144,144,318,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.58992,,,,,,,,0.58992,1,,,,,,17,WORD,UN,50,humble,CHARGE,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,145,145,196,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.672175,,,,,,,,0.672175,1,,,,,,311,NW,"ID",33,sproly,SPROLY,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,146,146,250,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.699565,,,,,,,,0.699565,1,,,,,,410,NW,"ID",50,tunory,TUNORY,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,147,147,349,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.787235,,,,,,,,0.787235,1,,,,,,122,WORD,"ID",50,linger,LINGER,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,148,148,61,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.701475,,,,,,,,0.701475,1,,,,,,326,NW,"ID",33,iguade,IGUADE,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,149,149,265,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.518485,,,,,,,,0.518485,1,,,,,,463,NW,UN,33,chaite,KISPEL,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,150,150,402,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.60055,,,,,,,,0.60055,1,,,,,,442,NW,UN,33,dorsex,ABOUNE,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,151,151,381,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.55072,,,,,,,,0.55072,1,,,,,,450,NW,UN,33,cainky,PHRECT,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,152,152,389,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.53916,,,,,,,,0.53916,1,,,,,,292,NW,UN,50,swance,ABLINT,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,153,153,471,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.80044,,,,,,,,0.80044,1,,,,,,100,WORD,"ID",33,carbon,CARBON,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,154,154,39,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.653355,,,,,,,,0.653355,1,,,,,,441,NW,UN,33,aboune,RASTOE,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,155,155,380,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.634525,,,,,,,,0.634525,1,,,,,,369,NW,"ID",50,wronch,WRONCH,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,156,156,308,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.70073,,,,,,,,0.70073,1,,,,,,131,WORD,"ID",50,quench,QUENCH,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,157,157,70,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.566915,,,,,,,,0.566915,1,,,,,,179,WORD,"ID",50,basket,BASKET,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,158,158,118,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,0,0.70384,,,,,,,,0.70384,0,,,,,,195,WORD,UN,33,credit,RESIGN,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,159,159,134,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.61812,,,,,,,,0.61812,1,,,,,,74,WORD,"ID",33,plaque,PLAQUE,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,160,160,13,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.63757,,,,,,,,0.63757,1,,,,,,307,NW,"ID",33,kirafe,KIRAFE,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,161,161,246,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.5508,,,,,,,,0.5508,1,,,,,,288,NW,UN,50,starby,YACEUP,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,162,162,467,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.56379,,,,,,,,0.56379,1,,,,,,322,NW,"ID",33,slanch,SLANCH,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,163,163,261,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.498465,,,,,,,,0.498465,1,,,,,,280,NW,UN,50,melaty,CURBOL,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,164,164,459,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.602985,,,,,,,,0.602985,1,,,,,,209,WORD,UN,33,monkey,SEARCH,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,165,165,148,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.6039,,,,,,,,0.6039,1,,,,,,341,NW,"ID",33,myrtie,MYRTIE,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,166,166,280,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.566365,,,,,,,,0.566365,1,,,,,,471,NW,UN,33,cigney,NOBEST,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,167,167,410,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.652025,,,,,,,,0.652025,1,,,,,,117,WORD,"ID",33,branch,BRANCH,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,168,168,56,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.60375,,,,,,,,0.60375,1,,,,,,462,NW,UN,33,kispel,ABSULT,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,169,169,401,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.565295,,,,,,,,0.565295,1,,,,,,39,WORD,UN,50,convey,INSECT,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,170,170,218,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.633515,,,,,,,,0.633515,1,,,,,,466,NW,UN,33,robuly,HOCITE,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,171,171,405,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.70164,,,,,,,,0.70164,1,,,,,,415,NW,"ID",50,higsta,HIGSTA,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,172,172,354,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,1.45466,,,,,,,,1.45466,1,,,,,,374,NW,"ID",50,sliant,SLIANT,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,173,173,313,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.75503,,,,,,,,0.75503,1,,,,,,271,NW,UN,50,damilt,AUBRID,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,174,174,450,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.56714,,,,,,,,0.56714,1,,,,,,50,WORD,UN,50,hungry,SNATCH,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,175,175,229,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.58297,,,,,,,,0.58297,1,,,,,,113,WORD,"ID",33,chorus,CHORUS,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,176,176,52,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.582385,,,,,,,,0.582385,1,,,,,,35,WORD,UN,50,vanish,SOCKET,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,177,177,214,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.51786,,,,,,,,0.51786,1,,,,,,148,WORD,"ID",50,custom,CUSTOM,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,178,178,87,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.764455,,,,,,,,0.764455,1,,,,,,294,NW,UN,50,gleath,INHORT,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,179,179,473,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.68361,,,,,,,,0.68361,1,,,,,,389,NW,"ID",50,witmer,WITMER,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,180,180,328,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.53553,,,,,,,,0.53553,1,,,,,,164,WORD,"ID",50,market,MARKET,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,181,181,103,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.54876,,,,,,,,0.54876,1,,,,,,54,WORD,UN,50,stroke,RAMBLE,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,182,182,233,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.73197,,,,,,,,0.73197,1,,,,,,423,NW,UN,33,praile,STRELD,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,183,183,362,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.600625,,,,,,,,0.600625,1,,,,,,194,WORD,UN,33,resign,ABSENT,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,184,184,133,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.63349,,,,,,,,0.63349,1,,,,,,181,WORD,UN,33,winter,GLANCE,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,185,185,120,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.63413,,,,,,,,0.63413,1,,,,,,465,NW,UN,33,bafent,WHIVEX,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,186,186,404,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.92079,,,,,,,,0.92079,1,,,,,,427,NW,UN,33,tandly,SCHIND,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,187,187,366,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.69762,,,,,,,,0.69762,1,,,,,,302,NW,"ID",33,miluer,MILUER,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,188,188,241,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.70141,,,,,,,,0.70141,1,,,,,,366,NW,"ID",50,toshel,TOSHEL,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,189,189,305,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.600135,,,,,,,,0.600135,1,,,,,,192,WORD,UN,33,object,PLAGUE,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,190,190,131,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.54991,,,,,,,,0.54991,1,,,,,,52,WORD,UN,50,police,IMPOSE,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,191,191,231,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.59846,,,,,,,,0.59846,1,,,,,,23,WORD,UN,50,praise,WEALTH,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,192,192,202,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.567955,,,,,,,,0.567955,1,,,,,,459,NW,UN,33,mingar,BAFENT,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,193,193,398,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.570255,,,,,,,,0.570255,1,,,,,,429,NW,UN,33,caroey,FUNTLE,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,194,194,368,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.53363,,,,,,,,0.53363,1,,,,,,383,NW,"ID",50,aungre,AUNGRE,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,195,195,322,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.60037,,,,,,,,0.60037,1,,,,,,45,WORD,UN,50,single,CLERGY,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,196,196,224,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.502995,,,,,,,,0.502995,1,,,,,,40,WORD,UN,50,spring,CONVEY,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,197,197,219,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.50063,,,,,,,,0.50063,1,,,,,,138,WORD,"ID",50,melody,MELODY,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,198,198,77,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.56976,,,,,,,,0.56976,1,,,,,,57,WORD,UN,50,danger,CHANGE,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,199,199,236,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.799665,,,,,,,,0.799665,1,,,,,,151,WORD,"ID",50,mystic,MYSTIC,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,200,200,90,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.91793,,,,,,,,0.91793,1,,,,,,243,NW,UN,50,eatric,MUSIED,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,201,201,422,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.65051,,,,,,,,0.65051,1,,,,,,171,WORD,"ID",50,depart,DEPART,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,202,202,110,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.54791,,,,,,,,0.54791,1,,,,,,28,WORD,UN,50,sketch,COMEDY,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,203,203,207,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,1.351795,,,,,,,,1.351795,1,,,,,,315,NW,"ID",33,laston,LASTON,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,204,204,254,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.91603,,,,,,,,0.91603,1,,,,,,399,NW,"ID",50,fouret,FOURET,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,205,205,338,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.513815,,,,,,,,0.513815,1,,,,,,258,NW,UN,50,soudal,POLUTH,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,206,206,437,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.5658,,,,,,,,0.5658,1,,,,,,289,NW,UN,50,splino,STARBY,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,207,207,468,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.50129,,,,,,,,0.50129,1,,,,,,401,NW,"ID",50,mustil,MUSTIL,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,208,208,340,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.583705,,,,,,,,0.583705,1,,,,,,323,NW,"ID",33,rosail,ROSAIL,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,209,209,262,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.62336,,,,,,,,0.62336,1,,,,,,75,WORD,"ID",33,trophy,TROPHY,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,210,210,14,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.51977,,,,,,,,0.51977,1,,,,,,474,NW,UN,33,acrise,HABLIN,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,211,211,413,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.56851,,,,,,,,0.56851,1,,,,,,82,WORD,"ID",33,stigma,STIGMA,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,212,212,21,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.55167,,,,,,,,0.55167,1,,,,,,87,WORD,"ID",33,filter,FILTER,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,213,213,26,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.78342,,,,,,,,0.78342,1,,,,,,86,WORD,"ID",33,rodent,RODENT,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,214,214,25,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.499565,,,,,,,,0.499565,1,,,,,,233,WORD,UN,33,clumsy,NATURE,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,215,215,172,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.45411,,,,,,,,0.45411,1,,,,,,172,WORD,"ID",50,patrol,PATROL,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,216,216,111,1,
