counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_touch.clicked_name,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.330058939,-0.301571709,1,0,0,1.04,button_left,1.04,1,,,,,,416,NW,"ID",50,pathel,PATHEL,z,,,,,,,-0.330058939,-0.301571709,1,0,0,,0,134,134,355,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.326129666,-0.325147348,1,0,0,1.29,button_right,1.29,0,,,,,,468,NW,UN,33,padifs,WICTOR,z,,,,,,,0.326129666,-0.325147348,1,0,0,,0,135,135,407,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.341846758,-0.333005894,1,0,0,0.979,button_right,0.979,1,,,,,,143,WORD,"ID",50,reason,REASON,m,,,,,,,0.341846758,-0.333005894,1,0,0,,0,136,136,82,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.402750491,-0.333005894,1,0,0,1.74,button_left,1.74,1,,,,,,363,NW,"ID",50,breali,BREALI,z,,,,,,,-0.402750491,-0.333005894,1,0,0,,0,137,137,302,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.410609037,-0.33497053,1,0,0,0.73,button_left,0.73,0,,,,,,134,WORD,"ID",50,staple,STAPLE,m,,,,,,,-0.410609037,-0.33497053,1,0,0,,0,138,138,73,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.410609037,-0.33497053,1,0,0,0.695,button_left,0.695,1,,,,,,470,NW,UN,33,nobest,CRUDIO,z,,,,,,,-0.410609037,-0.33497053,1,0,0,,0,139,139,409,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.406679764,-0.33497053,1,0,0,0.594,button_left,0.594,0,,,,,,183,WORD,UN,33,sleazy,MILDEW,m,,,,,,,-0.406679764,-0.33497053,1,0,0,,0,140,140,122,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.300589391,-0.323182711,1,0,0,1.526,button_right,1.526,1,,,,,,136,WORD,"ID",50,bleach,BLEACH,m,,,,,,,0.300589391,-0.323182711,1,0,0,,0,141,141,75,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.298624754,-0.323182711,1,0,0,1.513,button_right,1.513,0,,,,,,284,NW,UN,50,prudge,SHAPLE,z,,,,,,,0.298624754,-0.323182711,1,0,0,,0,142,142,463,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.328094303,-0.327111984,1,0,0,1.013,button_left,1.013,1,,,,,,466,NW,UN,33,robuly,HOCITE,z,,,,,,,-0.328094303,-0.327111984,1,0,0,,0,143,143,405,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.320235756,-0.327111984,1,0,0,0.779,button_left,0.779,0,,,,,,2,WORD,UN,50,knight,BRIDGE,m,,,,,,,-0.320235756,-0.327111984,1,0,0,,0,144,144,181,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.371316306,-0.274066798,1,0,0,1.016,button_right,1.016,1,,,,,,170,WORD,"ID",50,pounce,POUNCE,m,,,,,,,0.371316306,-0.274066798,1,0,0,,0,145,145,109,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.383104126,-0.276031434,1,0,0,0.857,button_right,0.857,1,,,,,,174,WORD,"ID",50,turkey,TURKEY,m,,,,,,,0.383104126,-0.276031434,1,0,0,,0,146,146,113,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.392927308,-0.276031434,1,0,0,0.99,button_right,0.99,1,,,,,,133,WORD,"ID",50,chrome,CHROME,m,,,,,,,0.392927308,-0.276031434,1,0,0,,0,147,147,72,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.343811395,-0.297642436,1,0,0,1.372,button_left,1.372,1,,,,,,421,NW,UN,33,alcoud,KNISMA,z,,,,,,,-0.343811395,-0.297642436,1,0,0,,0,148,148,360,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.383104126,-0.240667976,1,0,0,1.514,button_right,1.514,1,,,,,,5,WORD,UN,50,bundle,PLUNGE,m,,,,,,,0.383104126,-0.240667976,1,0,0,,0,149,149,184,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.304518664,-0.336935167,1,0,0,0.947,button_left,0.947,1,,,,,,293,NW,UN,50,inhort,SWANCE,z,,,,,,,-0.304518664,-0.336935167,1,0,0,,0,150,150,472,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.278978389,-0.293713163,1,0,0,1.31,button_left,1.31,1,,,,,,435,NW,UN,33,frutan,IMPURB,z,,,,,,,-0.278978389,-0.293713163,1,0,0,,0,151,151,374,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.280943026,-0.2956778,1,0,0,0.777,button_left,0.777,0,,,,,,240,WORD,UN,33,seldom,FOREST,m,,,,,,,-0.280943026,-0.2956778,1,0,0,,0,152,152,179,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.58546169,-0.224950884,1,0,0,1.295,button_left,1.295,1,,,,,,364,NW,"ID",50,impote,IMPOTE,z,,,,,,,-0.58546169,-0.224950884,1,0,0,,0,153,153,303,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.499017682,-0.327111984,1,0,0,1.942,button_right,1.942,1,,,,,,214,WORD,UN,33,phobia,INTAKE,m,,,,,,,0.499017682,-0.327111984,1,0,0,,0,154,154,153,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.442043222,-0.327111984,1,0,0,0.729,button_right,0.729,1,,,,,,81,WORD,"ID",33,friend,FRIEND,m,,,,,,,0.442043222,-0.327111984,1,0,0,,0,155,155,20,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.442043222,-0.327111984,1,0,0,1.18,button_right,1.18,1,,,,,,159,WORD,"ID",50,detail,DETAIL,m,,,,,,,0.442043222,-0.327111984,1,0,0,,0,156,156,98,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.271119843,-0.331041257,1,0,0,1.843,button_left,1.843,1,,,,,,312,NW,"ID",33,nerawl,NERAWL,z,,,,,,,-0.271119843,-0.331041257,1,0,0,,0,157,157,251,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.390962672,-0.33497053,1,0,0,1.309,button_right,1.309,1,,,,,,69,WORD,"ID",33,plenty,PLENTY,m,,,,,,,0.390962672,-0.33497053,1,0,0,,0,158,158,8,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.390962672,-0.33497053,1,0,0,0.946,button_right,0.946,1,,,,,,237,WORD,UN,33,glance,POSTER,m,,,,,,,0.390962672,-0.33497053,1,0,0,,0,159,159,176,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,,,,,,,,0.946,-1,,,,,,1,WORD,UN,50,ethnic,FRIGHT,m,,,,,,,-0.277013752,-0.325147348,0,0,0,,0,160,160,180,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.265225933,-0.327111984,1,0,0,0.764,button_left,0.764,1,,,,,,375,NW,"ID",50,yorque,YORQUE,z,,,,,,,-0.265225933,-0.327111984,1,0,0,,0,161,161,314,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.269155206,-0.325147348,1,0,0,0.979,button_left,0.979,0,,,,,,192,WORD,UN,33,object,PLAGUE,m,,,,,,,-0.269155206,-0.325147348,1,0,0,,0,162,162,131,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.536345776,-0.317288802,1,0,0,1.051,button_right,1.051,1,,,,,,120,WORD,"ID",33,strain,STRAIN,m,,,,,,,0.536345776,-0.317288802,1,0,0,,0,163,163,59,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.412573674,-0.303536346,1,0,0,0.719,button_right,0.719,1,,,,,,55,WORD,UN,50,ambush,STROKE,m,,,,,,,0.412573674,-0.303536346,1,0,0,,0,164,164,234,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.396856582,-0.303536346,1,0,0,0.644,button_right,0.644,1,,,,,,163,WORD,"ID",50,string,STRING,m,,,,,,,0.396856582,-0.303536346,1,0,0,,0,165,165,102,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.31827112,-0.309430255,1,0,0,1.677,button_left,1.677,0,,,,,,30,WORD,UN,50,weapon,ORIENT,m,,,,,,,-0.31827112,-0.309430255,1,0,0,,0,166,166,209,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.294695481,-0.325147348,1,0,0,1.262,button_right,1.262,1,,,,,,115,WORD,"ID",33,guitar,GUITAR,m,,,,,,,0.294695481,-0.325147348,1,0,0,,0,167,167,54,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.296660118,-0.325147348,1,0,0,0.816,button_right,0.816,1,,,,,,169,WORD,"ID",50,genius,GENIUS,m,,,,,,,0.296660118,-0.325147348,1,0,0,,0,168,168,108,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.271119843,-0.327111984,1,0,0,1.958,button_left,1.958,1,,,,,,324,NW,"ID",33,steikh,STEIKH,z,,,,,,,-0.271119843,-0.327111984,1,0,0,,0,169,169,263,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.278978389,-0.327111984,1,0,0,0.647,button_left,0.647,1,,,,,,367,NW,"ID",50,slique,SLIQUE,z,,,,,,,-0.278978389,-0.327111984,1,0,0,,0,170,170,306,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.292730845,-0.319253438,1,0,0,1.022,button_right,1.022,1,,,,,,144,WORD,"ID",50,sponge,SPONGE,m,,,,,,,0.292730845,-0.319253438,1,0,0,,0,171,171,83,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.300589391,-0.319253438,1,0,0,1.047,button_right,1.047,1,,,,,,20,WORD,UN,50,simple,BREAST,m,,,,,,,0.300589391,-0.319253438,1,0,0,,0,172,172,199,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.300589391,-0.319253438,1,0,0,1.143,button_right,1.143,1,,,,,,66,WORD,"ID",33,gospel,GOSPEL,m,,,,,,,0.300589391,-0.319253438,1,0,0,,0,173,173,5,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,,,,,,,,1.143,-1,,,,,,100,WORD,"ID",33,carbon,CARBON,m,,,,,,,0.296660118,-0.329076621,0,0,0,,0,174,174,39,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.345776031,-0.329076621,1,0,0,0.758,button_right,0.758,0,,,,,,360,NW,"ID",33,desory,DESORY,z,,,,,,,0.345776031,-0.329076621,1,0,0,,0,175,175,299,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.265225933,-0.331041257,1,0,0,1.76,button_left,1.76,1,,,,,,467,NW,UN,33,wictor,GORBIE,z,,,,,,,-0.265225933,-0.331041257,1,0,0,,0,176,176,406,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.26719057,-0.331041257,1,0,0,0.831,button_left,0.831,0,,,,,,177,WORD,"ID",50,advent,ADVENT,m,,,,,,,-0.26719057,-0.331041257,1,0,0,,0,177,177,116,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.26719057,-0.331041257,1,0,0,0.947,button_left,0.947,1,,,,,,248,NW,UN,50,batrol,STROLE,z,,,,,,,-0.26719057,-0.331041257,1,0,0,,0,178,178,427,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.249508841,-0.331041257,1,0,0,1.495,button_right,1.495,0,,,,,,402,NW,"ID",50,syntic,SYNTIC,z,,,,,,,0.249508841,-0.331041257,1,0,0,,0,179,179,341,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,,,,,,,,1.495,-1,,,,,,382,NW,"ID",50,sarley,SARLEY,z,,,,,,,-0.300589391,-0.325147348,0,0,0,,0,180,180,321,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.36345776,-0.319253438,1,0,0,1.207,button_left,1.207,1,,,,,,439,NW,UN,33,saride,LIMPOR,z,,,,,,,-0.36345776,-0.319253438,1,0,0,,0,181,181,378,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.402750491,-0.331041257,1,0,0,1.039,button_right,1.039,1,,,,,,164,WORD,"ID",50,market,MARKET,m,,,,,,,0.402750491,-0.331041257,1,0,0,,0,182,182,103,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.383104126,-0.331041257,1,0,0,0.96,button_right,0.96,1,,,,,,135,WORD,"ID",50,import,IMPORT,m,,,,,,,0.383104126,-0.331041257,1,0,0,,0,183,183,74,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.320235756,-0.331041257,1,0,0,1.663,button_left,1.663,0,,,,,,195,WORD,UN,33,credit,RESIGN,m,,,,,,,-0.320235756,-0.331041257,1,0,0,,0,184,184,134,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.294695481,-0.291748527,1,0,0,1.08,button_right,1.08,1,,,,,,35,WORD,UN,50,vanish,SOCKET,m,,,,,,,0.294695481,-0.291748527,1,0,0,,0,185,185,214,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.294695481,-0.291748527,1,0,0,0.779,button_right,0.779,1,,,,,,104,WORD,"ID",33,studio,STUDIO,m,,,,,,,0.294695481,-0.291748527,1,0,0,,0,186,186,43,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.294695481,-0.291748527,1,0,0,0.962,button_right,0.962,1,,,,,,38,WORD,UN,50,insect,POWDER,m,,,,,,,0.294695481,-0.291748527,1,0,0,,0,187,187,217,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.359528487,-0.276031434,1,0,0,1.413,button_left,1.413,0,,,,,,213,WORD,UN,33,intake,SQUEAL,m,,,,,,,-0.359528487,-0.276031434,1,0,0,,0,188,188,152,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.654223969,-0.270137525,1,0,0,1.43,button_left,1.43,1,,,,,,442,NW,UN,33,dorsex,ABOUNE,z,,,,,,,-0.467583497,-0.309430255,1,0,0,,0,189,189,381,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.497053045,-0.342829077,1,0,0,1.58,button_right,1.58,0,,,,,,342,NW,"ID",33,randow,RANDOW,z,,,,,,,0.497053045,-0.342829077,1,0,0,,0,190,190,281,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.294695481,-0.293713163,1,0,0,1.302,button_left,1.302,0,,,,,,222,WORD,UN,33,export,HINDER,m,,,,,,,-0.294695481,-0.293713163,1,0,0,,0,191,191,161,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.47740668,-0.293713163,1,0,0,1.114,button_right,1.114,1,,,,,,80,WORD,"ID",33,family,FAMILY,m,,,,,,,0.47740668,-0.293713163,1,0,0,,0,192,192,19,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.298624754,-0.291748527,1,0,0,1.429,button_left,1.429,1,,,,,,391,NW,"ID",50,theldy,THELDY,z,,,,,,,-0.298624754,-0.291748527,1,0,0,,0,193,193,330,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.26719057,-0.270137525,1,0,0,1.382,button_right,1.382,1,,,,,,83,WORD,"ID",33,result,RESULT,m,,,,,,,0.26719057,-0.270137525,1,0,0,,0,194,194,22,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.339882122,-0.299607073,1,0,0,1.936,button_left,1.936,1,,,,,,346,NW,"ID",33,saudic,SAUDIC,z,,,,,,,-0.339882122,-0.299607073,1,0,0,,0,195,195,285,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,,,,,,,,1.936,-1,,,,,,232,WORD,UN,33,nature,INJECT,m,,,,,,,-0.296660118,-0.2956778,0,0,0,,0,196,196,171,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.365422397,-0.299607073,1,0,0,1.22,button_left,1.22,0,,,,,,106,WORD,"ID",33,ransom,RANSOM,m,,,,,,,-0.365422397,-0.299607073,1,0,0,,0,197,197,45,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.296660118,-0.315324165,1,0,0,1.618,button_right,1.618,0,,,,,,462,NW,UN,33,kispel,ABSULT,z,,,,,,,0.296660118,-0.315324165,1,0,0,,0,198,198,401,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.296660118,-0.315324165,1,0,0,1.845,button_right,1.845,0,,,,,,328,NW,"ID",33,broake,BROAKE,z,,,,,,,0.296660118,-0.315324165,1,0,0,,0,199,199,267,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.280943026,-0.319253438,1,0,0,1.096,button_left,1.096,1,,,,,,269,NW,UN,50,wrimsy,ORCHET,z,,,,,,,-0.280943026,-0.319253438,1,0,0,,0,200,200,448,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.390962672,-0.319253438,1,0,0,0.963,button_right,0.963,1,,,,,,127,WORD,"ID",50,castle,CASTLE,m,,,,,,,0.390962672,-0.319253438,1,0,0,,0,201,201,66,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.31237721,-0.319253438,1,0,0,0.861,button_right,0.861,1,,,,,,238,WORD,UN,33,behalf,FLOWER,m,,,,,,,0.31237721,-0.319253438,1,0,0,,0,202,202,177,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.339882122,-0.307465619,1,0,0,1.083,button_left,1.083,0,,,,,,68,WORD,"ID",33,fumble,FUMBLE,m,,,,,,,-0.339882122,-0.307465619,1,0,0,,0,203,203,7,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.351669941,-0.274066798,1,0,0,1.162,button_right,1.162,0,,,,,,437,NW,UN,33,baitch,SNAPEL,z,,,,,,,0.351669941,-0.274066798,1,0,0,,0,204,204,376,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,,,,,,,,1.162,-1,,,,,,303,NW,"ID",33,fiream,FIREAM,z,,,,,,,-0.355599214,-0.301571709,0,0,0,,0,205,205,242,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.355599214,-0.301571709,1,0,0,0.894,button_left,0.894,1,,,,,,281,NW,UN,50,porlex,MELATY,z,,,,,,,-0.355599214,-0.301571709,1,0,0,,0,206,206,460,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.335952849,-0.301571709,1,0,0,1.746,button_left,1.746,0,,,,,,145,WORD,"ID",50,parish,PARISH,m,,,,,,,-0.335952849,-0.301571709,1,0,0,,0,207,207,84,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.339882122,-0.313359528,1,0,0,1.447,button_right,1.447,0,,,,,,395,NW,"ID",50,colury,COLURY,z,,,,,,,0.339882122,-0.313359528,1,0,0,,0,208,208,334,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.304518664,-0.321218075,1,0,0,0.793,button_left,0.793,1,,,,,,325,NW,"ID",33,thruse,THRUSE,z,,,,,,,-0.304518664,-0.321218075,1,0,0,,0,209,209,264,1,,
