counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,instr_done_keyboard.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.617065,1,,,,,,177,WORD,"ID",50,advent,ADVENT,m,0.617065,,,,,,,0.59765625,0.09765625,0,0,0,,0,141,141,116,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.53757,1,,,,,,96,WORD,"ID",33,ignore,IGNORE,m,0.53757,,,,,,,0.59765625,0.09765625,0,0,0,,0,142,142,35,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.46848,1,,,,,,91,WORD,"ID",33,expand,EXPAND,m,0.46848,,,,,,,0.59765625,0.09765625,0,0,0,,0,143,143,30,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.552665,1,,,,,,87,WORD,"ID",33,filter,FILTER,m,0.552665,,,,,,,0.59765625,0.09765625,0,0,0,,0,144,144,26,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.53117,1,,,,,,317,NW,"ID",33,worbal,WORBAL,z,0.53117,,,,,,,0.59765625,0.09765625,0,0,0,,0,145,145,256,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.63065,0,,,,,,261,NW,UN,50,quilew,STUNCH,z,0.63065,,,,,,,0.59765625,0.09765625,0,0,0,,0,146,146,440,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.695705,1,,,,,,381,NW,"ID",50,huniek,HUNIEK,z,0.695705,,,,,,,0.59765625,0.09765625,0,0,0,,0,147,147,320,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.566745,1,,,,,,321,NW,"ID",33,miator,MIATOR,z,0.566745,,,,,,,0.59765625,0.09765625,0,0,0,,0,148,148,260,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.456435,1,,,,,,34,WORD,UN,50,socket,JUNGLE,m,0.456435,,,,,,,0.59765625,0.09765625,0,0,0,,0,149,149,213,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.569575,1,,,,,,104,WORD,"ID",33,studio,STUDIO,m,0.569575,,,,,,,0.59765625,0.09765625,0,0,0,,0,150,150,43,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.55123,1,,,,,,361,NW,"ID",50,pauche,PAUCHE,z,0.55123,,,,,,,0.59765625,0.09765625,0,0,0,,0,151,151,300,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.785605,1,,,,,,435,NW,UN,33,frutan,IMPURB,z,0.785605,,,,,,,0.59765625,0.09765625,0,0,0,,0,152,152,374,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.70301,1,,,,,,393,NW,"ID",50,ganous,GANOUS,z,0.70301,,,,,,,0.59765625,0.09765625,0,0,0,,0,153,153,332,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.71061,1,,,,,,5,WORD,UN,50,bundle,PLUNGE,m,0.71061,,,,,,,0.59765625,0.09765625,0,0,0,,0,154,154,184,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.671295,1,,,,,,29,WORD,UN,50,orient,SKETCH,m,0.671295,,,,,,,0.59765625,0.09765625,0,0,0,,0,155,155,208,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.860375,1,,,,,,476,NW,UN,33,photie,JOSTED,z,0.860375,,,,,,,0.59765625,0.09765625,0,0,0,,0,156,156,415,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.52228,1,,,,,,98,WORD,"ID",33,belong,BELONG,m,0.52228,,,,,,,0.59765625,0.09765625,0,0,0,,0,157,157,37,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.593815,1,,,,,,472,NW,UN,33,gorbie,CIGNEY,z,0.593815,,,,,,,0.59765625,0.09765625,0,0,0,,0,158,158,411,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.572915,1,,,,,,107,WORD,"ID",33,slogan,SLOGAN,m,0.572915,,,,,,,0.59765625,0.09765625,0,0,0,,0,159,159,46,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.44851,0,,,,,,342,NW,"ID",33,randow,RANDOW,z,0.44851,,,,,,,0.59765625,0.09765625,0,0,0,,0,160,160,281,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.482315,1,,,,,,265,NW,UN,50,varmit,DISTAR,z,0.482315,,,,,,,0.59765625,0.09765625,0,0,0,,0,161,161,444,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.497595,1,,,,,,275,NW,UN,50,yarmon,SLEIRT,z,0.497595,,,,,,,0.59765625,0.09765625,0,0,0,,0,162,162,454,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.473715,1,,,,,,146,WORD,"ID",50,couple,COUPLE,m,0.473715,,,,,,,0.59765625,0.09765625,0,0,0,,0,163,163,85,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.693,1,,,,,,234,WORD,UN,33,poster,CLUMSY,m,0.693,,,,,,,0.59765625,0.09765625,0,0,0,,0,164,164,173,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.519035,1,,,,,,424,NW,UN,33,frudge,PRAILE,z,0.519035,,,,,,,0.59765625,0.09765625,0,0,0,,0,165,165,363,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.57877,1,,,,,,335,NW,"ID",33,desion,DESION,z,0.57877,,,,,,,0.59765625,0.09765625,0,0,0,,0,166,166,274,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.513285,1,,,,,,397,NW,"ID",50,camble,CAMBLE,z,0.513285,,,,,,,0.59765625,0.09765625,0,0,0,,0,167,167,336,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.487485,1,,,,,,157,WORD,"ID",50,dragon,DRAGON,m,0.487485,,,,,,,0.59765625,0.09765625,0,0,0,,0,168,168,96,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.53969,1,,,,,,119,WORD,"ID",33,spider,SPIDER,m,0.53969,,,,,,,0.59765625,0.09765625,0,0,0,,0,169,169,58,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.52981,1,,,,,,80,WORD,"ID",33,family,FAMILY,m,0.52981,,,,,,,0.59765625,0.09765625,0,0,0,,0,170,170,19,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.47421,1,,,,,,233,WORD,UN,33,clumsy,NATURE,m,0.47421,,,,,,,0.59765625,0.09765625,0,0,0,,0,171,171,172,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.5051,1,,,,,,254,NW,UN,50,apight,VAROSH,z,0.5051,,,,,,,0.59765625,0.09765625,0,0,0,,0,172,172,433,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.50677,1,,,,,,202,WORD,UN,33,phrase,FACTOR,m,0.50677,,,,,,,0.59765625,0.09765625,0,0,0,,0,173,173,141,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.477265,1,,,,,,38,WORD,UN,50,insect,POWDER,m,0.477265,,,,,,,0.59765625,0.09765625,0,0,0,,0,174,174,217,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.58825,1,,,,,,463,NW,UN,33,chaite,KISPEL,z,0.58825,,,,,,,0.59765625,0.09765625,0,0,0,,0,175,175,402,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.659395,1,,,,,,363,NW,"ID",50,breali,BREALI,z,0.659395,,,,,,,0.59765625,0.09765625,0,0,0,,0,176,176,302,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.58146,1,,,,,,322,NW,"ID",33,slanch,SLANCH,z,0.58146,,,,,,,0.59765625,0.09765625,0,0,0,,0,177,177,261,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.663035,1,,,,,,203,WORD,UN,33,burden,PHRASE,m,0.663035,,,,,,,0.59765625,0.09765625,0,0,0,,0,178,178,142,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.466105,1,,,,,,144,WORD,"ID",50,sponge,SPONGE,m,0.466105,,,,,,,0.59765625,0.09765625,0,0,0,,0,179,179,83,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.474595,1,,,,,,385,NW,"ID",50,veigma,VEIGMA,z,0.474595,,,,,,,0.59765625,0.09765625,0,0,0,,0,180,180,324,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.65185,1,,,,,,45,WORD,UN,50,single,CLERGY,m,0.65185,,,,,,,0.59765625,0.09765625,0,0,0,,0,181,181,224,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.55271,1,,,,,,333,NW,"ID",33,catrie,CATRIE,z,0.55271,,,,,,,0.59765625,0.09765625,0,0,0,,0,182,182,272,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.55606,1,,,,,,441,NW,UN,33,aboune,RASTOE,z,0.55606,,,,,,,0.59765625,0.09765625,0,0,0,,0,183,183,380,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.794835,1,,,,,,416,NW,"ID",50,pathel,PATHEL,z,0.794835,,,,,,,0.59765625,0.09765625,0,0,0,,0,184,184,355,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.57382,1,,,,,,455,NW,UN,33,broget,TONDLE,z,0.57382,,,,,,,0.59765625,0.09765625,0,0,0,,0,185,185,394,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.6169,1,,,,,,138,WORD,"ID",50,melody,MELODY,m,0.6169,,,,,,,0.59765625,0.09765625,0,0,0,,0,186,186,77,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.64717,1,,,,,,201,WORD,UN,33,factor,ADMIRE,m,0.64717,,,,,,,0.59765625,0.09765625,0,0,0,,0,187,187,140,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.64607,1,,,,,,240,WORD,UN,33,seldom,FOREST,m,0.64607,,,,,,,0.59765625,0.09765625,0,0,0,,0,188,188,179,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.560095,1,,,,,,395,NW,"ID",50,colury,COLURY,z,0.560095,,,,,,,0.59765625,0.09765625,0,0,0,,0,189,189,334,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.615605,1,,,,,,43,WORD,UN,50,foster,TONGUE,m,0.615605,,,,,,,0.59765625,0.09765625,0,0,0,,0,190,190,222,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.57256,1,,,,,,136,WORD,"ID",50,bleach,BLEACH,m,0.57256,,,,,,,0.59765625,0.09765625,0,0,0,,0,191,191,75,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.955005,1,,,,,,118,WORD,"ID",33,flight,FLIGHT,m,0.955005,,,,,,,0.59765625,0.09765625,0,0,0,,0,192,192,57,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.541205,1,,,,,,58,WORD,UN,50,splint,FOSTER,m,0.541205,,,,,,,0.59765625,0.09765625,0,0,0,,0,193,193,237,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.562815,1,,,,,,143,WORD,"ID",50,reason,REASON,m,0.562815,,,,,,,0.59765625,0.09765625,0,0,0,,0,194,194,82,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.5068,1,,,,,,160,WORD,"ID",50,violet,VIOLET,m,0.5068,,,,,,,0.59765625,0.09765625,0,0,0,,0,195,195,99,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.61517,1,,,,,,308,NW,"ID",33,psetch,PSETCH,z,0.61517,,,,,,,0.59765625,0.09765625,0,0,0,,0,196,196,247,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.51291,1,,,,,,170,WORD,"ID",50,pounce,POUNCE,m,0.51291,,,,,,,0.59765625,0.09765625,0,0,0,,0,197,197,109,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.528975,0,,,,,,406,NW,"ID",50,nouply,NOUPLY,z,0.528975,,,,,,,0.59765625,0.09765625,0,0,0,,0,198,198,345,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.628805,1,,,,,,224,WORD,UN,33,vulgar,PERIOD,m,0.628805,,,,,,,0.59765625,0.09765625,0,0,0,,0,199,199,163,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.732405,1,,,,,,294,NW,UN,50,gleath,INHORT,z,0.732405,,,,,,,0.59765625,0.09765625,0,0,0,,0,200,200,473,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.656185,1,,,,,,231,WORD,UN,33,inject,EXPORT,m,0.656185,,,,,,,0.59765625,0.09765625,0,0,0,,0,201,201,170,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,0.71005,0,,,,,,90,WORD,"ID",33,relish,RELISH,m,0.71005,,,,,,,0.59765625,0.09765625,0,0,0,,0,202,202,29,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.569855,1,,,,,,152,WORD,"ID",50,rocket,ROCKET,m,0.569855,,,,,,,0.59765625,0.09765625,0,0,0,,0,203,203,91,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.71898,1,,,,,,479,NW,UN,33,crible,LOBUSH,z,0.71898,,,,,,,0.59765625,0.09765625,0,0,0,,0,204,204,418,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,1.381945,1,,,,,,52,WORD,UN,50,police,IMPOSE,m,1.381945,,,,,,,0.59765625,0.09765625,0,0,0,,0,205,205,231,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.56894,1,,,,,,298,NW,UN,50,sturch,PIERGY,z,0.56894,,,,,,,0.59765625,0.09765625,0,0,0,,0,206,206,477,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,,0,,,,,,,,0.56894,-1,,,,,,286,NW,UN,50,nymbel,RELDON,z,,,,,,,,0.59765625,0.09765625,0,0,0,,0,207,207,465,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.511435,1,,,,,,3,WORD,UN,50,trench,KNIGHT,m,0.511435,,,,,,,0.59765625,0.09765625,0,0,0,,0,208,208,182,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.665745,1,,,,,,12,WORD,UN,50,strive,ORANGE,m,0.665745,,,,,,,0.59765625,0.09765625,0,0,0,,0,209,209,191,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,1.709845,1,,,,,,54,WORD,UN,50,stroke,RAMBLE,m,1.709845,,,,,,,0.59765625,0.09765625,0,0,0,,0,210,210,233,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.65306,1,,,,,,162,WORD,"ID",50,candle,CANDLE,m,0.65306,,,,,,,0.59765625,0.09765625,0,0,0,,0,211,211,101,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.79317,1,,,,,,430,NW,UN,33,chrums,CAROEY,z,0.79317,,,,,,,0.59765625,0.09765625,0,0,0,,0,212,212,369,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.23284,1,,,,,,394,NW,"ID",50,spaqux,SPAQUX,z,1.23284,,,,,,,0.59765625,0.09765625,0,0,0,,0,213,213,333,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,1.060355,1,,,,,,8,WORD,UN,50,hustle,ABRUPT,m,1.060355,,,,,,,0.59765625,0.09765625,0,0,0,,0,214,214,187,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.547365,1,,,,,,376,NW,"ID",50,iguare,IGUARE,z,0.547365,,,,,,,0.59765625,0.09765625,0,0,0,,0,215,215,315,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.68384,1,,,,,,65,WORD,"ID",33,symbol,SYMBOL,m,0.68384,,,,,,,0.59765625,0.09765625,0,0,0,,0,216,216,4,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.67892,1,,,,,,122,WORD,"ID",50,linger,LINGER,m,0.67892,,,,,,,0.59765625,0.09765625,0,0,0,,0,217,217,61,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.68125,1,,,,,,383,NW,"ID",50,aungre,AUNGRE,z,0.68125,,,,,,,0.59765625,0.09765625,0,0,0,,0,218,218,322,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.65576,1,,,,,,368,NW,"ID",50,hornal,HORNAL,z,0.65576,,,,,,,0.59765625,0.09765625,0,0,0,,0,219,219,307,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.605765,1,,,,,,185,WORD,UN,33,portal,BOTHER,m,0.605765,,,,,,,0.59765625,0.09765625,0,0,0,,0,220,220,124,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.556005,1,,,,,,371,NW,"ID",50,geiloy,GEILOY,z,0.556005,,,,,,,0.59765625,0.09765625,0,0,0,,0,221,221,310,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.534055,1,,,,,,175,WORD,"ID",50,fabric,FABRIC,m,0.534055,,,,,,,0.59765625,0.09765625,0,0,0,,0,222,222,114,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.799695,1,,,,,,173,WORD,"ID",50,shower,SHOWER,m,0.799695,,,,,,,0.59765625,0.09765625,0,0,0,,0,223,223,112,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.563455,1,,,,,,124,WORD,"ID",50,blouse,BLOUSE,m,0.563455,,,,,,,0.59765625,0.09765625,0,0,0,,0,224,224,63,1,
