counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,instr_done_touch.clicked_name,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.814175,1,,,,,,253,NW,"ID",33,resait,RESAIT,z,0.814175,,,,,,,-0.696240602,0.408270677,0,0,0,,0,138,138,252,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.14164,1,,,,,,458,NW,UN,50,chaite,BARCET,z,1.14164,,,,,,,-0.696240602,0.408270677,0,0,0,,0,139,139,457,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,0.837565,0,,,,,,90,WORD,"ID",50,relish,RELISH,m,0.837565,,,,,,,-0.696240602,0.408270677,0,0,0,,0,140,140,89,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.709755,1,,,,,,187,WORD,UN,50,social,COURSE,m,0.709755,,,,,,,-0.696240602,0.408270677,0,0,0,,0,141,141,186,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.53148,1,,,,,,408,NW,UN,33,flumni,HURNIA,z,1.53148,,,,,,,-0.696240602,0.408270677,0,0,0,,0,142,142,407,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,0.632045,0,,,,,,192,WORD,UN,50,object,PLAGUE,m,0.632045,,,,,,,-0.696240602,0.408270677,0,0,0,,0,143,143,191,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.845605,1,,,,,,340,NW,"ID",50,fiatch,FIATCH,z,1.845605,,,,,,,-0.696240602,0.408270677,0,0,0,,0,144,144,339,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.86206,1,,,,,,437,NW,UN,50,baitch,SNAPEL,z,0.86206,,,,,,,-0.696240602,0.408270677,0,0,0,,0,145,145,436,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,1.000535,1,,,,,,39,WORD,"ID",33,insect,INSECT,m,1.000535,,,,,,,-0.696240602,0.408270677,0,0,0,,0,146,146,38,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.60616,1,,,,,,446,NW,UN,50,gircue,RUNAMO,z,0.60616,,,,,,,-0.696240602,0.408270677,0,0,0,,0,147,147,445,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.55747,1,,,,,,81,WORD,"ID",50,friend,FRIEND,m,0.55747,,,,,,,-0.696240602,0.408270677,0,0,0,,0,148,148,80,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,0.93755,0,,,,,,207,WORD,UN,50,hockey,WREATH,m,0.93755,,,,,,,-0.696240602,0.408270677,0,0,0,,0,149,149,206,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.49792,1,,,,,,17,WORD,"ID",33,charge,CHARGE,m,0.49792,,,,,,,-0.696240602,0.408270677,0,0,0,,0,150,150,16,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.70174,1,,,,,,413,NW,UN,33,serbol,EQUATS,z,0.70174,,,,,,,-0.696240602,0.408270677,0,0,0,,0,151,151,412,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.619095,1,,,,,,287,NW,"ID",33,nymbel,NYMBEL,z,0.619095,,,,,,,-0.696240602,0.408270677,0,0,0,,0,152,152,286,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.768255,1,,,,,,242,NW,"ID",33,unwert,UNWERT,z,0.768255,,,,,,,-0.696240602,0.408270677,0,0,0,,0,153,153,241,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.51399,1,,,,,,97,WORD,"ID",50,client,CLIENT,m,0.51399,,,,,,,-0.696240602,0.408270677,0,0,0,,0,154,154,96,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.60173,1,,,,,,226,WORD,UN,50,flower,CASINO,m,0.60173,,,,,,,-0.696240602,0.408270677,0,0,0,,0,155,155,225,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,1.166525,1,,,,,,111,WORD,"ID",50,induce,INDUCE,m,1.166525,,,,,,,-0.696240602,0.408270677,0,0,0,,0,156,156,110,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.66124,1,,,,,,406,NW,UN,33,suiver,NOUPLY,z,0.66124,,,,,,,-0.696240602,0.408270677,0,0,0,,0,157,157,405,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.583835,1,,,,,,277,NW,"ID",33,petain,PETAIN,z,0.583835,,,,,,,-0.696240602,0.408270677,0,0,0,,0,158,158,276,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.720925,1,,,,,,389,NW,UN,33,hatrus,WITMER,z,0.720925,,,,,,,-0.696240602,0.408270677,0,0,0,,0,159,159,388,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.71827,1,,,,,,291,NW,"ID",33,pretch,PRETCH,z,0.71827,,,,,,,-0.696240602,0.408270677,0,0,0,,0,160,160,290,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.61558,0,,,,,,275,NW,"ID",33,sleirt,SLEIRT,z,0.61558,,,,,,,-0.696240602,0.408270677,0,0,0,,0,161,161,274,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.50034,1,,,,,,334,NW,"ID",50,watmeg,WATMEG,z,0.50034,,,,,,,-0.696240602,0.408270677,0,0,0,,0,162,162,333,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.666225,1,,,,,,372,NW,UN,33,bigent,RAMILY,z,0.666225,,,,,,,-0.696240602,0.408270677,0,0,0,,0,163,163,371,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.60047,1,,,,,,301,NW,"ID",50,fainch,FAINCH,z,0.60047,,,,,,,-0.696240602,0.408270677,0,0,0,,0,164,164,300,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.508205,1,,,,,,263,NW,"ID",33,dolica,DOLICA,z,0.508205,,,,,,,-0.696240602,0.408270677,0,0,0,,0,165,165,262,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.490565,1,,,,,,257,NW,"ID",33,veniod,VENIOD,z,0.490565,,,,,,,-0.696240602,0.408270677,0,0,0,,0,166,166,256,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.469435,1,,,,,,204,WORD,UN,50,lounge,BURDEN,m,0.469435,,,,,,,-0.696240602,0.408270677,0,0,0,,0,167,167,203,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.49006,0,,,,,,289,NW,"ID",33,starby,STARBY,z,0.49006,,,,,,,-0.696240602,0.408270677,0,0,0,,0,168,168,288,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.471365,1,,,,,,91,WORD,"ID",50,expand,EXPAND,m,0.471365,,,,,,,-0.696240602,0.408270677,0,0,0,,0,169,169,90,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,0.591065,0,,,,,,239,WORD,UN,50,forest,LUMBER,m,0.591065,,,,,,,-0.696240602,0.408270677,0,0,0,,0,170,170,238,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.570325,1,,,,,,322,NW,"ID",50,slanch,SLANCH,z,0.570325,,,,,,,-0.696240602,0.408270677,0,0,0,,0,171,171,321,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.448865,0,,,,,,396,NW,UN,33,camble,FLENGY,z,0.448865,,,,,,,-0.696240602,0.408270677,0,0,0,,0,172,172,395,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.707415,0,,,,,,368,NW,UN,33,wronch,HORNAL,z,0.707415,,,,,,,-0.696240602,0.408270677,0,0,0,,0,173,173,367,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.76523,1,,,,,,48,WORD,"ID",33,walnut,WALNUT,m,0.76523,,,,,,,-0.696240602,0.408270677,0,0,0,,0,174,174,47,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.683385,1,,,,,,112,WORD,"ID",50,breath,BREATH,m,0.683385,,,,,,,-0.696240602,0.408270677,0,0,0,,0,175,175,111,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.51103,1,,,,,,362,NW,UN,33,breali,TIREAU,z,0.51103,,,,,,,-0.696240602,0.408270677,0,0,0,,0,176,176,361,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.504815,1,,,,,,7,WORD,"ID",33,anchor,ANCHOR,m,0.504815,,,,,,,-0.696240602,0.408270677,0,0,0,,0,177,177,6,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.719685,1,,,,,,279,NW,"ID",33,celond,CELOND,z,0.719685,,,,,,,-0.696240602,0.408270677,0,0,0,,0,178,178,278,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.417895,0,,,,,,325,NW,"ID",50,thruse,THRUSE,z,0.417895,,,,,,,-0.696240602,0.408270677,0,0,0,,0,179,179,324,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.865825,1,,,,,,173,WORD,UN,33,turkey,SHOWER,m,0.865825,,,,,,,-0.696240602,0.408270677,0,0,0,,0,180,180,172,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.489175,1,,,,,,100,WORD,"ID",50,carbon,CARBON,m,0.489175,,,,,,,-0.696240602,0.408270677,0,0,0,,0,181,181,99,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.687755,1,,,,,,444,NW,UN,50,minkel,JAUNCE,z,0.687755,,,,,,,-0.696240602,0.408270677,0,0,0,,0,182,182,443,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.390645,1,,,,,,37,WORD,"ID",33,insult,INSULT,m,0.390645,,,,,,,-0.696240602,0.408270677,0,0,0,,0,183,183,36,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.63254,1,,,,,,131,WORD,UN,33,strong,QUENCH,m,0.63254,,,,,,,-0.696240602,0.408270677,0,0,0,,0,184,184,130,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.47633,1,,,,,,224,WORD,UN,50,vulgar,PERIOD,m,0.47633,,,,,,,-0.696240602,0.408270677,0,0,0,,0,185,185,223,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,,0,,,,,,,,0.47633,-1,,,,,,309,NW,"ID",50,amiloy,AMILOY,z,,,,,,,,-0.696240602,0.408270677,0,0,0,,0,186,186,308,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.467905,1,,,,,,102,WORD,"ID",50,direct,DIRECT,m,0.467905,,,,,,,-0.696240602,0.408270677,0,0,0,,0,187,187,101,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.574645,1,,,,,,42,WORD,"ID",33,chapel,CHAPEL,m,0.574645,,,,,,,-0.696240602,0.408270677,0,0,0,,0,188,188,41,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.505915,1,,,,,,271,NW,"ID",33,aubrid,AUBRID,z,0.505915,,,,,,,-0.696240602,0.408270677,0,0,0,,0,189,189,270,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.85262,1,,,,,,237,WORD,UN,50,seldom,POSTER,m,0.85262,,,,,,,-0.696240602,0.408270677,0,0,0,,0,190,190,236,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.554425,1,,,,,,337,NW,"ID",50,rejols,REJOLS,z,0.554425,,,,,,,-0.696240602,0.408270677,0,0,0,,0,191,191,336,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.44213,1,,,,,,219,WORD,UN,50,voyage,BUCKET,m,0.44213,,,,,,,-0.696240602,0.408270677,0,0,0,,0,192,192,218,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.59776,1,,,,,,163,WORD,UN,33,market,STRING,m,0.59776,,,,,,,-0.696240602,0.408270677,0,0,0,,0,193,193,162,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.513345,1,,,,,,122,WORD,UN,33,strike,LINGER,m,0.513345,,,,,,,-0.696240602,0.408270677,0,0,0,,0,194,194,121,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.48671,1,,,,,,233,WORD,UN,50,clumsy,NATURE,m,0.48671,,,,,,,-0.696240602,0.408270677,0,0,0,,0,195,195,232,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.50399,1,,,,,,13,WORD,"ID",33,strive,STRIVE,m,0.50399,,,,,,,-0.696240602,0.408270677,0,0,0,,0,196,196,12,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.586255,1,,,,,,365,NW,UN,33,toshel,GUAIRT,z,0.586255,,,,,,,-0.696240602,0.408270677,0,0,0,,0,197,197,364,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.541565,1,,,,,,25,WORD,"ID",33,domain,DOMAIN,m,0.541565,,,,,,,-0.696240602,0.408270677,0,0,0,,0,198,198,24,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.583745,1,,,,,,105,WORD,"ID",50,number,NUMBER,m,0.583745,,,,,,,-0.696240602,0.408270677,0,0,0,,0,199,199,104,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.48467,1,,,,,,186,WORD,UN,50,course,PORTAL,m,0.48467,,,,,,,-0.696240602,0.408270677,0,0,0,,0,200,200,185,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.691285,1,,,,,,388,NW,UN,33,witmer,CRAGIN,z,0.691285,,,,,,,-0.696240602,0.408270677,0,0,0,,0,201,201,387,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.47357,1,,,,,,36,WORD,"ID",33,vanish,VANISH,m,0.47357,,,,,,,-0.696240602,0.408270677,0,0,0,,0,202,202,35,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.448535,1,,,,,,35,WORD,"ID",33,socket,SOCKET,m,0.448535,,,,,,,-0.696240602,0.408270677,0,0,0,,0,203,203,34,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.50811,1,,,,,,130,WORD,UN,33,quench,STUPID,m,0.50811,,,,,,,-0.696240602,0.408270677,0,0,0,,0,204,204,129,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.53335,1,,,,,,259,NW,"ID",33,soudal,SOUDAL,z,0.53335,,,,,,,-0.696240602,0.408270677,0,0,0,,0,205,205,258,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.672145,1,,,,,,401,NW,UN,33,elopia,MUSTIL,z,0.672145,,,,,,,-0.696240602,0.408270677,0,0,0,,0,206,206,400,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.55207,1,,,,,,223,WORD,UN,50,period,KIDNEY,m,0.55207,,,,,,,-0.696240602,0.408270677,0,0,0,,0,207,207,222,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.6483,1,,,,,,430,NW,UN,50,funtle,CAROEY,z,0.6483,,,,,,,-0.696240602,0.408270677,0,0,0,,0,208,208,429,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,1.07927,0,,,,,,399,NW,UN,33,wearox,FOURET,z,1.07927,,,,,,,-0.696240602,0.408270677,0,0,0,,0,209,209,398,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.51997,1,,,,,,267,NW,"ID",33,pasink,PASINK,z,0.51997,,,,,,,-0.696240602,0.408270677,0,0,0,,0,210,210,266,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.69568,1,,,,,,221,WORD,UN,50,hinder,MASCOT,m,0.69568,,,,,,,-0.696240602,0.408270677,0,0,0,,0,211,211,220,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.44792,1,,,,,,80,WORD,"ID",50,family,FAMILY,m,0.44792,,,,,,,-0.696240602,0.408270677,0,0,0,,0,212,212,79,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.47327,1,,,,,,95,WORD,"ID",50,thread,THREAD,m,0.47327,,,,,,,-0.696240602,0.408270677,0,0,0,,0,213,213,94,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.53266,1,,,,,,415,NW,UN,33,pathel,HIGSTA,z,0.53266,,,,,,,-0.696240602,0.408270677,0,0,0,,0,214,214,414,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.6149,1,,,,,,24,WORD,"ID",33,praise,PRAISE,m,0.6149,,,,,,,-0.696240602,0.408270677,0,0,0,,0,215,215,23,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.54173,0,,,,,,468,NW,UN,50,padifs,WICTOR,z,0.54173,,,,,,,-0.696240602,0.408270677,0,0,0,,0,216,216,467,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.648285,1,,,,,,343,NW,"ID",50,aimosy,AIMOSY,z,0.648285,,,,,,,-0.696240602,0.408270677,0,0,0,,0,217,217,342,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.58327,1,,,,,,155,WORD,UN,33,cradle,LIZARD,m,0.58327,,,,,,,-0.696240602,0.408270677,0,0,0,,0,218,218,154,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.83708,1,,,,,,422,NW,UN,50,streld,ALCOUD,z,0.83708,,,,,,,-0.696240602,0.408270677,0,0,0,,0,219,219,421,1,
