counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_keyboard.rt,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,1.474,,,,,,,,1.474,1,,,,,,261,NW,"ID",50,stunch,STUNCH,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,138,138,320,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.42,,,,,,,,0.42,1,,,,,,56,WORD,"ID",50,ambush,AMBUSH,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,139,139,115,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.64,,,,,,,,0.64,1,,,,,,35,WORD,"ID",50,socket,SOCKET,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,140,140,94,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.55,,,,,,,,0.55,1,,,,,,216,WORD,"ID",33,behalf,BEHALF,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,141,141,35,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.733,,,,,,,,0.733,1,,,,,,298,NW,"ID",50,piergy,PIERGY,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,142,142,357,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.656,,,,,,,,0.656,1,,,,,,248,NW,"ID",50,strole,STROLE,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,143,143,307,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.587,,,,,,,,0.587,1,,,,,,246,NW,"ID",50,piaton,PIATON,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,144,144,305,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.572,,,,,,,,0.572,1,,,,,,31,WORD,"ID",50,weapon,WEAPON,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,145,145,90,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.637,,,,,,,,0.637,1,,,,,,346,NW,UN,33,kerift,SAUDIC,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,146,146,405,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.766,,,,,,,,0.766,1,,,,,,372,NW,UN,50,bigent,RAMILY,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,147,147,431,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.456,,,,,,,,0.456,1,,,,,,109,WORD,UN,33,polite,WONDER,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,148,148,168,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.939,,,,,,,,0.939,1,,,,,,52,WORD,"ID",50,impose,IMPOSE,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,149,149,111,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.891,,,,,,,,0.891,1,,,,,,17,WORD,"ID",50,charge,CHARGE,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,150,150,76,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.423,,,,,,,,0.423,1,,,,,,146,WORD,UN,50,garlic,COUPLE,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,151,151,205,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.604,,,,,,,,0.604,1,,,,,,79,WORD,UN,33,family,THEORY,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,152,152,138,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.504,,,,,,,,0.504,1,,,,,,10,WORD,"ID",50,ethnic,ETHNIC,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,153,153,69,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,0,0.388,,,,,,,,0.388,0,,,,,,419,NW,UN,50,gushop,SLOUNT,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,154,154,478,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.62,,,,,,,,0.62,1,,,,,,449,NW,"ID",33,brunge,BRUNGE,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,155,155,268,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.517,,,,,,,,0.517,1,,,,,,269,NW,"ID",50,orchet,ORCHET,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,156,156,328,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.617,,,,,,,,0.617,1,,,,,,179,WORD,UN,50,silent,BASKET,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,157,157,238,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.688,,,,,,,,0.688,1,,,,,,309,NW,UN,33,daniet,AMILOY,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,158,158,368,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.64,,,,,,,,0.64,1,,,,,,255,NW,"ID",50,apight,APIGHT,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,159,159,314,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.601,,,,,,,,0.601,1,,,,,,434,NW,"ID",33,pitrom,PITROM,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,160,160,253,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.687,,,,,,,,0.687,1,,,,,,305,NW,UN,33,sounge,FORGLE,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,161,161,364,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.551,,,,,,,,0.551,1,,,,,,257,NW,"ID",50,veniod,VENIOD,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,162,162,316,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.454,,,,,,,,0.454,1,,,,,,394,NW,UN,50,colury,SPAQUX,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,163,163,453,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.87,,,,,,,,0.87,1,,,,,,118,WORD,UN,33,spider,FLIGHT,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,164,164,177,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.716,,,,,,,,0.716,1,,,,,,349,NW,UN,33,nagurs,ASYLEN,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,165,165,408,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.475,,,,,,,,0.475,1,,,,,,344,NW,UN,33,absend,SCRILY,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,166,166,403,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.573,,,,,,,,0.573,1,,,,,,267,NW,"ID",50,pasink,PASINK,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,167,167,326,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.622,,,,,,,,0.622,1,,,,,,100,WORD,UN,33,wrench,CARBON,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,168,168,159,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,1.624,,,,,,,,1.624,1,,,,,,47,WORD,"ID",50,income,INCOME,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,169,169,106,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.752,,,,,,,,0.752,1,,,,,,375,NW,UN,50,iguare,YORQUE,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,170,170,434,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.532,,,,,,,,0.532,1,,,,,,427,NW,"ID",33,schind,SCHIND,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,171,171,246,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.54,,,,,,,,0.54,1,,,,,,410,NW,UN,50,orchin,TUNORY,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,172,172,469,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.588,,,,,,,,0.588,1,,,,,,368,NW,UN,50,wronch,HORNAL,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,173,173,427,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,0,0.456,,,,,,,,0.456,0,,,,,,136,WORD,UN,50,finger,BLEACH,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,174,174,195,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.539,,,,,,,,0.539,1,,,,,,347,NW,UN,33,dumple,KERIFT,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,175,175,406,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.708,,,,,,,,0.708,1,,,,,,274,NW,"ID",50,fumblo,FUMBLO,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,176,176,333,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,,0,,,,,,,,,0.708,-1,,,,,,424,NW,"ID",33,praile,PRAILE,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,177,177,243,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.64,,,,,,,,0.64,1,,,,,,304,NW,UN,33,forgle,CLUDIE,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,178,178,363,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.572,,,,,,,,0.572,1,,,,,,143,WORD,UN,50,sponge,REASON,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,179,179,202,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.484,,,,,,,,0.484,1,,,,,,373,NW,UN,50,sliant,BIGENT,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,180,180,432,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.504,,,,,,,,0.504,1,,,,,,439,NW,"ID",33,limpor,LIMPOR,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,181,181,258,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.441,,,,,,,,0.441,1,,,,,,36,WORD,"ID",50,vanish,VANISH,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,182,182,95,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.457,,,,,,,,0.457,1,,,,,,330,NW,UN,33,gilfew,KENSOM,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,183,183,389,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,1.276,,,,,,,,1.276,1,,,,,,469,NW,"ID",33,padifs,PADIFS,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,184,184,288,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.87,,,,,,,,0.87,1,,,,,,97,WORD,UN,33,belong,CLIENT,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,185,185,156,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.704,,,,,,,,0.704,1,,,,,,77,WORD,UN,33,column,RACKET,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,186,186,136,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.506,,,,,,,,0.506,1,,,,,,456,NW,"ID",33,broget,BROGET,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,187,187,275,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.524,,,,,,,,0.524,1,,,,,,224,WORD,"ID",33,period,PERIOD,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,188,188,43,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.55,,,,,,,,0.55,1,,,,,,288,NW,"ID",50,yaceup,YACEUP,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,189,189,347,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.622,,,,,,,,0.622,1,,,,,,33,WORD,"ID",50,butler,BUTLER,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,190,190,92,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.569,,,,,,,,0.569,1,,,,,,455,NW,"ID",33,tondle,TONDLE,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,191,191,274,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.672,,,,,,,,0.672,1,,,,,,310,NW,UN,33,sproly,DANIET,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,192,192,369,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.438,,,,,,,,0.438,1,,,,,,333,NW,UN,33,watmeg,CATRIE,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,193,193,392,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,0,0.456,,,,,,,,0.456,0,,,,,,205,WORD,"ID",33,lounge,LOUNGE,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,194,194,24,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.438,,,,,,,,0.438,1,,,,,,26,WORD,"ID",50,sprint,SPRINT,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,195,195,85,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.439,,,,,,,,0.439,1,,,,,,137,WORD,UN,50,melody,FINGER,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,196,196,196,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,0,0.887,,,,,,,,0.887,0,,,,,,454,NW,"ID",33,scouge,SCOUGE,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,197,197,273,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.539,,,,,,,,0.539,1,,,,,,186,WORD,"ID",33,portal,PORTAL,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,198,198,5,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.708,,,,,,,,0.708,1,,,,,,284,NW,"ID",50,shaple,SHAPLE,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,199,199,343,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.672,,,,,,,,0.672,1,,,,,,162,WORD,UN,50,string,CANDLE,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,200,200,221,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.585,,,,,,,,0.585,1,,,,,,478,NW,"ID",33,acrise,ACRISE,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,201,201,297,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.505,,,,,,,,0.505,1,,,,,,362,NW,UN,50,breali,TIREAU,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,202,202,421,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,0,0.574,,,,,,,,0.574,0,,,,,,443,NW,"ID",33,dorsex,DORSEX,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,203,203,262,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.519,,,,,,,,0.519,1,,,,,,217,WORD,"ID",33,liquor,LIQUOR,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,204,204,36,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.52,,,,,,,,0.52,1,,,,,,376,NW,UN,50,veigma,IGUARE,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,205,205,435,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.569,,,,,,,,0.569,1,,,,,,150,WORD,UN,50,mystic,RANDOM,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,206,206,209,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,0,0.703,,,,,,,,0.703,0,,,,,,159,WORD,UN,50,violet,DETAIL,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,207,207,218,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.387,,,,,,,,0.387,1,,,,,,57,WORD,"ID",50,change,CHANGE,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,208,208,116,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.538,,,,,,,,0.538,1,,,,,,336,NW,UN,33,rejols,GHODUS,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,209,209,395,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,0,1.705,,,,,,,,1.705,0,,,,,,297,NW,"ID",50,fertic,FERTIC,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,210,210,356,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,0,0.535,,,,,,,,0.535,0,,,,,,303,NW,UN,33,cludie,FIREAM,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,211,211,362,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.387,,,,,,,,0.387,1,,,,,,94,WORD,UN,33,thread,TRAVEL,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,212,212,153,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.408,,,,,,,,0.408,1,,,,,,232,WORD,"ID",33,inject,INJECT,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,213,213,51,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,0,0.358,,,,,,,,0.358,0,,,,,,307,NW,UN,33,psetch,KIRAFE,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,214,214,366,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.405,,,,,,,,0.405,1,,,,,,43,WORD,"ID",50,tongue,TONGUE,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,215,215,102,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.473,,,,,,,,0.473,1,,,,,,398,NW,UN,50,fouret,BLUNDE,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,216,216,457,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.971,,,,,,,,0.971,1,,,,,,437,NW,"ID",33,snapel,SNAPEL,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,217,217,256,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.502,,,,,,,,0.502,1,,,,,,408,NW,UN,50,elopia,HURNIA,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,218,218,467,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.572,,,,,,,,0.572,1,,,,,,106,WORD,UN,33,slogan,RANSOM,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,219,219,165,1,,
