counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.551,,,,,,,,0.551,1,,,,,,132,WORD,"ID",50,strong,STRONG,m,,,,,,0.1696,-0.396,0,0,0,,0,143,143,71,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.687,,,,,,,,0.687,1,,,,,,274,NW,UN,50,sleirt,FUMBLO,z,,,,,,0.1696,-0.396,0,0,0,,0,144,144,453,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.64,,,,,,,,0.64,1,,,,,,56,WORD,UN,50,change,AMBUSH,m,,,,,,0.1696,-0.396,0,0,0,,0,145,145,235,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.567,,,,,,,,0.567,1,,,,,,12,WORD,UN,50,strive,ORANGE,m,,,,,,0.1696,-0.396,0,0,0,,0,146,146,191,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.542,,,,,,,,0.542,1,,,,,,118,WORD,"ID",33,flight,FLIGHT,m,,,,,,0.1696,-0.396,0,0,0,,0,147,147,57,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.562,,,,,,,,0.562,1,,,,,,161,WORD,"ID",50,pastor,PASTOR,m,,,,,,0.1696,-0.396,0,0,0,,0,148,148,100,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.655,,,,,,,,0.655,1,,,,,,361,NW,"ID",50,pauche,PAUCHE,z,,,,,,0.1696,-0.396,0,0,0,,0,149,149,300,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.733,,,,,,,,0.733,1,,,,,,477,NW,UN,33,lobush,PHOTIE,z,,,,,,0.1696,-0.396,0,0,0,,0,150,150,416,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.612,,,,,,,,0.612,1,,,,,,187,WORD,UN,33,social,COURSE,m,,,,,,0.1696,-0.396,0,0,0,,0,151,151,126,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.697,,,,,,,,0.697,1,,,,,,344,NW,"ID",33,scrily,SCRILY,z,,,,,,0.1696,-0.396,0,0,0,,0,152,152,283,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.656,,,,,,,,0.656,1,,,,,,325,NW,"ID",33,thruse,THRUSE,z,,,,,,0.1696,-0.396,0,0,0,,0,153,153,264,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.634,,,,,,,,0.634,1,,,,,,150,WORD,"ID",50,random,RANDOM,m,,,,,,0.1696,-0.396,0,0,0,,0,154,154,89,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.629,,,,,,,,0.629,1,,,,,,17,WORD,UN,50,humble,CHARGE,m,,,,,,0.1696,-0.396,0,0,0,,0,155,155,196,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.54,,,,,,,,0.54,1,,,,,,125,WORD,"ID",50,nickel,NICKEL,m,,,,,,0.1696,-0.396,0,0,0,,0,156,156,64,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.659,,,,,,,,0.659,1,,,,,,479,NW,UN,33,crible,LOBUSH,z,,,,,,0.1696,-0.396,0,0,0,,0,157,157,418,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.727,,,,,,,,0.727,1,,,,,,35,WORD,UN,50,vanish,SOCKET,m,,,,,,0.1696,-0.396,0,0,0,,0,158,158,214,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.861,,,,,,,,0.861,1,,,,,,270,NW,UN,50,aubrid,WRIMSY,z,,,,,,0.1696,-0.396,0,0,0,,0,159,159,449,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.887,,,,,,,,0.887,1,,,,,,447,NW,UN,33,sadent,GIRCUE,z,,,,,,0.1696,-0.396,0,0,0,,0,160,160,386,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.66,,,,,,,,0.66,1,,,,,,381,NW,"ID",50,huniek,HUNIEK,z,,,,,,0.1696,-0.396,0,0,0,,0,161,161,320,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.664,,,,,,,,0.664,1,,,,,,190,WORD,UN,33,stable,BACKUP,m,,,,,,0.1696,-0.396,0,0,0,,0,162,162,129,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.558,,,,,,,,0.558,1,,,,,,164,WORD,"ID",50,market,MARKET,m,,,,,,0.1696,-0.396,0,0,0,,0,163,163,103,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.651,,,,,,,,0.651,1,,,,,,304,NW,"ID",33,cludie,CLUDIE,z,,,,,,0.1696,-0.396,0,0,0,,0,164,164,243,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.643,,,,,,,,0.643,1,,,,,,232,WORD,UN,33,nature,INJECT,m,,,,,,0.1696,-0.396,0,0,0,,0,165,165,171,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.656,,,,,,,,0.656,1,,,,,,352,NW,"ID",33,tringe,TRINGE,z,,,,,,0.1696,-0.396,0,0,0,,0,166,166,291,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.537,,,,,,,,0.537,1,,,,,,46,WORD,UN,50,income,SINGLE,m,,,,,,0.1696,-0.396,0,0,0,,0,167,167,225,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.657,,,,,,,,0.657,1,,,,,,216,WORD,UN,33,liquor,BEHALF,m,,,,,,0.1696,-0.396,0,0,0,,0,168,168,155,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.67,,,,,,,,0.67,1,,,,,,281,NW,UN,50,porlex,MELATY,z,,,,,,0.1696,-0.396,0,0,0,,0,169,169,460,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.63,,,,,,,,0.63,1,,,,,,152,WORD,"ID",50,rocket,ROCKET,m,,,,,,0.1696,-0.396,0,0,0,,0,170,170,91,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.571,,,,,,,,0.571,1,,,,,,174,WORD,"ID",50,turkey,TURKEY,m,,,,,,0.1696,-0.396,0,0,0,,0,171,171,113,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.594,,,,,,,,0.594,1,,,,,,80,WORD,"ID",33,family,FAMILY,m,,,,,,0.1696,-0.396,0,0,0,,0,172,172,19,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.532,,,,,,,,0.532,1,,,,,,98,WORD,"ID",33,belong,BELONG,m,,,,,,0.1696,-0.396,0,0,0,,0,173,173,37,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.634,,,,,,,,0.634,1,,,,,,340,NW,"ID",33,fiatch,FIATCH,z,,,,,,0.1696,-0.396,0,0,0,,0,174,174,279,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.555,,,,,,,,0.555,1,,,,,,311,NW,"ID",33,sproly,SPROLY,z,,,,,,0.1696,-0.396,0,0,0,,0,175,175,250,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.528,,,,,,,,0.528,1,,,,,,224,WORD,UN,33,vulgar,PERIOD,m,,,,,,0.1696,-0.396,0,0,0,,0,176,176,163,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.587,,,,,,,,0.587,1,,,,,,463,NW,UN,33,chaite,KISPEL,z,,,,,,0.1696,-0.396,0,0,0,,0,177,177,402,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.715,,,,,,,,0.715,1,,,,,,217,WORD,UN,33,shrink,LIQUOR,m,,,,,,0.1696,-0.396,0,0,0,,0,178,178,156,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.616,,,,,,,,0.616,1,,,,,,222,WORD,UN,33,export,HINDER,m,,,,,,0.1696,-0.396,0,0,0,,0,179,179,161,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.536,,,,,,,,0.536,1,,,,,,65,WORD,"ID",33,symbol,SYMBOL,m,,,,,,0.1696,-0.396,0,0,0,,0,180,180,4,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,0.867,,,,,,,,0.867,0,,,,,,437,NW,UN,33,baitch,SNAPEL,z,,,,,,0.1696,-0.396,0,0,0,,0,181,181,376,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.63,,,,,,,,0.63,1,,,,,,273,NW,UN,50,fumblo,SORTEL,z,,,,,,0.1696,-0.396,0,0,0,,0,182,182,452,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.798,,,,,,,,0.798,1,,,,,,289,NW,UN,50,splino,STARBY,z,,,,,,0.1696,-0.396,0,0,0,,0,183,183,468,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.602,,,,,,,,0.602,1,,,,,,290,NW,UN,50,pretch,SPLINO,z,,,,,,0.1696,-0.396,0,0,0,,0,184,184,469,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.508,,,,,,,,0.508,1,,,,,,475,NW,UN,33,josted,PEBRIC,z,,,,,,0.1696,-0.396,0,0,0,,0,185,185,414,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.593,,,,,,,,0.593,1,,,,,,9,WORD,UN,50,bridge,HUSTLE,m,,,,,,0.1696,-0.396,0,0,0,,0,186,186,188,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.533,,,,,,,,0.533,1,,,,,,137,WORD,"ID",50,finger,FINGER,m,,,,,,0.1696,-0.396,0,0,0,,0,187,187,76,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.532,,,,,,,,0.532,1,,,,,,73,WORD,"ID",33,source,SOURCE,m,,,,,,0.1696,-0.396,0,0,0,,0,188,188,12,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.505,,,,,,,,0.505,1,,,,,,32,WORD,UN,50,scream,BUCKLE,m,,,,,,0.1696,-0.396,0,0,0,,0,189,189,211,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.564,,,,,,,,0.564,1,,,,,,198,WORD,UN,33,invoke,WICKED,m,,,,,,0.1696,-0.396,0,0,0,,0,190,190,137,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.775,,,,,,,,0.775,1,,,,,,284,NW,UN,50,prudge,SHAPLE,z,,,,,,0.1696,-0.396,0,0,0,,0,191,191,463,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.786,,,,,,,,0.786,1,,,,,,286,NW,UN,50,nymbel,RELDON,z,,,,,,0.1696,-0.396,0,0,0,,0,192,192,465,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.602,,,,,,,,0.602,1,,,,,,108,WORD,"ID",33,reckon,RECKON,m,,,,,,0.1696,-0.396,0,0,0,,0,193,193,47,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.766,,,,,,,,0.766,1,,,,,,166,WORD,"ID",50,starch,STARCH,m,,,,,,0.1696,-0.396,0,0,0,,0,194,194,105,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.754,,,,,,,,0.754,1,,,,,,392,NW,"ID",50,rouncy,ROUNCY,z,,,,,,0.1696,-0.396,0,0,0,,0,195,195,331,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.772,,,,,,,,0.772,1,,,,,,402,NW,"ID",50,syntic,SYNTIC,z,,,,,,0.1696,-0.396,0,0,0,,0,196,196,341,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.625,,,,,,,,0.625,1,,,,,,296,NW,UN,50,fertic,BEINCH,z,,,,,,0.1696,-0.396,0,0,0,,0,197,197,475,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.541,,,,,,,,0.541,1,,,,,,418,NW,"ID",50,suidle,SUIDLE,z,,,,,,0.1696,-0.396,0,0,0,,0,198,198,357,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.549,,,,,,,,0.549,1,,,,,,103,WORD,"ID",33,bounce,BOUNCE,m,,,,,,0.1696,-0.396,0,0,0,,0,199,199,42,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.528,,,,,,,,0.528,1,,,,,,96,WORD,"ID",33,ignore,IGNORE,m,,,,,,0.1696,-0.396,0,0,0,,0,200,200,35,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.513,,,,,,,,0.513,1,,,,,,115,WORD,"ID",33,guitar,GUITAR,m,,,,,,0.1696,-0.396,0,0,0,,0,201,201,54,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.83,,,,,,,,0.83,1,,,,,,369,NW,"ID",50,wronch,WRONCH,z,,,,,,0.1696,-0.396,0,0,0,,0,202,202,308,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.538,,,,,,,,0.538,1,,,,,,235,WORD,UN,33,pirate,GRUMPY,m,,,,,,0.1696,-0.396,0,0,0,,0,203,203,174,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.561,,,,,,,,0.561,1,,,,,,105,WORD,"ID",33,number,NUMBER,m,,,,,,0.1696,-0.396,0,0,0,,0,204,204,44,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,1.49,,,,,,,,1.49,1,,,,,,358,NW,"ID",33,fleack,FLEACK,z,,,,,,0.1696,-0.396,0,0,0,,0,205,205,297,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.538,,,,,,,,0.538,1,,,,,,238,WORD,UN,33,behalf,FLOWER,m,,,,,,0.1696,-0.396,0,0,0,,0,206,206,177,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.702,,,,,,,,0.702,1,,,,,,449,NW,UN,33,phrect,BRUNGE,z,,,,,,0.1696,-0.396,0,0,0,,0,207,207,388,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.549,,,,,,,,0.549,1,,,,,,142,WORD,"ID",50,spruce,SPRUCE,m,,,,,,0.1696,-0.396,0,0,0,,0,208,208,81,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.517,,,,,,,,0.517,1,,,,,,130,WORD,"ID",50,stupid,STUPID,m,,,,,,0.1696,-0.396,0,0,0,,0,209,209,69,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.915,,,,,,,,0.915,1,,,,,,33,WORD,UN,50,jungle,BUTLER,m,,,,,,0.1696,-0.396,0,0,0,,0,210,210,212,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.534,,,,,,,,0.534,1,,,,,,173,WORD,"ID",50,shower,SHOWER,m,,,,,,0.1696,-0.396,0,0,0,,0,211,211,112,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.655,,,,,,,,0.655,1,,,,,,312,NW,"ID",33,nerawl,NERAWL,z,,,,,,0.1696,-0.396,0,0,0,,0,212,212,251,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.558,,,,,,,,0.558,1,,,,,,133,WORD,"ID",50,chrome,CHROME,m,,,,,,0.1696,-0.396,0,0,0,,0,213,213,72,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.513,,,,,,,,0.513,1,,,,,,185,WORD,UN,33,portal,BOTHER,m,,,,,,0.1696,-0.396,0,0,0,,0,214,214,124,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.647,,,,,,,,0.647,1,,,,,,184,WORD,UN,33,bother,SLEAZY,m,,,,,,0.1696,-0.396,0,0,0,,0,215,215,123,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.553,,,,,,,,0.553,1,,,,,,373,NW,"ID",50,bigent,BIGENT,z,,,,,,0.1696,-0.396,0,0,0,,0,216,216,312,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.573,,,,,,,,0.573,1,,,,,,170,WORD,"ID",50,pounce,POUNCE,m,,,,,,0.1696,-0.396,0,0,0,,0,217,217,109,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.685,,,,,,,,0.685,1,,,,,,427,NW,UN,33,tandly,SCHIND,z,,,,,,0.1696,-0.396,0,0,0,,0,218,218,366,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.824,,,,,,,,0.824,1,,,,,,383,NW,"ID",50,aungre,AUNGRE,z,,,,,,0.1696,-0.396,0,0,0,,0,219,219,322,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.569,,,,,,,,0.569,1,,,,,,450,NW,UN,33,cainky,PHRECT,z,,,,,,0.1696,-0.396,0,0,0,,0,220,220,389,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.623,,,,,,,,0.623,1,,,,,,323,NW,"ID",33,rosail,ROSAIL,z,,,,,,0.1696,-0.396,0,0,0,,0,221,221,262,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.65,,,,,,,,0.65,1,,,,,,396,NW,"ID",50,flengy,FLENGY,z,,,,,,0.1696,-0.396,0,0,0,,0,222,222,335,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.712,,,,,,,,0.712,1,,,,,,27,WORD,UN,50,comedy,SCREAM,m,,,,,,0.1696,-0.396,0,0,0,,0,223,223,206,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.724,,,,,,,,0.724,1,,,,,,276,NW,UN,50,petain,YARMON,z,,,,,,0.1696,-0.396,0,0,0,,0,224,224,455,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.677,,,,,,,,0.677,1,,,,,,47,WORD,UN,50,walnut,INCOME,m,,,,,,0.1696,-0.396,0,0,0,,0,225,225,226,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.567,,,,,,,,0.567,1,,,,,,36,WORD,UN,50,insult,VANISH,m,,,,,,0.1696,-0.396,0,0,0,,0,226,226,215,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.635,,,,,,,,0.635,1,,,,,,37,WORD,UN,50,powder,INSULT,m,,,,,,0.1696,-0.396,0,0,0,,0,227,227,216,1,
