counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.54971,,,,,,,,0.54971,1,,,,,,8,WORD,"ID",33,abrupt,ABRUPT,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,136,136,7,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.63134,,,,,,,,0.63134,1,,,,,,354,NW,"ID",50,virlex,VIRLEX,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,137,137,353,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.71499,,,,,,,,0.71499,1,,,,,,307,NW,"ID",50,kirafe,KIRAFE,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,138,138,306,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.619455,,,,,,,,0.619455,1,,,,,,277,NW,"ID",33,petain,PETAIN,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,139,139,276,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.55564,,,,,,,,0.55564,1,,,,,,78,WORD,"ID",50,column,COLUMN,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,140,140,77,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.654165,,,,,,,,0.654165,1,,,,,,415,NW,UN,33,pathel,HIGSTA,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,141,141,414,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.635595,,,,,,,,0.635595,1,,,,,,394,NW,UN,33,colury,SPAQUX,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,142,142,393,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.565715,,,,,,,,0.565715,1,,,,,,229,WORD,UN,50,fringe,MOTHER,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,143,143,228,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.600385,,,,,,,,0.600385,1,,,,,,79,WORD,"ID",50,theory,THEORY,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,144,144,78,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.61771,,,,,,,,0.61771,1,,,,,,431,NW,UN,50,lunker,CHRUMS,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,145,145,430,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.769425,,,,,,,,0.769425,1,,,,,,150,WORD,UN,33,mystic,RANDOM,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,146,146,149,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.66585,,,,,,,,0.66585,1,,,,,,283,NW,"ID",33,veralf,VERALF,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,147,147,282,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.937775,,,,,,,,0.937775,1,,,,,,276,NW,"ID",33,yarmon,YARMON,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,148,148,275,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.58138,,,,,,,,0.58138,1,,,,,,375,NW,UN,33,iguare,YORQUE,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,149,149,374,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.60411,,,,,,,,0.60411,1,,,,,,36,WORD,"ID",33,vanish,VANISH,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,150,150,35,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.83047,,,,,,,,0.83047,1,,,,,,476,NW,UN,50,photie,JOSTED,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,151,151,475,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.966625,,,,,,,,0.966625,1,,,,,,465,NW,UN,50,hocite,WHIVEX,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,152,152,464,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,1.10963,,,,,,,,1.10963,1,,,,,,298,NW,"ID",33,piergy,PIERGY,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,153,153,297,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,1.17729,,,,,,,,1.17729,1,,,,,,355,NW,"ID",50,zingly,ZINGLY,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,154,154,354,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.617805,,,,,,,,0.617805,1,,,,,,405,NW,UN,33,nouply,FLUMNI,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,155,155,404,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.6231,,,,,,,,0.6231,1,,,,,,309,NW,"ID",50,amiloy,AMILOY,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,156,156,308,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.567675,,,,,,,,0.567675,1,,,,,,337,NW,"ID",50,rejols,REJOLS,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,157,157,336,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.516525,,,,,,,,0.516525,1,,,,,,67,WORD,"ID",50,policy,POLICY,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,158,158,66,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.69178,,,,,,,,0.69178,1,,,,,,422,NW,UN,50,streld,ALCOUD,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,159,159,421,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.552065,,,,,,,,0.552065,1,,,,,,100,WORD,"ID",50,carbon,CARBON,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,160,160,99,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.60147,,,,,,,,0.60147,1,,,,,,87,WORD,"ID",50,filter,FILTER,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,161,161,86,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.6501,,,,,,,,0.6501,1,,,,,,381,NW,UN,33,sarley,HUNIEK,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,162,162,380,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.777415,,,,,,,,0.777415,1,,,,,,363,NW,UN,33,impote,BREALI,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,163,163,362,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.58152,,,,,,,,0.58152,1,,,,,,352,NW,"ID",50,tringe,TRINGE,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,164,164,351,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.657455,,,,,,,,0.657455,1,,,,,,346,NW,"ID",50,saudic,SAUDIC,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,165,165,345,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.559135,,,,,,,,0.559135,1,,,,,,94,WORD,"ID",50,travel,TRAVEL,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,166,166,93,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.698435,,,,,,,,0.698435,1,,,,,,290,NW,"ID",33,splino,SPLINO,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,167,167,289,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.590895,,,,,,,,0.590895,1,,,,,,127,WORD,UN,33,senior,CASTLE,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,168,168,126,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.57526,,,,,,,,0.57526,1,,,,,,56,WORD,"ID",33,ambush,AMBUSH,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,169,169,55,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.51584,,,,,,,,0.51584,1,,,,,,141,WORD,UN,33,spruce,ORPHAN,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,170,170,140,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.524425,,,,,,,,0.524425,1,,,,,,38,WORD,"ID",33,powder,POWDER,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,171,171,37,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.585945,,,,,,,,0.585945,1,,,,,,1,WORD,"ID",33,fright,FRIGHT,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,172,172,0,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.70019,,,,,,,,0.70019,1,,,,,,316,NW,"ID",50,scregm,SCREGM,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,173,173,315,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.73328,,,,,,,,0.73328,1,,,,,,40,WORD,"ID",33,convey,CONVEY,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,174,174,39,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.68171,,,,,,,,0.68171,1,,,,,,330,NW,"ID",50,kensom,KENSOM,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,175,175,329,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.619555,,,,,,,,0.619555,1,,,,,,446,NW,UN,50,gircue,RUNAMO,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,176,176,445,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.85164,,,,,,,,0.85164,1,,,,,,291,NW,"ID",33,pretch,PRETCH,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,177,177,290,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.6424,,,,,,,,0.6424,1,,,,,,409,NW,UN,33,tunory,ELOPIA,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,178,178,408,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,0,1.13691,,,,,,,,1.13691,0,,,,,,345,NW,"ID",50,absend,ABSEND,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,179,179,344,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.73322,,,,,,,,0.73322,1,,,,,,130,WORD,UN,33,quench,STUPID,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,180,180,129,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.67065,,,,,,,,0.67065,1,,,,,,382,NW,UN,33,aungre,SARLEY,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,181,181,381,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.835775,,,,,,,,0.835775,1,,,,,,411,NW,UN,33,jiluer,ORCHIN,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,182,182,410,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.564965,,,,,,,,0.564965,1,,,,,,339,NW,"ID",50,fachow,FACHOW,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,183,183,338,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.70721,,,,,,,,0.70721,1,,,,,,224,WORD,UN,50,vulgar,PERIOD,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,184,184,223,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.591715,,,,,,,,0.591715,1,,,,,,193,WORD,UN,50,plague,OBJECT,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,185,185,192,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.5676,,,,,,,,0.5676,1,,,,,,216,WORD,UN,50,liquor,BEHALF,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,186,186,215,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.51464,,,,,,,,0.51464,1,,,,,,51,WORD,"ID",33,hungry,HUNGRY,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,187,187,50,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.48514,,,,,,,,0.48514,1,,,,,,27,WORD,"ID",33,scream,SCREAM,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,188,188,26,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.65069,,,,,,,,0.65069,1,,,,,,334,NW,"ID",50,watmeg,WATMEG,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,189,189,333,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.639975,,,,,,,,0.639975,1,,,,,,311,NW,"ID",50,sproly,SPROLY,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,190,190,310,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.590165,,,,,,,,0.590165,1,,,,,,47,WORD,"ID",33,income,INCOME,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,191,191,46,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.69832,,,,,,,,0.69832,1,,,,,,265,NW,"ID",33,distar,DISTAR,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,192,192,264,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.571525,,,,,,,,0.571525,1,,,,,,14,WORD,"ID",33,almost,ALMOST,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,193,193,13,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.598095,,,,,,,,0.598095,1,,,,,,228,WORD,UN,50,inject,MASTER,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,194,194,227,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.55752,,,,,,,,0.55752,1,,,,,,412,NW,UN,33,equats,JILUER,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,195,195,411,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.935825,,,,,,,,0.935825,1,,,,,,176,WORD,UN,33,advent,STRIFE,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,196,196,175,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.62826,,,,,,,,0.62826,1,,,,,,248,NW,"ID",33,strole,STROLE,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,197,197,247,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.91612,,,,,,,,0.91612,1,,,,,,365,NW,UN,33,toshel,GUAIRT,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,198,198,364,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.62049,,,,,,,,0.62049,1,,,,,,76,WORD,"ID",50,exotic,EXOTIC,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,199,199,75,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.693255,,,,,,,,0.693255,1,,,,,,439,NW,UN,50,saride,LIMPOR,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,200,200,438,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.848965,,,,,,,,0.848965,1,,,,,,293,NW,"ID",33,swance,SWANCE,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,201,201,292,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.805035,,,,,,,,0.805035,1,,,,,,199,WORD,UN,50,beacon,INVOKE,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,202,202,198,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.750495,,,,,,,,0.750495,1,,,,,,407,NW,UN,33,hurnia,SUIVER,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,203,203,406,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.671485,,,,,,,,0.671485,1,,,,,,62,WORD,"ID",50,region,REGION,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,204,204,61,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.882505,,,,,,,,0.882505,1,,,,,,440,NW,UN,50,cainky,SARIDE,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,205,205,439,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.59769,,,,,,,,0.59769,1,,,,,,114,WORD,"ID",50,placid,PLACID,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,206,206,113,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.73118,,,,,,,,0.73118,1,,,,,,66,WORD,"ID",50,gospel,GOSPEL,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,207,207,65,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.66768,,,,,,,,0.66768,1,,,,,,274,NW,"ID",33,fumblo,FUMBLO,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,208,208,273,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.536885,,,,,,,,0.536885,1,,,,,,75,WORD,"ID",50,trophy,TROPHY,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,209,209,74,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.74061,,,,,,,,0.74061,1,,,,,,275,NW,"ID",33,sleirt,SLEIRT,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,210,210,274,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.732335,,,,,,,,0.732335,1,,,,,,408,NW,UN,33,flumni,HURNIA,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,211,211,407,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.60039,,,,,,,,0.60039,1,,,,,,225,WORD,UN,50,kidney,VULGAR,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,212,212,224,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.665425,,,,,,,,0.665425,1,,,,,,239,WORD,UN,50,forest,LUMBER,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,213,213,238,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.53579,,,,,,,,0.53579,1,,,,,,143,WORD,UN,33,sponge,REASON,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,214,214,142,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.48981,,,,,,,,0.48981,1,,,,,,105,WORD,"ID",50,number,NUMBER,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,215,215,104,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.75739,,,,,,,,0.75739,1,,,,,,318,NW,"ID",50,reagly,REAGLY,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,216,216,317,1,
