counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_touch.clicked_name,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.728,1,,,,,,404,NW,"ID",50,cluirm,CLUIRM,z,0.728,,,,,,-0.035555556,-0.415555556,0,0,0,,0,140,140,343,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.89,1,,,,,,8,WORD,UN,50,hustle,ABRUPT,m,0.89,,,,,,-0.035555556,-0.415555556,0,0,0,,0,141,141,187,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.686,1,,,,,,106,WORD,"ID",33,ransom,RANSOM,m,0.686,,,,,,-0.035555556,-0.415555556,0,0,0,,0,142,142,45,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.722,1,,,,,,224,WORD,UN,33,vulgar,PERIOD,m,0.722,,,,,,-0.035555556,-0.415555556,0,0,0,,0,143,143,163,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.644,1,,,,,,43,WORD,UN,50,foster,TONGUE,m,0.644,,,,,,-0.035555556,-0.415555556,0,0,0,,0,144,144,222,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.831,1,,,,,,431,NW,UN,33,lunker,CHRUMS,z,0.831,,,,,,-0.035555556,-0.415555556,0,0,0,,0,145,145,370,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.743,1,,,,,,61,WORD,"ID",33,ponder,PONDER,m,0.743,,,,,,-0.035555556,-0.415555556,0,0,0,,0,146,146,0,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.566,1,,,,,,98,WORD,"ID",33,belong,BELONG,m,0.566,,,,,,-0.035555556,-0.415555556,0,0,0,,0,147,147,37,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.664,1,,,,,,119,WORD,"ID",33,spider,SPIDER,m,0.664,,,,,,-0.035555556,-0.415555556,0,0,0,,0,148,148,58,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.663,1,,,,,,148,WORD,"ID",50,custom,CUSTOM,m,0.663,,,,,,-0.035555556,-0.415555556,0,0,0,,0,149,149,87,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.643,1,,,,,,144,WORD,"ID",50,sponge,SPONGE,m,0.643,,,,,,-0.035555556,-0.415555556,0,0,0,,0,150,150,83,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.602,1,,,,,,210,WORD,UN,33,infect,MONKEY,m,0.602,,,,,,-0.035555556,-0.415555556,0,0,0,,0,151,151,149,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.663,1,,,,,,283,NW,UN,50,shaple,VERALF,z,0.663,,,,,,-0.035555556,-0.415555556,0,0,0,,0,152,152,462,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.743,1,,,,,,441,NW,UN,33,aboune,RASTOE,z,0.743,,,,,,-0.035555556,-0.415555556,0,0,0,,0,153,153,380,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.645,1,,,,,,217,WORD,UN,33,shrink,LIQUOR,m,0.645,,,,,,-0.035555556,-0.415555556,0,0,0,,0,154,154,156,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.682,1,,,,,,68,WORD,"ID",33,fumble,FUMBLE,m,0.682,,,,,,-0.035555556,-0.415555556,0,0,0,,0,155,155,7,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.726,1,,,,,,287,NW,UN,50,yaceup,NYMBEL,z,0.726,,,,,,-0.035555556,-0.415555556,0,0,0,,0,156,156,466,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.703,1,,,,,,434,NW,UN,33,impurb,PITROM,z,0.703,,,,,,-0.035555556,-0.415555556,0,0,0,,0,157,157,373,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.724,1,,,,,,88,WORD,"ID",33,hunger,HUNGER,m,0.724,,,,,,-0.035555556,-0.415555556,0,0,0,,0,158,158,27,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.685,1,,,,,,142,WORD,"ID",50,spruce,SPRUCE,m,0.685,,,,,,-0.035555556,-0.415555556,0,0,0,,0,159,159,81,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.628,1,,,,,,133,WORD,"ID",50,chrome,CHROME,m,0.628,,,,,,-0.035555556,-0.415555556,0,0,0,,0,160,160,72,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.602,1,,,,,,155,WORD,"ID",50,lizard,LIZARD,m,0.602,,,,,,-0.035555556,-0.415555556,0,0,0,,0,161,161,94,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.688,1,,,,,,409,NW,"ID",50,elopia,ELOPIA,z,0.688,,,,,,-0.035555556,-0.415555556,0,0,0,,0,162,162,348,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.723,1,,,,,,333,NW,"ID",33,catrie,CATRIE,z,0.723,,,,,,-0.035555556,-0.415555556,0,0,0,,0,163,163,272,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.644,1,,,,,,104,WORD,"ID",33,studio,STUDIO,m,0.644,,,,,,-0.035555556,-0.415555556,0,0,0,,0,164,164,43,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.825,1,,,,,,278,NW,UN,50,celond,UNIGHS,z,0.825,,,,,,-0.035555556,-0.415555556,0,0,0,,0,165,165,457,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.904,1,,,,,,369,NW,"ID",50,wronch,WRONCH,z,0.904,,,,,,-0.035555556,-0.415555556,0,0,0,,0,166,166,308,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.806,1,,,,,,349,NW,"ID",33,asylen,ASYLEN,z,0.806,,,,,,-0.035555556,-0.415555556,0,0,0,,0,167,167,288,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.684,1,,,,,,200,WORD,UN,33,admire,BEACON,m,0.684,,,,,,-0.035555556,-0.415555556,0,0,0,,0,168,168,139,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.684,1,,,,,,152,WORD,"ID",50,rocket,ROCKET,m,0.684,,,,,,-0.035555556,-0.415555556,0,0,0,,0,169,169,91,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.684,1,,,,,,457,NW,UN,33,barcet,WANIGH,z,0.684,,,,,,-0.035555556,-0.415555556,0,0,0,,0,170,170,396,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.724,1,,,,,,320,NW,"ID",33,jockal,JOCKAL,z,0.724,,,,,,-0.035555556,-0.415555556,0,0,0,,0,171,171,259,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.668,1,,,,,,108,WORD,"ID",33,reckon,RECKON,m,0.668,,,,,,-0.035555556,-0.415555556,0,0,0,,0,172,172,47,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.723,1,,,,,,319,NW,"ID",33,zomber,ZOMBER,z,0.723,,,,,,-0.035555556,-0.415555556,0,0,0,,0,173,173,258,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.743,1,,,,,,440,NW,UN,33,rastoe,SARIDE,z,0.743,,,,,,-0.035555556,-0.415555556,0,0,0,,0,174,174,379,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.75,1,,,,,,466,NW,UN,33,robuly,HOCITE,z,0.75,,,,,,-0.035555556,-0.415555556,0,0,0,,0,175,175,405,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.663,1,,,,,,177,WORD,"ID",50,advent,ADVENT,m,0.663,,,,,,-0.035555556,-0.415555556,0,0,0,,0,176,176,116,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.729,1,,,,,,312,NW,"ID",33,nerawl,NERAWL,z,0.729,,,,,,-0.035555556,-0.415555556,0,0,0,,0,177,177,251,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.984,0,,,,,,250,NW,UN,50,lupict,MILTED,z,0.984,,,,,,-0.035555556,-0.415555556,0,0,0,,0,178,178,429,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.747,1,,,,,,191,WORD,UN,33,beacon,STABLE,m,0.747,,,,,,-0.035555556,-0.415555556,0,0,0,,0,179,179,130,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.744,1,,,,,,355,NW,"ID",33,zingly,ZINGLY,z,0.744,,,,,,-0.035555556,-0.415555556,0,0,0,,0,180,180,294,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.804,1,,,,,,235,WORD,UN,33,pirate,GRUMPY,m,0.804,,,,,,-0.035555556,-0.415555556,0,0,0,,0,181,181,174,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.724,1,,,,,,25,WORD,UN,50,sprint,DOMAIN,m,0.724,,,,,,-0.035555556,-0.415555556,0,0,0,,0,182,182,204,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.766,1,,,,,,265,NW,UN,50,varmit,DISTAR,z,0.766,,,,,,-0.035555556,-0.415555556,0,0,0,,0,183,183,444,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.783,1,,,,,,60,WORD,UN,50,fright,PENCIL,m,0.783,,,,,,-0.035555556,-0.415555556,0,0,0,,0,184,184,239,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.772,1,,,,,,403,NW,"ID",50,bruats,BRUATS,z,0.772,,,,,,-0.035555556,-0.415555556,0,0,0,,0,185,185,342,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.721,1,,,,,,439,NW,UN,33,saride,LIMPOR,z,0.721,,,,,,-0.035555556,-0.415555556,0,0,0,,0,186,186,378,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.692,1,,,,,,359,NW,"ID",33,fonver,FONVER,z,0.692,,,,,,-0.035555556,-0.415555556,0,0,0,,0,187,187,298,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.743,1,,,,,,476,NW,UN,33,photie,JOSTED,z,0.743,,,,,,-0.035555556,-0.415555556,0,0,0,,0,188,188,415,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.6,1,,,,,,101,WORD,"ID",33,wrench,WRENCH,m,0.6,,,,,,-0.035555556,-0.415555556,0,0,0,,0,189,189,40,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.661,1,,,,,,100,WORD,"ID",33,carbon,CARBON,m,0.661,,,,,,-0.035555556,-0.415555556,0,0,0,,0,190,190,39,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.764,1,,,,,,397,NW,"ID",50,camble,CAMBLE,z,0.764,,,,,,-0.035555556,-0.415555556,0,0,0,,0,191,191,336,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.761,1,,,,,,292,NW,UN,50,swance,ABLINT,z,0.761,,,,,,-0.035555556,-0.415555556,0,0,0,,0,192,192,471,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.765,1,,,,,,275,NW,UN,50,yarmon,SLEIRT,z,0.765,,,,,,-0.035555556,-0.415555556,0,0,0,,0,193,193,454,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.62,1,,,,,,17,WORD,UN,50,humble,CHARGE,m,0.62,,,,,,-0.035555556,-0.415555556,0,0,0,,0,194,194,196,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.608,1,,,,,,175,WORD,"ID",50,fabric,FABRIC,m,0.608,,,,,,-0.035555556,-0.415555556,0,0,0,,0,195,195,114,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.644,1,,,,,,262,NW,UN,50,dolica,QUILEW,z,0.644,,,,,,-0.035555556,-0.415555556,0,0,0,,0,196,196,441,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.863,1,,,,,,380,NW,"ID",50,cavory,CAVORY,z,0.863,,,,,,-0.035555556,-0.415555556,0,0,0,,0,197,197,319,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.744,1,,,,,,323,NW,"ID",33,rosail,ROSAIL,z,0.744,,,,,,-0.035555556,-0.415555556,0,0,0,,0,198,198,262,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.747,1,,,,,,254,NW,UN,50,apight,VAROSH,z,0.747,,,,,,-0.035555556,-0.415555556,0,0,0,,0,199,199,433,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.705,1,,,,,,343,NW,"ID",33,aimosy,AIMOSY,z,0.705,,,,,,-0.035555556,-0.415555556,0,0,0,,0,200,200,282,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,1.366,0,,,,,,478,NW,UN,33,pebric,ACRISE,z,1.366,,,,,,-0.035555556,-0.415555556,0,0,0,,0,201,201,417,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.744,1,,,,,,115,WORD,"ID",33,guitar,GUITAR,m,0.744,,,,,,-0.035555556,-0.415555556,0,0,0,,0,202,202,54,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.77,1,,,,,,479,NW,UN,33,crible,LOBUSH,z,0.77,,,,,,-0.035555556,-0.415555556,0,0,0,,0,203,203,418,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.786,1,,,,,,467,NW,UN,33,wictor,GORBIE,z,0.786,,,,,,-0.035555556,-0.415555556,0,0,0,,0,204,204,406,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.905,1,,,,,,444,NW,UN,33,minkel,JAUNCE,z,0.905,,,,,,-0.035555556,-0.415555556,0,0,0,,0,205,205,383,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.952,1,,,,,,361,NW,"ID",50,pauche,PAUCHE,z,0.952,,,,,,-0.035555556,-0.415555556,0,0,0,,0,206,206,300,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.747,1,,,,,,416,NW,"ID",50,pathel,PATHEL,z,0.747,,,,,,-0.035555556,-0.415555556,0,0,0,,0,207,207,355,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.706,1,,,,,,36,WORD,UN,50,insult,VANISH,m,0.706,,,,,,-0.035555556,-0.415555556,0,0,0,,0,208,208,215,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.683,1,,,,,,207,WORD,UN,33,hockey,WREATH,m,0.683,,,,,,-0.035555556,-0.415555556,0,0,0,,0,209,209,146,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.662,1,,,,,,138,WORD,"ID",50,melody,MELODY,m,0.662,,,,,,-0.035555556,-0.415555556,0,0,0,,0,210,210,77,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.808,1,,,,,,289,NW,UN,50,splino,STARBY,z,0.808,,,,,,-0.035555556,-0.415555556,0,0,0,,0,211,211,468,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.925,1,,,,,,114,WORD,"ID",33,placid,PLACID,m,0.925,,,,,,-0.035555556,-0.415555556,0,0,0,,0,212,212,53,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.664,1,,,,,,63,WORD,"ID",33,launch,LAUNCH,m,0.664,,,,,,-0.035555556,-0.415555556,0,0,0,,0,213,213,2,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.728,1,,,,,,480,NW,UN,33,knisma,ROBULY,z,0.728,,,,,,-0.035555556,-0.415555556,0,0,0,,0,214,214,419,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.684,1,,,,,,47,WORD,UN,50,walnut,INCOME,m,0.684,,,,,,-0.035555556,-0.415555556,0,0,0,,0,215,215,226,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.643,1,,,,,,44,WORD,UN,50,clergy,DANGER,m,0.643,,,,,,-0.035555556,-0.415555556,0,0,0,,0,216,216,223,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.945,1,,,,,,112,WORD,"ID",33,breath,BREATH,m,0.945,,,,,,-0.035555556,-0.415555556,0,0,0,,0,217,217,51,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.804,1,,,,,,296,NW,UN,50,fertic,BEINCH,z,0.804,,,,,,-0.035555556,-0.415555556,0,0,0,,0,218,218,475,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.729,1,,,,,,350,NW,"ID",33,nagurs,NAGURS,z,0.729,,,,,,-0.035555556,-0.415555556,0,0,0,,0,219,219,289,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.847,1,,,,,,458,NW,UN,33,hocite,BARCET,z,0.847,,,,,,-0.035555556,-0.415555556,0,0,0,,0,220,220,397,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.744,1,,,,,,311,NW,"ID",33,sproly,SPROLY,z,0.744,,,,,,-0.035555556,-0.415555556,0,0,0,,0,221,221,250,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.744,1,,,,,,273,NW,UN,50,fumblo,SORTEL,z,0.744,,,,,,-0.035555556,-0.415555556,0,0,0,,0,222,222,452,1,,
