counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,0,,,,,,,,0.73692,0,,,,,,454,NW,UN,33,tondle,SCOUGE,z,0.73692,,,,,,0.549898413,0.077951658,0,0,1,,0,132,132,393,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.551785,1,,,,,,162,WORD,"ID",16,candle,CANDLE,m,0.551785,,,,,,0.549898413,0.077951658,0,0,1,,0,133,133,101,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.83605,1,,,,,,285,NW,UN,16,reldon,PRUDGE,z,0.83605,,,,,,0.549898413,0.077951658,0,0,1,,0,134,134,464,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.69429,1,,,,,,422,NW,UN,33,streld,ALCOUD,z,0.69429,,,,,,0.549898413,0.077951658,0,0,1,,0,135,135,361,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.626775,1,,,,,,190,WORD,UN,33,stable,BACKUP,m,0.626775,,,,,,0.549898413,0.077951658,0,0,1,,0,136,136,129,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.702045,1,,,,,,319,NW,"ID",33,zomber,ZOMBER,z,0.702045,,,,,,0.549898413,0.077951658,0,0,1,,0,137,137,258,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,0,,,,,,,,0.678135,0,,,,,,142,WORD,"ID",16,spruce,SPRUCE,m,0.678135,,,,,,0.549898413,0.077951658,0,0,1,,0,138,138,81,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.67868,1,,,,,,56,WORD,UN,16,change,AMBUSH,m,0.67868,,,,,,0.549898413,0.077951658,0,0,1,,0,139,139,235,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.707135,1,,,,,,335,NW,"ID",33,desion,DESION,z,0.707135,,,,,,0.549898413,0.077951658,0,0,1,,0,140,140,274,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.768545,1,,,,,,7,WORD,UN,16,abrupt,ANCHOR,m,0.768545,,,,,,0.549898413,0.077951658,0,0,1,,0,141,141,186,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.81012,1,,,,,,356,NW,"ID",33,othnis,OTHNIS,z,0.81012,,,,,,0.549898413,0.077951658,0,0,1,,0,142,142,295,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,0,,,,,,,,0.806005,0,,,,,,449,NW,UN,33,phrect,BRUNGE,z,0.806005,,,,,,0.549898413,0.077951658,0,0,1,,0,143,143,388,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.6351,1,,,,,,467,NW,UN,33,wictor,GORBIE,z,0.6351,,,,,,0.549898413,0.077951658,0,0,1,,0,144,144,406,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.65566,1,,,,,,18,WORD,UN,16,patron,HUMBLE,m,0.65566,,,,,,0.549898413,0.077951658,0,0,1,,0,145,145,197,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.706595,1,,,,,,37,WORD,UN,16,powder,INSULT,m,0.706595,,,,,,0.549898413,0.077951658,0,0,1,,0,146,146,216,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.62762,1,,,,,,259,NW,UN,16,unject,SOUDAL,z,0.62762,,,,,,0.549898413,0.077951658,0,0,1,,0,147,147,438,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.57692,1,,,,,,416,NW,"ID",16,pathel,PATHEL,z,0.57692,,,,,,0.549898413,0.077951658,0,0,1,,0,148,148,355,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.729585,1,,,,,,195,WORD,UN,33,credit,RESIGN,m,0.729585,,,,,,0.549898413,0.077951658,0,0,1,,0,149,149,134,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.735535,1,,,,,,38,WORD,UN,16,insect,POWDER,m,0.735535,,,,,,0.549898413,0.077951658,0,0,1,,0,150,150,217,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.612185,1,,,,,,297,NW,UN,16,piergy,FERTIC,z,0.612185,,,,,,0.549898413,0.077951658,0,0,1,,0,151,151,476,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.853385,1,,,,,,54,WORD,UN,16,stroke,RAMBLE,m,0.853385,,,,,,0.549898413,0.077951658,0,0,1,,0,152,152,233,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.86058,1,,,,,,139,WORD,"ID",16,debris,DEBRIS,m,0.86058,,,,,,0.549898413,0.077951658,0,0,1,,0,153,153,78,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.585345,1,,,,,,453,NW,UN,33,scouge,BOLVIS,z,0.585345,,,,,,0.549898413,0.077951658,0,0,1,,0,154,154,392,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.635515,1,,,,,,287,NW,UN,16,yaceup,NYMBEL,z,0.635515,,,,,,0.549898413,0.077951658,0,0,1,,0,155,155,466,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.609765,1,,,,,,92,WORD,"ID",33,strand,STRAND,m,0.609765,,,,,,0.549898413,0.077951658,0,0,1,,0,156,156,31,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.87358,1,,,,,,215,WORD,UN,33,lumber,PHOBIA,m,0.87358,,,,,,0.549898413,0.077951658,0,0,1,,0,157,157,154,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.65227,1,,,,,,136,WORD,"ID",16,bleach,BLEACH,m,0.65227,,,,,,0.549898413,0.077951658,0,0,1,,0,158,158,75,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.64576,1,,,,,,22,WORD,UN,16,wealth,JOCKEY,m,0.64576,,,,,,0.549898413,0.077951658,0,0,1,,0,159,159,201,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.628725,1,,,,,,324,NW,"ID",33,steikh,STEIKH,z,0.628725,,,,,,0.549898413,0.077951658,0,0,1,,0,160,160,263,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.527055,1,,,,,,384,NW,"ID",16,guesco,GUESCO,z,0.527055,,,,,,0.549898413,0.077951658,0,0,1,,0,161,161,323,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.54221,1,,,,,,383,NW,"ID",16,aungre,AUNGRE,z,0.54221,,,,,,0.549898413,0.077951658,0,0,1,,0,162,162,322,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.652035,1,,,,,,101,WORD,"ID",33,wrench,WRENCH,m,0.652035,,,,,,0.549898413,0.077951658,0,0,1,,0,163,163,40,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.661055,1,,,,,,333,NW,"ID",33,catrie,CATRIE,z,0.661055,,,,,,0.549898413,0.077951658,0,0,1,,0,164,164,272,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.619055,1,,,,,,463,NW,UN,33,chaite,KISPEL,z,0.619055,,,,,,0.549898413,0.077951658,0,0,1,,0,165,165,402,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.592405,1,,,,,,135,WORD,"ID",16,import,IMPORT,m,0.592405,,,,,,0.549898413,0.077951658,0,0,1,,0,166,166,74,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.568605,1,,,,,,174,WORD,"ID",16,turkey,TURKEY,m,0.568605,,,,,,0.549898413,0.077951658,0,0,1,,0,167,167,113,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.752515,1,,,,,,470,NW,UN,33,nobest,CRUDIO,z,0.752515,,,,,,0.549898413,0.077951658,0,0,1,,0,168,168,409,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.73884,1,,,,,,321,NW,"ID",33,miator,MIATOR,z,0.73884,,,,,,0.549898413,0.077951658,0,0,1,,0,169,169,260,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.60215,1,,,,,,302,NW,"ID",33,miluer,MILUER,z,0.60215,,,,,,0.549898413,0.077951658,0,0,1,,0,170,170,241,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.739795,1,,,,,,386,NW,"ID",16,ancust,ANCUST,z,0.739795,,,,,,0.549898413,0.077951658,0,0,1,,0,171,171,325,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.652515,1,,,,,,40,WORD,UN,16,spring,CONVEY,m,0.652515,,,,,,0.549898413,0.077951658,0,0,1,,0,172,172,219,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,1.241935,1,,,,,,320,NW,"ID",33,jockal,JOCKAL,z,1.241935,,,,,,0.549898413,0.077951658,0,0,1,,0,173,173,259,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.701595,1,,,,,,6,WORD,UN,16,anchor,BUNDLE,m,0.701595,,,,,,0.549898413,0.077951658,0,0,1,,0,174,174,185,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.668075,1,,,,,,283,NW,UN,16,shaple,VERALF,z,0.668075,,,,,,0.549898413,0.077951658,0,0,1,,0,175,175,462,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.640355,1,,,,,,441,NW,UN,33,aboune,RASTOE,z,0.640355,,,,,,0.549898413,0.077951658,0,0,1,,0,176,176,380,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.6239,1,,,,,,428,NW,UN,33,funtle,TANDLY,z,0.6239,,,,,,0.549898413,0.077951658,0,0,1,,0,177,177,367,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.65809,1,,,,,,95,WORD,"ID",33,thread,THREAD,m,0.65809,,,,,,0.549898413,0.077951658,0,0,1,,0,178,178,34,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.67401,1,,,,,,248,NW,UN,16,batrol,STROLE,z,0.67401,,,,,,0.549898413,0.077951658,0,0,1,,0,179,179,427,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.92202,1,,,,,,323,NW,"ID",33,rosail,ROSAIL,z,0.92202,,,,,,0.549898413,0.077951658,0,0,1,,0,180,180,262,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.58221,1,,,,,,49,WORD,UN,16,snatch,SURVEY,m,0.58221,,,,,,0.549898413,0.077951658,0,0,1,,0,181,181,228,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.711445,1,,,,,,288,NW,UN,16,starby,YACEUP,z,0.711445,,,,,,0.549898413,0.077951658,0,0,1,,0,182,182,467,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.61879,1,,,,,,435,NW,UN,33,frutan,IMPURB,z,0.61879,,,,,,0.549898413,0.077951658,0,0,1,,0,183,183,374,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.585615,1,,,,,,182,WORD,UN,33,absent,WINTER,m,0.585615,,,,,,0.549898413,0.077951658,0,0,1,,0,184,184,121,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.669005,1,,,,,,458,NW,UN,33,hocite,BARCET,z,0.669005,,,,,,0.549898413,0.077951658,0,0,1,,0,185,185,397,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.67148,1,,,,,,479,NW,UN,33,crible,LOBUSH,z,0.67148,,,,,,0.549898413,0.077951658,0,0,1,,0,186,186,418,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.702625,1,,,,,,172,WORD,"ID",16,patrol,PATROL,m,0.702625,,,,,,0.549898413,0.077951658,0,0,1,,0,187,187,111,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.65217,1,,,,,,440,NW,UN,33,rastoe,SARIDE,z,0.65217,,,,,,0.549898413,0.077951658,0,0,1,,0,188,188,379,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.96989,1,,,,,,87,WORD,"ID",33,filter,FILTER,m,0.96989,,,,,,0.549898413,0.077951658,0,0,1,,0,189,189,26,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,0,,,,,,,,0.6761,0,,,,,,203,WORD,UN,33,burden,PHRASE,m,0.6761,,,,,,0.549898413,0.077951658,0,0,1,,0,190,190,142,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.660455,1,,,,,,212,WORD,UN,33,squeal,VERIFY,m,0.660455,,,,,,0.549898413,0.077951658,0,0,1,,0,191,191,151,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.659925,1,,,,,,30,WORD,UN,16,weapon,ORIENT,m,0.659925,,,,,,0.549898413,0.077951658,0,0,1,,0,192,192,209,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.54185,1,,,,,,11,WORD,UN,16,amount,CRUISE,m,0.54185,,,,,,0.549898413,0.077951658,0,0,1,,0,193,193,190,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,0,,,,,,,,1.18764,0,,,,,,427,NW,UN,33,tandly,SCHIND,z,1.18764,,,,,,0.549898413,0.077951658,0,0,1,,0,194,194,366,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.58518,1,,,,,,436,NW,UN,33,snapel,FRUTAN,z,0.58518,,,,,,0.549898413,0.077951658,0,0,1,,0,195,195,375,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,0,,,,,,,,0.5515,0,,,,,,303,NW,"ID",33,fiream,FIREAM,z,0.5515,,,,,,0.549898413,0.077951658,0,0,1,,0,196,196,242,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.770195,1,,,,,,72,WORD,"ID",33,bright,BRIGHT,m,0.770195,,,,,,0.549898413,0.077951658,0,0,1,,0,197,197,11,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.71005,1,,,,,,228,WORD,UN,33,kidney,MASTER,m,0.71005,,,,,,0.549898413,0.077951658,0,0,1,,0,198,198,167,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.60133,1,,,,,,363,NW,"ID",16,breali,BREALI,z,0.60133,,,,,,0.549898413,0.077951658,0,0,1,,0,199,199,302,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.62054,1,,,,,,63,WORD,"ID",33,launch,LAUNCH,m,0.62054,,,,,,0.549898413,0.077951658,0,0,1,,0,200,200,2,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.80205,1,,,,,,426,NW,UN,33,schind,URIVEL,z,0.80205,,,,,,0.549898413,0.077951658,0,0,1,,0,201,201,365,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.638105,1,,,,,,107,WORD,"ID",33,slogan,SLOGAN,m,0.638105,,,,,,0.549898413,0.077951658,0,0,1,,0,202,202,46,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.610545,1,,,,,,209,WORD,UN,33,monkey,SEARCH,m,0.610545,,,,,,0.549898413,0.077951658,0,0,1,,0,203,203,148,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.59296,1,,,,,,163,WORD,"ID",16,string,STRING,m,0.59296,,,,,,0.549898413,0.077951658,0,0,1,,0,204,204,102,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.654355,1,,,,,,281,NW,UN,16,porlex,MELATY,z,0.654355,,,,,,0.549898413,0.077951658,0,0,1,,0,205,205,460,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.620585,1,,,,,,327,NW,"ID",33,plenac,PLENAC,z,0.620585,,,,,,0.549898413,0.077951658,0,0,1,,0,206,206,266,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.935795,1,,,,,,5,WORD,UN,16,bundle,PLUNGE,m,0.935795,,,,,,0.549898413,0.077951658,0,0,1,,0,207,207,184,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.612185,1,,,,,,439,NW,UN,33,saride,LIMPOR,z,0.612185,,,,,,0.549898413,0.077951658,0,0,1,,0,208,208,378,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.589865,1,,,,,,353,NW,"ID",33,clurey,CLUREY,z,0.589865,,,,,,0.549898413,0.077951658,0,0,1,,0,209,209,292,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.59435,1,,,,,,12,WORD,UN,16,strive,ORANGE,m,0.59435,,,,,,0.549898413,0.077951658,0,0,1,,0,210,210,191,1,
