counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.623,,,,,,,,0.623,1,,,,,,28,WORD,UN,16,sketch,COMEDY,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,134,134,207,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.034,,,,,,,,1.034,1,,,,,,380,NW,"ID",16,cavory,CAVORY,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,135,135,319,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.718,,,,,,,,0.718,1,,,,,,24,WORD,UN,16,domain,PRAISE,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,136,136,203,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.93,,,,,,,,0.93,1,,,,,,372,NW,"ID",16,ramily,RAMILY,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,137,137,311,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.055,,,,,,,,1.055,1,,,,,,25,WORD,UN,16,sprint,DOMAIN,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,138,138,204,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.754,,,,,,,,0.754,1,,,,,,421,NW,UN,33,alcoud,KNISMA,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,139,139,360,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.638,,,,,,,,0.638,1,,,,,,237,WORD,UN,33,glance,POSTER,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,140,140,176,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.719,,,,,,,,0.719,1,,,,,,361,NW,"ID",16,pauche,PAUCHE,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,141,141,300,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.71,,,,,,,,0.71,1,,,,,,272,NW,UN,16,sortel,DAMILT,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,142,142,451,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.04,,,,,,,,1.04,1,,,,,,355,NW,"ID",33,zingly,ZINGLY,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,143,143,294,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.887,,,,,,,,0.887,1,,,,,,259,NW,UN,16,unject,SOUDAL,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,144,144,438,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.853,,,,,,,,0.853,1,,,,,,340,NW,"ID",33,fiatch,FIATCH,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,145,145,279,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.672,,,,,,,,0.672,1,,,,,,73,WORD,"ID",33,source,SOURCE,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,146,146,12,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.745,,,,,,,,0.745,1,,,,,,367,NW,"ID",16,slique,SLIQUE,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,147,147,306,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.633,,,,,,,,0.633,1,,,,,,3,WORD,UN,16,trench,KNIGHT,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,148,148,182,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.81,,,,,,,,0.81,1,,,,,,322,NW,"ID",33,slanch,SLANCH,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,149,149,261,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.766,,,,,,,,0.766,1,,,,,,227,WORD,UN,33,master,SELDOM,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,150,150,166,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.859,,,,,,,,0.859,1,,,,,,437,NW,UN,33,baitch,SNAPEL,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,151,151,376,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.731,,,,,,,,0.731,1,,,,,,158,WORD,"ID",16,island,ISLAND,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,152,152,97,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.64,,,,,,,,0.64,1,,,,,,113,WORD,"ID",33,chorus,CHORUS,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,153,153,52,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.682,,,,,,,,0.682,1,,,,,,317,NW,"ID",33,worbal,WORBAL,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,154,154,256,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.757,,,,,,,,0.757,1,,,,,,365,NW,"ID",16,guairt,GUAIRT,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,155,155,304,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.68,,,,,,,,0.68,1,,,,,,219,WORD,UN,33,voyage,BUCKET,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,156,156,158,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.713,,,,,,,,0.713,1,,,,,,171,WORD,"ID",16,depart,DEPART,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,157,157,110,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.579,,,,,,,,0.579,1,,,,,,148,WORD,"ID",16,custom,CUSTOM,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,158,158,87,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.651,,,,,,,,0.651,1,,,,,,419,NW,"ID",16,slount,SLOUNT,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,159,159,358,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.744,,,,,,,,0.744,1,,,,,,461,NW,UN,33,absult,JUSTRE,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,160,160,400,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.632,,,,,,,,0.632,1,,,,,,194,WORD,UN,33,resign,ABSENT,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,161,161,133,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.691,,,,,,,,0.691,1,,,,,,47,WORD,UN,16,walnut,INCOME,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,162,162,226,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.655,,,,,,,,0.655,1,,,,,,282,NW,UN,16,veralf,PORLEX,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,163,163,461,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.881,,,,,,,,0.881,1,,,,,,183,WORD,UN,33,sleazy,MILDEW,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,164,164,122,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.655,,,,,,,,0.655,1,,,,,,326,NW,"ID",33,iguade,IGUADE,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,165,165,265,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.606,,,,,,,,0.606,1,,,,,,198,WORD,UN,33,invoke,WICKED,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,166,166,137,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.545,,,,,,,,0.545,1,,,,,,93,WORD,"ID",33,public,PUBLIC,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,167,167,32,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.651,,,,,,,,0.651,1,,,,,,297,NW,UN,16,piergy,FERTIC,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,168,168,476,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.587,,,,,,,,0.587,1,,,,,,441,NW,UN,33,aboune,RASTOE,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,169,169,380,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.926,,,,,,,,0.926,1,,,,,,92,WORD,"ID",33,strand,STRAND,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,170,170,31,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.646,,,,,,,,0.646,1,,,,,,414,NW,"ID",16,serbol,SERBOL,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,171,171,353,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.659,,,,,,,,0.659,1,,,,,,211,WORD,UN,33,verify,INFECT,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,172,172,150,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.697,,,,,,,,0.697,1,,,,,,395,NW,"ID",16,colury,COLURY,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,173,173,334,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.849,,,,,,,,0.849,1,,,,,,342,NW,"ID",33,randow,RANDOW,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,174,174,281,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.9,,,,,,,,0.9,1,,,,,,454,NW,UN,33,tondle,SCOUGE,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,175,175,393,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.787,,,,,,,,0.787,1,,,,,,288,NW,UN,16,starby,YACEUP,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,176,176,467,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.611,,,,,,,,0.611,1,,,,,,299,NW,UN,16,yarion,STURCH,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,177,177,478,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.632,,,,,,,,0.632,1,,,,,,350,NW,"ID",33,nagurs,NAGURS,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,178,178,289,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.687,,,,,,,,0.687,1,,,,,,388,NW,"ID",16,cragin,CRAGIN,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,179,179,327,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.724,,,,,,,,0.724,1,,,,,,348,NW,"ID",33,dumple,DUMPLE,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,180,180,287,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.7,,,,,,,,0.7,1,,,,,,169,WORD,"ID",16,genius,GENIUS,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,181,181,108,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.801,,,,,,,,0.801,1,,,,,,75,WORD,"ID",33,trophy,TROPHY,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,182,182,14,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.751,,,,,,,,0.751,1,,,,,,452,NW,UN,33,bolvis,SURDEN,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,183,183,391,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.927,,,,,,,,0.927,1,,,,,,314,NW,"ID",33,sprine,SPRINE,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,184,184,253,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.7,,,,,,,,0.7,1,,,,,,180,WORD,"ID",16,silent,SILENT,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,185,185,119,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.803,,,,,,,,0.803,1,,,,,,196,WORD,UN,33,stream,CREDIT,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,186,186,135,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.163,,,,,,,,1.163,1,,,,,,23,WORD,UN,16,praise,WEALTH,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,187,187,202,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.894,,,,,,,,0.894,1,,,,,,185,WORD,UN,33,portal,BOTHER,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,188,188,124,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.904,,,,,,,,0.904,1,,,,,,468,NW,UN,33,padifs,WICTOR,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,189,189,407,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.16,,,,,,,,1.16,1,,,,,,466,NW,UN,33,robuly,HOCITE,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,190,190,405,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.715,,,,,,,,0.715,1,,,,,,6,WORD,UN,16,anchor,BUNDLE,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,191,191,185,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.63,,,,,,,,0.63,1,,,,,,78,WORD,"ID",33,column,COLUMN,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,192,192,17,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.693,,,,,,,,0.693,1,,,,,,356,NW,"ID",33,othnis,OTHNIS,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,193,193,295,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.585,,,,,,,,0.585,1,,,,,,70,WORD,"ID",33,square,SQUARE,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,194,194,9,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.724,,,,,,,,0.724,1,,,,,,469,NW,UN,33,crudio,PADIFS,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,195,195,408,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.727,,,,,,,,0.727,1,,,,,,472,NW,UN,33,gorbie,CIGNEY,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,196,196,411,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.592,,,,,,,,0.592,1,,,,,,162,WORD,"ID",16,candle,CANDLE,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,197,197,101,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.789,,,,,,,,0.789,1,,,,,,438,NW,UN,33,limpor,BAITCH,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,198,198,377,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.941,,,,,,,,0.941,1,,,,,,397,NW,"ID",16,camble,CAMBLE,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,199,199,336,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.612,,,,,,,,0.612,1,,,,,,97,WORD,"ID",33,client,CLIENT,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,200,200,36,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.902,,,,,,,,0.902,1,,,,,,463,NW,UN,33,chaite,KISPEL,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,201,201,402,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.723,,,,,,,,0.723,1,,,,,,60,WORD,UN,16,fright,PENCIL,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,202,202,239,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.726,,,,,,,,0.726,1,,,,,,122,WORD,"ID",16,linger,LINGER,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,203,203,61,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.832,,,,,,,,0.832,1,,,,,,386,NW,"ID",16,ancust,ANCUST,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,204,204,325,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.821,,,,,,,,0.821,1,,,,,,277,NW,UN,16,unighs,PETAIN,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,205,205,456,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.589,,,,,,,,0.589,1,,,,,,119,WORD,"ID",33,spider,SPIDER,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,206,206,58,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.687,,,,,,,,0.687,1,,,,,,172,WORD,"ID",16,patrol,PATROL,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,207,207,111,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.988,,,,,,,,0.988,1,,,,,,305,NW,"ID",33,forgle,FORGLE,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,208,208,244,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.594,,,,,,,,0.594,1,,,,,,217,WORD,UN,33,shrink,LIQUOR,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,209,209,156,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.019,,,,,,,,1.019,1,,,,,,442,NW,UN,33,dorsex,ABOUNE,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,210,210,381,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.739,,,,,,,,0.739,1,,,,,,346,NW,"ID",33,saudic,SAUDIC,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,211,211,285,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.799,,,,,,,,0.799,1,,,,,,462,NW,UN,33,kispel,ABSULT,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,212,212,401,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.636,,,,,,,,0.636,1,,,,,,151,WORD,"ID",16,mystic,MYSTIC,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,213,213,90,1,,
